data_year,groupb_arrestee_id,weapon_code,weapon_id
2024,55425229,01,51
2024,55791368,01,51
2024,55791366,01,51
2024,55791363,01,51
2024,55791369,01,51
2024,55791371,01,51
2024,52966842,01,51
2024,52966845,01,51
2024,52966853,01,51
2024,52966855,01,51
2024,54675521,01,51
2024,54675523,01,51
2024,54675507,01,51
2024,54675509,01,51
2024,54675511,01,51
2024,54675512,01,51
2024,54675515,01,51
2024,55125571,01,51
2024,55125575,01,51
2024,55125574,01,51
2024,55125522,01,51
2024,55125524,01,51
2024,55125527,01,51
2024,55125525,01,51
2024,56502124,01,51
2024,56502125,01,51
2024,56502126,01,51
2024,56502128,01,51
2024,56502357,01,51
2024,56502359,01,51
2024,56502358,01,51
2024,56502363,01,51
2024,56502360,01,51
2024,56502361,01,51
2024,56502127,01,51
2024,56502367,01,51
2024,56502365,01,51
2024,52524999,01,51
2024,52524991,01,51
2024,52524998,01,51
2024,52524983,01,51
2024,52524994,01,51
2024,56503216,01,51
2024,56655055,01,51
2024,56655056,01,51
2024,53307353,01,51
2024,52524951,01,51
2024,52524957,01,51
2024,52525002,01,51
2024,52525004,01,51
2024,52968362,01,51
2024,52968367,01,51
2024,52968373,01,51
2024,52968369,01,51
2024,53751775,01,51
2024,53751792,01,51
2024,54677976,01,51
2024,53307341,01,51
2024,53307342,01,51
2024,53307344,01,51
2024,53307350,01,51
2024,53307355,01,51
2024,53751795,01,51
2024,53751799,01,51
2024,53751797,01,51
2024,53751783,01,51
2024,53751770,01,51
2024,53751774,01,51
2024,53751777,01,51
2024,53751780,01,51
2024,53751750,01,51
2024,53751745,01,51
2024,53751752,01,51
2024,54677977,01,51
2024,56655057,01,51
2024,53751756,01,51
2024,53751787,01,51
2024,53751754,01,51
2024,53751760,01,51
2024,54677987,01,51
2024,56655059,01,51
2024,54677988,01,51
2024,54677948,01,51
2024,54677950,01,51
2024,54677964,01,51
2024,54677967,01,51
2024,54677971,01,51
2024,54677962,01,51
2024,54677969,01,51
2024,56655042,01,51
2024,54677953,01,51
2024,54677955,01,51
2024,54677949,01,51
2024,54677952,01,51
2024,54677954,01,51
2024,54677956,01,51
2024,54677957,01,51
2024,54677958,01,51
2024,54677974,01,51
2024,55792424,01,51
2024,56503236,01,51
2024,54677193,01,51
2024,54677215,01,51
2024,54677211,01,51
2024,54677214,01,51
2024,54677212,01,51
2024,54677201,01,51
2024,54677207,01,51
2024,54677208,01,51
2024,54677210,01,51
2024,54677196,01,51
2024,54677203,01,51
2024,54677205,01,51
2024,54677213,01,51
2024,55425861,01,51
2024,55127467,01,51
2024,55127472,01,51
2024,55127475,01,51
2024,55127479,01,51
2024,55127482,01,51
2024,55127484,01,51
2024,55127486,01,51
2024,55425798,01,51
2024,55425819,01,51
2024,55425754,01,51
2024,55425759,01,51
2024,55425809,01,51
2024,55425826,01,51
2024,55425766,01,51
2024,55425769,01,51
2024,55425775,01,51
2024,55425783,01,51
2024,55425787,01,51
2024,55425817,01,51
2024,55425830,01,51
2024,55425808,01,51
2024,55425824,01,51
2024,55425761,01,51
2024,55425765,01,51
2024,55791937,01,51
2024,55791913,01,51
2024,55791935,01,51
2024,55791948,01,51
2024,55791909,01,51
2024,55791919,01,51
2024,55791894,01,51
2024,55791896,01,51
2024,55791897,01,51
2024,55791905,01,51
2024,55791922,01,51
2024,55791925,01,51
2024,55791930,01,51
2024,55791932,01,51
2024,55792092,01,51
2024,56502824,01,51
2024,52524884,01,51
2024,52524911,01,51
2024,52524888,01,51
2024,52524896,01,51
2024,52524904,01,51
2024,52524885,01,51
2024,52524892,01,51
2024,52524900,01,51
2024,52524906,01,51
2024,52524910,01,51
2024,52524913,01,51
2024,54677932,01,51
