data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,4,190831284,1.000,1,18729294
2024,8,190831410,1.000,1,18729301
2024,4,193839915,1.004,1,19166444
2024,5,196989271,37.300,1,19589130
2024,8,193839876,4.000,9,19166440
2024,11,193839876,0.200,4,19166441
2024,8,196989423,4.000,9,19589146
2024,16,196989561,4.500,9,19589159
2024,8,182360097,4.000,9,17445902
2024,1,184092165,0.250,1,17716922
2024,2,198424229,1.000,9,19807006
2024,17,190846255,7.001,1,18730172
2024,12,195302444,3.500,1,19362657
2024,4,195302416,1.000,11,19362656
2024,1,195302538,1.000,11,19362663
2024,4,196989155,11.100,1,19589122
2024,1,187249003,4.000,1,18198241
2024,2,195302594,2.900,1,19362671
2024,1,195302579,1.000,11,19362668
2024,1,195302534,16.000,1,19362661
2024,16,195302534,85.000,9,19362662
2024,8,196989133,70.000,9,19589119
2024,8,187249073,6.000,1,18198245
2024,4,196989167,1.100,1,19589123
2024,5,196989353,4.200,1,19589135
2024,1,198430567,0.100,1,19807631
2024,2,198430303,1.700,1,19807611
2024,11,198430303,50.000,6,19807612
2024,8,190846421,245.000,9,18730179
2024,1,196989396,23.200,1,19589142
2024,2,196989456,2.100,1,19589155
2024,1,196989575,86.800,1,19589160
2024,4,196989575,2.400,1,19589161
2024,1,198430435,30.008,1,19807624
2024,4,198430479,0.370,1,19807626
2024,12,198430431,1.000,9,19807623
2024,8,198430445,2.000,1,19807625
2024,8,198430506,133.000,9,19807628
2024,8,198430506,6.000,1,19807629
2024,16,195302616,14.000,9,19362673
2024,17,195302608,19.500,9,19362672
2024,4,187248980,1.000,1,18198239
2024,1,190846685,0.400,1,18730187
2024,4,190846685,0.100,1,18730188
2024,4,195303274,5.000,1,19362688
2024,11,190846813,28.000,1,18730196
2024,16,190846813,2.000,9,18730197
2024,1,193840244,1.000,1,19166458
2024,1,193840085,1.000,9,19166452
2024,2,193840085,1.000,9,19166453
2024,4,190846942,3.700,1,18730210
2024,4,190846819,7.100,1,18730198
2024,4,190846819,55.000,5,18730199
2024,16,190846906,50.000,9,18730206
2024,2,187249390,1.000,9,18198254
2024,2,187249390,0.100,1,18198255
2024,17,187249390,1.000,9,18198256
2024,2,190846999,4.900,1,18730213
2024,4,190846999,2.000,1,18730214
2024,8,190846999,2.700,1,18730215
2024,2,195303158,1.500,1,19362687
2024,2,187249562,36.300,1,18198270
2024,12,187249351,0.800,1,18198253
2024,2,190846869,7.700,1,18730205
2024,2,193840243,1.600,1,19166457
2024,1,195303412,3.500,1,19362701
2024,2,195303008,11.800,1,19362680
2024,5,195303008,11.570,4,19362681
2024,16,195303010,2.000,9,19362682
2024,4,195303139,12.200,1,19362686
2024,8,193840297,1.000,1,19166462
2024,4,193840411,2.000,1,19166473
2024,2,193840442,4.400,1,19166474
2024,17,198431017,2.000,9,19807647
2024,8,182343403,18.000,9,17444199
2024,15,182343403,7.000,9,17444200
2024,1,182343491,1.000,1,17444218
2024,2,182343418,13.700,1,17444203
2024,4,182343418,6.000,1,17444204
2024,1,182343510,0.500,1,17444221
2024,4,182343510,2.000,1,17444222
2024,16,182343619,63.000,9,17444235
2024,2,182755735,1.000,1,17508721
2024,1,182755641,1.000,1,17508711
2024,2,182755641,3.000,1,17508712
2024,4,182755641,1.000,1,17508713
2024,2,182755793,6.400,1,17508735
2024,15,182755793,1.400,1,17508736
2024,1,184089146,3.500,1,17716622
2024,4,184089146,1.700,1,17716623
2024,1,182755839,4.000,1,17508740
2024,4,182755839,1.000,9,17508741
2024,4,182755839,1.000,1,17508742
2024,1,182755800,7.200,1,17508737
2024,4,182755800,9.600,1,17508738
2024,12,182755800,9.000,9,17508739
2024,8,187238523,1.000,1,18197242
2024,2,184089278,70.000,2,17716633
2024,1,187238542,1.000,1,18197245
2024,4,187238542,1.000,1,18197246
2024,12,184089340,1.000,11,17716642
2024,16,184089514,24.000,9,17716655
2024,8,184089566,4.000,9,17716656
2024,16,184089566,7.000,9,17716657
2024,2,187238684,6.600,1,18197262
2024,4,187238850,7.000,1,18197281
2024,8,187238850,1.000,9,18197282
2024,4,187238901,1.000,1,18197294
2024,2,187238963,344.620,1,18197304
2024,4,190819664,1.000,7,18728046
2024,8,190819664,12.000,9,18728047
2024,12,190819664,3.000,9,18728048
2024,1,187239218,1.000,1,18197329
2024,1,187239256,2.000,1,18197333
2024,1,187239303,9.000,1,18197337
2024,12,187239303,3.000,1,18197338
