yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
76552024,7655,2024,MA0092600,MA0092600,,N,N,,I,LOWELL,LOWELL PD,Lowell,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,116062,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,193,37,230,31,40,71,1.9,2.6,1993-05-01,2007-05-01,2014-07-01,2014-09-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76562024,7656,2024,MA0092700,MA0092700,,N,N,,I,MALDEN,MALDEN PD,Malden,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,66046,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,92,4,96,10,8,18,1.5,1.7,1993-05-01,2004-06-01,2014-07-01,2017-01-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76572024,7657,2024,MA0092800,MA0092800,,N,N,,I,MARLBOROUGH,MARLBORO PD,Marlborough,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,41785,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,63,2,65,1,8,9,1.5,1.8,1993-05-01,1995-01-01,2014-07-01,2015-11-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76582024,7658,2024,MA0092900,MA0092900,,N,N,,I,MAYNARD,MAYNARD PD,Maynard,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,10762,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,1,20,2,4,6,2.0,2.4,1993-05-01,1997-01-01,2014-09-01,2015-01-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76592024,7659,2024,MA0093000,MA0093000,,N,N,,I,MEDFORD,MEDFORD PD,Medford,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,59601,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,86,9,95,9,8,17,1.6,1.9,1993-05-01,2013-01-01,2014-07-01,2014-07-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76602024,7660,2024,MA0093100,MA0093100,,N,N,,I,MELROSE,MELROSE PD,Melrose,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,29784,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,44,0,44,3,1,4,1.6,1.6,1993-05-01,2002-01-01,2014-07-01,2015-10-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76612024,7661,2024,MA0093200,MA0093200,,N,N,,I,NATICK,NATICK PD,Natick,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,37073,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,54,6,60,5,10,15,1.6,2.0,1993-05-01,2004-01-01,2014-09-01,2015-11-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76622024,7662,2024,MA0093300,MA0093300,,N,N,,I,NEWTON,NEWTON PD,Newton,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,89935,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,119,4,123,17,14,31,1.5,1.7,1993-05-01,2004-01-01,2014-09-01,2014-09-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76632024,7663,2024,MA0093400,MA0093400,,N,N,,I,NORTH READING,NORTH READING PD,North Reading,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,16531,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,30,0,30,2,3,5,1.9,2.1,1993-05-01,1997-07-01,2014-09-01,2015-01-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76642024,7664,2024,MA0093500,MA0093500,,N,N,,I,PEPPERELL,PEPPERELL PD,Pepperell,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,11970,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,0,1,1,1.4,1.5,1993-05-01,2003-10-01,2014-07-01,2015-03-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76652024,7665,2024,MA0093600,MA0093600,,N,N,,I,READING,READING PD,Reading,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,25871,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,40,0,40,6,10,16,1.8,2.2,1993-05-01,2000-01-01,2015-03-01,2022-03-01,2015-03-01,2015-03-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76662024,7666,2024,MA0093700,MA0093700,,N,N,,I,SHERBORN,SHERBORN PD,Sherborn,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,4491,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,1,0,1,3.3,3.3,1993-05-01,2003-01-01,2014-09-01,2014-12-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76672024,7667,2024,MA0093800,MA0093800,,N,N,,I,SHIRLEY,SHIRLEY PD,Shirley,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,6857,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,4,2,6,1.6,1.9,1993-05-01,1995-01-01,2014-07-01,2014-12-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76682024,7668,2024,MA0093900,MA0093900,,N,N,,I,SOMERVILLE,SOMERVILLE PD,Somerville,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,81766,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,99,4,103,13,29,42,1.4,1.8,1993-05-01,2005-01-01,2014-07-01,2014-07-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76692024,7669,2024,MA0094000,MA0094000,,N,N,,I,STONEHAM,STONEHAM PD,Stoneham,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,23173,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,36,6,42,2,5,7,1.6,2.1,1993-05-01,2007-10-01,2014-07-01,2014-07-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76702024,7670,2024,MA0094100,MA0094100,,N,N,,I,STOW,STOW PD,Stow,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,7198,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,2,2,4,1.7,1.9,1993-05-01,1995-01-01,2014-07-01,2015-01-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76712024,7671,2024,MA0094200,MA0094200,,N,N,,I,SUDBURY,SUDBURY,Sudbury,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,19939,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,3,25,5,3,8,1.4,1.7,1993-05-01,1995-01-01,2014-12-01,2014-12-01,2014-12-01,2014-12-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76722024,7672,2024,MA0094300,MA0094300,,N,N,,I,TEWKSBURY,TEWKSBURY PD,Tewksbury,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,31827,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,54,1,55,10,5,15,2.0,2.2,1993-05-01,1995-01-01,2014-09-01,2015-03-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76732024,7673,2024,MA0094400,MA0094400,,N,N,,I,TOWNSEND,TOWNSEND PD,Townsend,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,9139,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,0,2,2,1.5,1.8,1993-05-01,1999-01-01,2014-09-01,2014-09-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76742024,7674,2024,MA0094500,MA0094500,,N,N,,I,TYNGSBORO,TYNGSBORO PD,Tyngsboro,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,12737,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,1,24,3,8,11,2.0,2.7,1993-05-01,1995-01-01,2014-09-01,2015-11-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76752024,7675,2024,MA0094600,MA0094600,,N,N,,I,WAKEFIELD,WAKEFIELD PD,Wakefield,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,28594,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,42,0,42,5,2,7,1.6,1.7,1993-05-01,1999-01-01,2014-09-01,2016-02-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76762024,7676,2024,MA0094700,MA0094700,,N,N,,I,WALTHAM,WALTHAM PD,Waltham,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,65488,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,127,23,150,19,20,39,2.2,2.9,1993-05-01,2002-10-01,2014-09-01,2014-09-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76772024,7677,2024,MA0094800,MA0094800,,N,N,,I,WATERTOWN,WATERTOWN PD,Watertown,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,35885,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,53,1,54,14,8,22,1.9,2.1,1993-05-01,2003-07-01,2014-09-01,2016-05-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76782024,7678,2024,MA0094900,MA0094900,,N,N,,I,WAYLAND,WAYLAND PD,Wayland,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,13959,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,2,21,3,7,10,1.6,2.2,1993-05-01,1998-04-01,2015-01-01,2015-01-01,2015-01-01,2015-01-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76792024,7679,2024,MA0095000,MA0095000,,N,N,,I,WESTFORD,WESTFORD PD,Westford,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,24946,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,44,6,50,2,9,11,1.8,2.4,1993-05-01,1995-11-01,2014-07-01,2015-01-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76802024,7680,2024,MA0095100,MA0095100,,N,N,,I,WESTON,WESTON PD,Weston,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,12041,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,4,27,3,6,9,2.2,3.0,1993-05-01,1997-06-01,2014-07-01,2015-06-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76812024,7681,2024,MA0095200,MA0095200,,N,N,,I,WILMINGTON,WILMINGTON PD,Wilmington,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,23535,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,44,0,44,5,4,9,2.1,2.3,1993-05-01,2008-01-01,2014-07-01,2015-01-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76822024,7682,2024,MA0095300,MA0095300,,N,N,,I,WINCHESTER,WINCHESTER PD,Winchester,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,23238,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,36,2,38,2,8,10,1.6,2.1,1993-05-01,1997-01-01,2014-09-01,2021-08-01,2014-09-01,2014-09-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76832024,7683,2024,MA0095400,MA0095400,,N,N,,I,WOBURN,WOBURN PD,Woburn,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,42716,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,74,1,75,4,4,8,1.8,1.9,1993-05-01,1996-08-01,2014-07-01,2015-03-01,2014-07-01,2014-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76852024,7685,2024,MA009579E,MA0095700,,N,N,,I,BRANDEIS UNIVERSITY,BRANDEIS UNIVERSITY,Brandeis University,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,16,5,21,2,1,3,0,0,1993-05-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76862024,7686,2024,MA009589E,MA0095800,,N,N,,I,BENTLEY UNIVERSITY,BENTLEY COLLEGE,Bentley University,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,18,7,25,3,6,9,0,0,1993-05-01,2017-01-01,2017-04-01,2017-04-01,2017-04-01,2017-04-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76872024,7687,2024,MA0095900,MA0095900,,N,N,,I,FRAMINGHAM STATE UNIVERS,FRAMINGHAM ST COLL CAMPUS POLICE FRAMINGHAM,Framingham State University,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,14,4,18,1,1,2,0,0,1993-05-01,2021-01-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76882024,7688,2024,MA009649E,MA0096400,,N,N,,I,TUFTS UNIVERSITY:MEDFORD,TUFTS UNIVERSITY:MEDFORD,Tufts University:,Medford,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,44,42,86,8,14,22,0,0,1993-05-01,2010-02-01,2015-02-01,2016-02-01,2015-02-01,2015-02-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76902024,7690,2024,MA009619E,MA0096500,,N,N,,I,BOSTON COLLEGE,BOSTON COLLEGE CAMPUS POLICE,Boston College,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,43,19,62,6,7,13,0,0,1993-05-01,2018-07-01,2019-07-01,2019-07-01,2019-07-01,2019-07-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76912024,7691,2024,MA009679E,MA0096700,,N,N,,I,LASELL COLLEGE,LASELL COLLEGE,Lasell College,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,1,10,0,1,1,0,0,1993-05-01,2019-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
76952024,7695,2024,MA009639E,MA009IT00,,N,N,,I,MASS INST OF TECHNOLOGY,MASS INSTITUTE OF TECHNOLOGY CAMPUS POLICE,Massachusetts Institute of Technology,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,53,4,57,11,4,15,0,0,1993-05-01,2005-01-01,2014-12-01,2014-12-01,2014-12-01,2014-12-01,N,MIDDLESEX,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77022024,7702,2024,MA0100100,MA0100100,,N,N,,I,NANTUCKET,NANTUCKET PD,Nantucket,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,14789,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,6,32,11,11,22,2.5,3.7,1993-05-01,2004-01-01,2014-07-01,2015-03-01,2014-07-01,2014-07-01,N,NANTUCKET,Not Specified,Y,Y,Y
77072024,7707,2024,MA0110100,MA0110100,,N,N,,I,AVON,AVON PD,Avon,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,4798,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,1,13,2,6,8,2.9,4.4,1993-05-01,2019-04-01,2019-07-01,2019-07-01,2019-07-01,2019-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77082024,7708,2024,MA0110200,MA0110200,,N,N,,I,BELLINGHAM,BELLINGHAM PD,Bellingham,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,18099,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,1,28,5,8,13,1.8,2.3,1993-05-01,1997-01-01,2014-07-01,2015-03-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77092024,7709,2024,MA0110300,MA0110300,,N,N,,I,BRAINTREE,BRAINTREE PD,Braintree,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,39018,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,64,8,72,9,10,19,1.9,2.3,1993-05-01,2000-01-01,2014-07-01,2014-09-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77102024,7710,2024,MA0110400,MA0110400,,N,N,,I,BROOKLINE,BROOKLINE PD,Brookline,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,64122,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,97,12,109,21,33,54,1.8,2.5,1993-05-01,2007-01-01,2014-09-01,2014-09-01,2014-09-01,2014-09-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77112024,7711,2024,MA0110500,MA0110500,,N,N,,I,CANTON,CANTON PD,Canton,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,25181,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,37,0,37,3,0,3,1.6,1.6,1993-05-01,1996-01-01,2014-12-01,2016-02-01,2014-12-01,2014-12-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77122024,7712,2024,MA0110600,MA0110600,,N,N,,I,COHASSET,COHASSET PD,Cohasset,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,8555,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,0,19,2,1,3,2.5,2.6,1993-05-01,1997-01-01,2014-07-01,2015-01-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77132024,7713,2024,MA0110700,MA0110700,,N,N,,I,DEDHAM,DEDHAM PD,Dedham,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,25355,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,50,2,52,4,2,6,2.1,2.3,1993-05-01,1995-01-01,2014-09-01,2015-01-01,2014-09-01,2014-09-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77142024,7714,2024,MA0110800,MA0110800,,N,N,,I,DOVER,DOVER PD,Dover,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,5957,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,1,16,2,0,2,2.9,3.0,1993-05-01,1995-01-01,2014-07-01,2014-09-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77152024,7715,2024,MA0110900,MA0110900,,N,N,,I,FOXBOROUGH,FOXBORO PD,Foxborough,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,18793,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,36,2,38,6,2,8,2.2,2.4,1993-05-01,2012-10-01,2017-05-01,2017-05-01,2017-05-01,2017-05-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77162024,7716,2024,MA0111000,MA0111000,,N,N,,I,FRANKLIN,FRANKLIN PD,Franklin,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,33716,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,50,0,50,6,5,11,1.7,1.8,1993-05-01,1997-01-01,2014-07-01,2015-01-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77172024,7717,2024,MA0111100,MA0111100,,N,N,,I,HOLBROOK,HOLBROOK PD,Holbrook,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,11462,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,0,21,2,1,3,2.0,2.1,1993-05-01,2014-09-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
