yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
81892024,8189,2024,ME0091000,ME0091000,,N,N,,I,OXFORD,OXFORD PD OXFORD,Oxford,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,4419,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,1,1,2.0,2.3,2003-07-01,2021-01-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,OXFORD,Not Specified,Y,Y,Y
81932024,8193,2024,ME0100000,ME0100000,,N,N,,I,PENOBSCOT,PENOBSCOT CO SO BANGOR,Penobscot,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,County,62889,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,51,0,51,1,4,5,0.8,0.9,2003-07-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
81942024,8194,2024,ME0100100,ME0100100,,N,N,,I,BANGOR,BANGOR PD,Bangor,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,31598,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,70,3,73,14,15,29,2.7,3.2,2003-07-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
81952024,8195,2024,ME0100200,ME0100200,,N,N,,I,BREWER,BREWER PD,Brewer,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,9639,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,1,18,4,2,6,2.2,2.5,2003-07-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
81962024,8196,2024,ME0100300,ME0100300,,N,N,,I,DEXTER,DEXTER PD,Dexter,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,3816,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,1,6,1,0,1,1.6,1.8,2003-07-01,2021-01-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
81972024,8197,2024,ME0100400,ME0100400,,N,N,,I,LINCOLN,LINCOLN PD,Lincoln,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,4872,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,3,1,4,1.6,1.8,2003-07-01,2020-12-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
81982024,8198,2024,ME0100500,ME0100500,,N,N,,I,OLD TOWN,OLD TOWN PD,Old Town,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,7433,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,1,15,3,1,4,2.3,2.6,2003-07-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
81992024,8199,2024,ME0100600,ME0100600,,N,N,,I,ORONO,ORONO PD,Orono,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,12641,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,12,1,13,1,1,2,1.0,1.2,2003-07-01,2021-01-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
82002024,8200,2024,ME0100700,ME0100700,,N,N,,I,HAMPDEN,HAMPDEN PD,Hampden,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,8057,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,1,1,2,1.5,1.6,2003-07-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
82032024,8203,2024,ME0101000,ME0101000,,N,N,,I,EAST MILLINOCKET,EAST MILLINOCKET PD,East Millinocket,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,6860,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,1,0,1,1.2,1.2,2003-07-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
82042024,8204,2024,ME0101100,ME0101100,,N,N,,I,NEWPORT,NEWPORT PD,Newport,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,3162,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,0,1,2.2,2.2,2003-07-01,2020-11-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
82062024,8206,2024,ME0101300,ME0101300,,N,N,,I,VEAZIE,VEAZIE PD,Veazie,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,1824,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,2,0,2,2.7,2.7,2003-07-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
82092024,8209,2024,ME0101800,ME0101800,,N,N,,I,UNIV OF ME: ORONO,UNIVERSITY OF MAINE PD ORONO,University of Maine:,Orono,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,University or College,0,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,13,9,22,2,1,3,0,0,2003-07-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
82102024,8210,2024,ME0102000,ME0102000,,Y,N,,I,PENOBSCOT NATION,PENOBSCOT NATION POLICE DEPARTMENT,Penobscot Nation,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,Tribal,0,32457,ME0102000,Penobscot Nation,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,2021-02-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
82112024,8211,2024,ME0102700,ME0102700,,N,N,,I,HOLDEN,HOLDEN POLICE DEPARTMENT,Holden,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,3439,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,0,0,2.0,2.0,2003-07-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PENOBSCOT,"Bangor, ME",Y,Y,Y
82152024,8215,2024,ME0110000,ME0110000,,N,N,,I,PISCATAQUIS,PISCATAQUIS CO SO DOVER FOXCROFT,Piscataquis,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,County,9047,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,9,0,9,1,1,2,1.1,1.2,2003-07-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,PISCATAQUIS,Not Specified,Y,Y,Y
82162024,8216,2024,ME0110100,ME0110100,,N,N,,I,DOVER-FOXCROFT,DOVER FOXCROFT PD,Dover-Foxcroft,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,4579,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,0,0,1.3,1.3,2003-07-01,2021-01-01,2021-04-01,2021-04-01,2021-04-01,2021-04-01,N,PISCATAQUIS,Not Specified,Y,Y,Y
82172024,8217,2024,ME0110200,ME0110200,,N,N,,I,MILO,MILO PD,Milo,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,2400,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,1,4,0,0,0,1.3,1.7,2003-07-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PISCATAQUIS,Not Specified,Y,Y,Y
82192024,8219,2024,ME0110500,ME0110500,,N,N,,I,GREENVILLE,GREENVILLE PD,Greenville,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,1677,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.4,2.4,2003-07-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,PISCATAQUIS,Not Specified,Y,Y,Y
82232024,8223,2024,ME0120000,ME0120000,,N,N,,I,SAGADAHOC,SAGADAHOC CO SO BATH,Sagadahoc,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,County,13247,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,20,0,20,0,2,2,1.5,1.7,2003-07-01,2019-07-01,2019-07-01,2019-09-01,2019-09-01,2019-09-01,N,SAGADAHOC,"Portland-South Portland, ME",Y,Y,Y
82242024,8224,2024,ME0120100,ME0120100,,N,N,,I,BATH,BATH PD,Bath,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,8871,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,1,18,1,4,5,2.0,2.6,2003-07-01,2019-07-01,2019-09-01,2019-09-01,2019-09-01,2019-09-01,N,SAGADAHOC,"Portland-South Portland, ME",Y,Y,Y
82252024,8225,2024,ME0120200,ME0120200,,N,N,,I,TOPSHAM,TOPSHAM PD,Topsham,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,9814,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,1,11,4,0,4,1.4,1.5,2003-07-01,2019-07-01,2019-07-01,2019-09-01,2019-09-01,2019-09-01,N,SAGADAHOC,"Portland-South Portland, ME",Y,Y,Y
82262024,8226,2024,ME0120300,ME0120300,,N,N,,I,RICHMOND,RICHMOND PD,Richmond,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,3588,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,3,0,3,0,0,0,0.8,0.8,2003-07-01,2021-01-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,SAGADAHOC,"Portland-South Portland, ME",Y,Y,Y
82272024,8227,2024,ME0120500,ME0120500,,N,N,,I,PHIPPSBURG,PHIPPSBURG PD PHIPPSBURG,Phippsburg,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,2222,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,0.9,0.9,2003-07-01,2021-01-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,SAGADAHOC,"Portland-South Portland, ME",Y,Y,Y
82312024,8231,2024,ME0130000,ME0130000,,N,N,,I,SOMERSET,SOMERSET CO SO SKOWHEGAN,Somerset,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,County,32337,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,24,5,29,4,4,8,0.9,1.1,2003-07-01,2006-12-01,2020-01-01,2013-05-01,,,N,SOMERSET,Not Specified,Y,Y,Y
82322024,8232,2024,ME0130100,ME0130100,,N,N,,I,FAIRFIELD,FAIRFIELD PD,Fairfield,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,6557,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,2,12,1,0,1,1.7,2.0,2003-07-01,2020-01-01,2020-12-01,2020-06-01,,,N,SOMERSET,Not Specified,Y,Y,Y
82332024,8233,2024,ME0130200,ME0130200,,N,N,,I,SKOWHEGAN,SKOWHEGAN PD,Skowhegan,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,8700,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,3,1,4,2.2,2.3,2003-07-01,2011-07-01,2020-01-01,2012-04-01,,,N,SOMERSET,Not Specified,Y,Y,Y
82352024,8235,2024,ME0130400,ME0130400,,N,N,,I,PITTSFIELD,PITTSFIELD PD,Pittsfield,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,3939,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,1,2,1.8,2.0,2003-07-01,2021-01-01,2021-03-01,2021-03-01,,,N,SOMERSET,Not Specified,Y,Y,Y
82402024,8240,2024,ME0140000,ME0140000,,N,N,,I,WALDO,WALDO CO SO BELFAST,Waldo,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,County,30539,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,25,0,25,1,2,3,0.9,0.9,2003-07-01,2019-05-01,2019-05-01,2019-05-01,2019-05-01,2019-05-01,N,WALDO,Not Specified,Y,Y,Y
82412024,8241,2024,ME0140100,ME0140100,,N,N,,I,BELFAST,BELFAST PD,Belfast,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,7111,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,1,14,3,2,5,2.3,2.7,2003-07-01,2019-04-01,2019-07-01,2019-07-01,2019-07-01,2019-07-01,N,WALDO,Not Specified,Y,Y,Y
82442024,8244,2024,ME0140500,ME0140500,,N,N,,I,ISLESBORO,ISLESBORO,Islesboro,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,596,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.7,1.7,2003-07-01,2019-05-01,2019-07-01,2019-07-01,2019-07-01,2019-07-01,N,WALDO,Not Specified,Y,Y,Y
82482024,8248,2024,ME0150000,ME0150000,,N,N,,I,WASHINGTON,WASHINGTON CO SO MACHIAS,Washington,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,County,22439,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,16,1,17,4,1,5,0.9,1.0,2003-07-01,2021-01-01,2021-12-01,2021-10-01,2023-07-01,2021-10-01,N,WASHINGTON,Not Specified,Y,Y,Y
82492024,8249,2024,ME0150100,ME0150100,,N,N,,I,CALAIS,CALAIS PD,Calais,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,3140,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,3,0,3,0,0,0,1.0,1.0,2003-07-01,2021-01-01,2025-02-01,2021-06-01,,2021-06-01,N,WASHINGTON,Not Specified,Y,Y,Y
82502024,8250,2024,ME0150200,ME0150200,,N,N,,I,EASTPORT,EASTPORT PD,Eastport,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,1305,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.3,2.3,2003-07-01,2021-01-01,2023-01-01,2021-03-01,2023-01-01,2023-01-01,N,WASHINGTON,Not Specified,Y,Y,Y
82512024,8251,2024,ME0150300,ME0150300,,N,N,,I,MACHIAS,MACHIAS PD,Machias,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,2082,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,1.9,1.9,2003-07-01,2021-01-01,2022-03-01,2021-03-01,2022-12-01,2021-12-01,N,WASHINGTON,Not Specified,Y,Y,Y
82552024,8255,2024,ME0150900,ME0150900,,N,N,,I,BAILEYVILLE,BAILEYVILLE PD,Baileyville,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,1322,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,3.0,3.0,2003-07-01,2021-01-01,2021-10-01,2021-07-01,2023-07-01,2022-03-01,N,WASHINGTON,Not Specified,Y,Y,Y
82562024,8256,2024,ME0151100,ME0151100,,Y,N,,I,PASSAMAQUODDY PLSNT PT T,PLEASANT POINT POLICE DEPARTMENT,Passamaquoddy Pleasant Point Tribal,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,Tribal,0,34764,ME0151100,Passamaquoddy Pleasant Point Tribal,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2022-01-01,2022-01-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
82592024,8259,2024,ME0151700,ME0151700,,N,N,,I,MILBRIDGE,MILBRIDGE PD,Milbridge,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,1395,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,0.7,0.7,2003-07-01,2021-01-01,,,,,N,WASHINGTON,Not Specified,Y,Y,Y
82632024,8263,2024,ME0160000,ME0160000,,N,N,,I,YORK,YORK CO SO ALFRED,York,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,County,52973,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,28,1,29,1,4,5,0.5,0.6,2003-07-01,2020-01-01,2020-10-01,2020-10-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82642024,8264,2024,ME0160100,ME0160100,,N,N,,I,BIDDEFORD,BIDDEFORD PD,Biddeford,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,22310,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,43,10,53,5,13,18,2.2,3.2,2003-07-01,2016-01-01,2020-01-01,2016-06-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82652024,8265,2024,ME0160200,ME0160200,,N,N,,I,KITTERY,KITTERY PD,Kittery,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,11031,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,1,22,1,7,8,2.0,2.7,2003-07-01,2016-01-01,2020-01-01,2017-08-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82662024,8266,2024,ME0160300,ME0160300,,N,N,,I,OLD ORCHARD BEACH,OLD ORCHARD BEACH PD,Old Orchard Beach,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,9503,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,2,21,3,3,6,2.3,2.8,2003-07-01,2004-08-01,2020-01-01,2012-04-01,2025-02-01,2025-02-01,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82672024,8267,2024,ME0160400,ME0160400,,N,N,,I,SACO,SACO PD,Saco,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,21144,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,6,29,2,10,12,1.2,1.9,2003-07-01,2005-01-01,2020-01-01,2012-04-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82682024,8268,2024,ME0160500,ME0160500,,N,N,,I,SANFORD,SANFORD PD,Sanford,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,22345,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,36,0,36,4,6,10,1.8,2.1,2003-07-01,2018-01-01,2020-01-01,2018-07-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82692024,8269,2024,ME0160600,ME0160600,,N,N,,I,BERWICK,BERWICK PD,Berwick,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,8364,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,0,1,1,1.4,1.6,2003-07-01,2019-01-01,2020-01-01,2019-03-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82702024,8270,2024,ME0160700,ME0160700,,N,N,,I,ELIOT,ELIOT PD,Eliot,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,7511,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,0,1,0.9,0.9,2003-07-01,2016-07-01,2020-01-01,2016-11-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82712024,8271,2024,ME0160800,ME0160800,,N,N,,I,KENNEBUNK,KENNEBUNK PD,Kennebunk,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,12040,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,6,4,10,1.9,2.2,2003-07-01,2016-01-01,2020-01-01,2016-06-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82722024,8272,2024,ME0160900,ME0160900,,N,N,,I,KENNEBUNKPORT,KENNEBUNKPORT PD,Kennebunkport,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,3718,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,3,16,1,2,3,3.8,5.1,2003-07-01,2016-07-01,2020-01-01,2016-10-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82742024,8274,2024,ME0161100,ME0161100,,N,N,,I,NORTH BERWICK,NORTH BERWICK PD,North Berwick,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,5275,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,2,3,1.7,2.1,2003-07-01,2020-01-01,2020-03-01,2021-04-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
82752024,8275,2024,ME0161200,ME0161200,,N,N,,I,OGUNQUIT,OGUNQUIT PD,Ogunquit,,A,25,Maine,ME,ME,1,New England,1,Northeast,Region I,City,1606,23373,MEUCR0001,Department of Public Safety Maine State Police Uniform Crime Reporting Division Records Management Services,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,0,10,0,1,1,6.2,6.8,2003-07-01,2020-12-01,2021-03-01,2021-03-01,,,N,YORK,"Portland-South Portland, ME",Y,Y,Y
