data_year,suspect_using_id,offense_id
2024,4,240305560
2024,4,225453595
2024,4,238426465
2024,4,238426475
2024,4,238426488
2024,4,238426442
2024,4,225453600
2024,4,238426454
2024,4,238426468
2024,4,238426467
2024,4,225453605
2024,4,238426487
2024,4,238426498
2024,4,238426510
2024,4,238426524
2024,4,225453613
2024,4,238426548
2024,4,238426549
2024,4,238426561
2024,4,238426574
2024,4,238426593
2024,4,238426606
2024,4,238426622
2024,4,238426490
2024,4,238426501
2024,4,238426517
2024,4,238426535
2024,4,238426554
2024,4,227649396
2024,1,225453606
2024,4,223689584
2024,4,227649346
2024,4,238426570
2024,1,238426584
2024,4,227649354
2024,4,240305499
2024,4,238426575
2024,4,240305522
2024,4,240305523
2024,4,240305524
2024,4,238426607
2024,4,238426624
2024,4,238426636
2024,4,238426650
2024,4,238426514
2024,4,246674453
2024,4,225453614
2024,4,238426670
2024,4,246674497
2024,4,246674498
2024,4,246674499
2024,4,225453623
2024,4,225453627
2024,2,246674519
2024,4,246674544
2024,4,225453633
2024,4,240305588
2024,4,223689593
2024,4,240305601
2024,4,240305620
2024,4,240305633
2024,4,240305515
2024,4,246674512
2024,4,246674534
2024,4,240305616
2024,4,240305512
2024,4,240305521
2024,4,240305537
2024,4,240305555
2024,4,240305567
2024,4,240305568
2024,4,246674550
2024,4,246674441
2024,4,240305563
2024,4,227649373
2024,4,240305578
2024,4,240305585
2024,4,240305600
2024,4,246674476
2024,4,246674557
2024,4,240305516
2024,4,246674573
2024,4,240305548
2024,4,246674587
2024,4,227649378
2024,4,246674513
2024,4,246674711
2024,2,240305583
2024,4,246674719
2024,4,246674529
2024,4,246674546
2024,4,246674570
2024,4,225453650
2024,4,246674688
2024,4,240305628
2024,4,246674699
2024,4,246674705
2024,4,225453656
2024,4,227649383
2024,4,225453604
2024,4,246674555
2024,4,246674738
2024,4,246674752
2024,4,246674582
2024,4,246674593
2024,4,246674601
2024,4,246674603
2024,4,246674609
2024,3,246674614
2024,3,246674615
2024,4,246674575
2024,4,227649386
2024,4,223689601
2024,4,223689611
2024,4,246674841
2024,4,246674612
2024,4,227649427
2024,4,225453657
2024,4,246674617
2024,4,246674620
2024,4,246674626
2024,4,246674645
2024,4,246674619
2024,4,246674623
2024,4,246674629
2024,4,227649438
2024,4,246674650
2024,4,246674792
2024,4,227649444
2024,4,246674807
2024,4,246674814
2024,4,246674821
2024,4,246674667
2024,4,246674676
2024,4,225453668
2024,4,246674649
2024,4,227649450
2024,4,225453672
2024,4,223689619
2024,4,223689624
2024,4,225453675
2024,4,225453683
2024,4,229336968
2024,1,229336978
2024,4,225453690
2024,4,229336985
2024,4,225453646
2024,4,225453654
2024,4,229337004
2024,4,229337013
2024,4,225453659
2024,4,229337026
2024,4,231404076
2024,4,225453684
2024,4,225453714
2024,4,229337033
2024,4,225453691
2024,4,229337042
2024,4,223689573
2024,4,225453700
2024,4,231403930
2024,4,231403940
2024,4,227649372
2024,1,231403947
2024,4,238426734
2024,4,227649379
2024,4,231403960
2024,4,225453710
2024,4,227649384
2024,4,227649394
2024,4,231403971
2024,4,227649403
2024,4,227649389
2024,4,227649399
2024,4,231403980
2024,4,231403989
2024,4,227649409
2024,4,231404007
2024,4,231404016
2024,4,227649418
2024,4,231404024
2024,4,227649433
2024,4,223689638
2024,4,231404033
2024,4,227649439
2024,4,231404040
2024,4,231403974
2024,4,227649448
2024,4,227649449
2024,4,229336989
2024,4,227649456
2024,4,233605799
2024,4,227649460
2024,4,229336998
2024,4,227649464
2024,4,227649469
2024,4,227649471
2024,4,231403993
2024,4,227649475
2024,4,233605814
2024,4,231404055
2024,4,231404003
2024,4,227649458
2024,4,231404011
2024,4,233605829
2024,4,233605830
2024,4,227649483
2024,4,227649462
2024,4,231404026
2024,4,227649465
2024,4,238426539
2024,4,223689653
2024,4,238426591
2024,4,229337019
2024,4,231404053
2024,4,229337032
2024,4,238426620
2024,4,229337039
2024,4,233605796
2024,4,223689607
2024,4,233605800
2024,4,229337048
2024,4,238426665
2024,4,238426696
2024,4,229336981
2024,4,233605819
2024,4,229337056
2024,4,229337065
2024,4,229337027
2024,4,238426710
2024,4,238426729
2024,4,229337031
2024,4,238426747
2024,4,238426780
2024,4,223689616
2024,4,238426744
2024,4,238426762
2024,4,238426782
2024,4,238426783
2024,4,238426798
2024,4,229337037
2024,4,229337047
2024,4,225453726
2024,4,225453727
2024,4,223689639
2024,4,238426657
2024,4,229337055
2024,4,238426671
2024,4,246674654
2024,4,238426721
2024,4,229337067
2024,4,229337091
2024,4,229337092
2024,4,240305747
2024,4,229337099
2024,4,240305597
2024,4,240305598
2024,4,223689656
2024,4,223689661
2024,4,223689644
2024,4,238426728
2024,4,229337104
2024,4,238426745
2024,4,229337050
2024,4,246674656
2024,4,246674657
2024,4,246674658
2024,4,246674659
2024,3,229337057
2024,4,238426785
2024,4,229337066
2024,4,238426804
2024,2,231404074
2024,4,231404082
2024,4,223689642
2024,4,238426819
2024,4,231404087
2024,4,246674666
2024,4,231404100
2024,4,223689652
2024,4,238426685
2024,4,246674674
2024,4,240305634
2024,4,240305640
2024,2,231404125
2024,4,240305647
2024,4,223689659
2024,4,246674684
2024,4,231404136
2024,4,231404052
2024,4,246674693
2024,4,246674694
2024,2,238426862
2024,4,231404106
2024,4,231404120
2024,4,231404130
2024,4,233605856
2024,4,240305713
2024,4,231404138
2024,4,231404139
2024,4,246674860
2024,4,223689667
2024,4,240305655
2024,4,240305662
2024,4,240305671
2024,4,240305681
2024,4,240305685
2024,4,246674864
2024,4,246674672
2024,4,246674673
2024,4,231404153
2024,4,225453737
2024,4,231404160
2024,4,246674683
2024,4,246674827
2024,4,231404062
2024,4,231404071
2024,4,231404077
2024,4,231404086
2024,4,246674832
2024,4,231404097
2024,4,246674835
2024,4,231404108
2024,4,246674858
2024,4,246674869
2024,4,246674870
2024,4,233605833
2024,4,246674708
2024,4,231404131
2024,4,246674714
2024,4,238426725
2024,4,238426726
2024,4,231404152
2024,4,246674721
2024,4,231404070
2024,4,231404081
2024,4,231404078
2024,4,231404079
2024,4,231404085
2024,4,246674732
2024,4,246674863
2024,4,231404094
2024,4,231404104
2024,4,231404114
2024,4,231404115
2024,4,231404124
2024,4,233605867
2024,4,231404145
2024,4,231404157
2024,4,231405094
2024,4,233605858
2024,4,231404900
2024,4,233605881
2024,4,231404955
2024,4,231404956
2024,4,231404991
2024,4,238426755
2024,4,233605803
2024,4,231405057
2024,4,246674716
2024,4,231404161
2024,4,231404098
2024,4,231404109
2024,4,231404121
2024,4,231404122
2024,4,233605809
2024,4,231404146
2024,3,225453735
2024,4,231404156
2024,4,231404166
2024,4,231404172
2024,4,233605825
2024,4,231404183
2024,4,233605847
2024,4,231404117
2024,4,238426797
2024,4,238426799
2024,4,231404137
2024,4,231404149
2024,4,233605842
2024,4,223689620
2024,4,225453746
2024,4,225453753
2024,4,233605853
2024,4,233605854
2024,4,233605855
2024,4,238426859
2024,4,223689630
2024,4,227649488
2024,4,227649489
2024,4,233605879
2024,4,233605895
2024,4,233605903
2024,4,233605810
2024,4,238428121
2024,4,238428122
2024,4,233605817
2024,4,223689634
2024,4,238426756
2024,4,233605831
2024,4,233605844
2024,4,240305734
2024,4,233605866
2024,4,233605875
2024,4,233605889
2024,4,233605896
2024,4,240305769
2024,4,233605883
2024,4,225453767
2024,4,238426786
2024,4,238426817
2024,4,223689649
2024,4,233605907
2024,4,225453774
2024,4,223689657
2024,4,223689658
2024,4,238426846
2024,4,233605916
2024,4,233605917
2024,4,238426872
2024,2,233605925
