data_year,weapon_id,offense_id,nibrs_weapon_id
2024,41,225453708,
2024,42,223689645,
2024,41,238426856,
2024,41,238426873,
2024,41,238426909,
2024,38,246674729,
2024,38,238428097,
2024,41,238427038,
2024,5,246674723,
2024,42,246674724,
2024,5,246674725,
2024,41,235273239,
2024,41,246686155,
2024,38,235272191,
2024,42,235272217,
2024,41,246686234,
2024,21,235272301,
2024,42,240309523,
2024,41,246686251,
2024,41,235272255,
2024,41,246686343,
2024,38,246686361,
2024,41,235272297,
2024,41,238430558,
2024,38,246686295,
2024,41,246686322,
2024,41,225454816,
2024,41,246686353,
2024,41,240309528,
2024,41,235272334,
2024,41,246686340,
2024,38,240308765,
2024,38,246686356,
2024,41,246686368,
2024,31,235272486,
2024,41,225454885,
2024,31,235272286,
2024,41,235272317,
2024,21,235272439,
2024,41,235272250,
2024,41,235272296,
2024,31,235272375,
2024,38,225455507,
2024,5,246686389,
2024,41,240308728,
2024,41,235272530,
2024,41,235272531,
2024,41,240308762,
2024,41,235272513,
2024,38,235272533,
2024,41,238430459,
2024,38,225454899,
2024,41,238430611,
2024,41,240308756,
2024,41,238430612,
2024,38,225454948,
2024,42,238430660,
2024,41,225454829,
2024,5,225454898,
2024,41,238430632,
2024,41,231405539,
2024,41,238430620,
2024,41,238430675,
2024,41,231405587,
2024,41,240308912,
2024,41,240308999,
2024,41,231405635,
2024,41,225454846,
2024,41,240308952,
2024,42,240309002,
2024,41,240308960,
2024,41,231405679,
2024,41,240308946,
2024,41,240308995,
2024,41,246686439,
2024,41,240309074,
2024,41,240309318,
2024,41,231405734,
2024,41,240309125,
2024,41,240309229,
2024,42,225455038,
2024,41,231405570,
2024,41,240309190,
2024,41,240309316,
2024,41,231405605,
2024,42,246686454,
2024,41,240309333,
2024,41,240309211,
2024,38,231405666,
2024,41,246686540,
2024,41,240309369,
2024,41,246686625,
2024,41,246686557,
2024,21,246686616,
2024,38,246686658,
2024,41,246687133,
2024,41,231405747,
2024,41,246686681,
2024,42,246686731,
2024,41,246686928,
2024,42,246686944,
2024,41,246686952,
2024,41,231405675,
2024,38,246686920,
2024,41,246686965,
2024,38,246687010,
2024,41,246687054,
2024,39,220399961,
2024,42,222299121,
2024,41,224471597,
2024,42,226177586,
2024,41,227868275,
2024,41,227868795,
2024,41,227869156,
2024,41,229774282,
2024,38,229774465,
2024,42,231654137,
2024,41,233324049,
2024,42,246678927,
2024,38,221268556,
2024,38,221268200,
2024,41,223691155,
2024,41,223691194,
2024,41,221268252,
2024,41,223691308,
2024,41,223691181,
2024,41,221268391,
2024,42,221268427,
2024,41,223691224,
2024,41,235271369,
2024,38,223691276,
2024,41,221268752,
2024,41,221268441,
2024,41,223691319,
2024,41,221268754,
2024,41,240308567,
2024,39,240308568,
2024,41,240308569,
2024,42,223691431,
2024,41,223691462,
2024,41,221268478,
2024,41,223691568,
2024,9,223691345,
2024,41,233608015,
2024,41,221268458,
2024,5,223691362,
2024,41,223691413,
2024,42,227651387,
2024,42,225455242,
2024,41,238430879,
2024,41,231405935,
2024,42,223691438,
2024,41,223691435,
2024,41,223691495,
2024,41,225455259,
2024,41,225455295,
2024,41,223691543,
2024,41,221268788,
2024,41,223691523,
2024,21,221268891,
2024,41,223691517,
2024,41,223691547,
2024,41,227651378,
2024,42,223691573,
2024,38,225455252,
2024,31,225455253,
2024,5,240308805,
2024,41,223691658,
2024,41,233608013,
2024,5,225455513,
2024,9,225455513,
2024,13,225455513,
2024,41,225455515,
2024,41,223691606,
2024,41,223691629,
2024,42,238430785,
2024,41,246679458,
2024,41,225455514,
2024,41,223691605,
2024,42,223691633,
2024,41,225455523,
2024,17,223691609,
2024,42,233608018,
2024,41,229338382,
2024,41,227651424,
2024,1,246679201,
2024,42,225455321,
2024,38,223691598,
2024,41,227651384,
2024,41,225455304,
2024,41,223691596,
2024,41,223691602,
2024,41,223691616,
2024,41,223691626,
2024,41,225455380,
2024,41,223691675,
2024,38,223691613,
2024,41,227651373,
2024,41,223691674,
2024,42,225455318,
2024,42,225455328,
2024,36,225455378,
2024,41,223691650,
2024,41,223691683,
2024,41,225455326,
2024,42,233608026,
2024,42,223691641,
2024,42,233608037,
2024,5,233608046,
2024,42,225455496,
2024,42,223691673,
2024,41,227651474,
2024,41,225455439,
2024,37,225455334,
2024,41,225455364,
2024,41,225455375,
2024,5,227651362,
2024,41,225455405,
2024,41,225455436,
2024,41,229338455,
2024,39,246679415,
2024,41,227651478,
2024,41,227651408,
2024,41,229338466,
2024,41,240308643,
2024,41,225455429,
2024,42,227651430,
2024,41,225455460,
2024,41,225455359,
2024,41,227651530,
2024,41,235271387,
2024,38,229338470,
2024,5,227651544,
2024,41,231405945,
2024,41,225455477,
2024,41,227651459,
2024,41,246679723,
2024,41,225455390,
2024,41,225455430,
2024,41,229338489,
2024,41,246679422,
2024,41,229338468,
2024,41,240308497,
2024,41,227651513,
2024,41,227651505,
2024,41,225455500,
2024,41,227651559,
2024,41,246679457,
2024,42,225455447,
2024,41,240308551,
2024,42,229338516,
2024,41,246679486,
2024,38,227651566,
2024,41,227651489,
2024,41,227651523,
2024,41,227651678,
2024,41,227651488,
2024,41,227651497,
2024,41,227651524,
2024,42,227651568,
2024,42,233608020,
2024,41,227651627,
2024,41,231405881,
2024,41,227651673,
2024,13,240308529,
2024,41,246679552,
2024,42,246679575,
2024,5,233608047,
2024,39,246679635,
2024,41,229338499,
2024,41,229338514,
2024,42,233608042,
2024,42,231405898,
2024,41,229338544,
2024,41,229338570,
2024,5,227651609,
2024,41,233608027,
2024,41,231405871,
2024,41,235271490,
2024,37,229338568,
2024,41,235271433,
2024,5,238430781,
2024,41,231405953,
2024,41,227651606,
2024,41,227651621,
2024,42,227651655,
2024,41,229338572,
2024,41,227651684,
2024,41,229338588,
2024,41,227651623,
2024,41,227651633,
2024,41,229339340,
2024,38,229338626,
2024,41,238430823,
2024,41,238430882,
2024,41,229338643,
2024,41,231405941,
2024,37,229338598,
2024,41,229339335,
2024,41,229339337,
2024,39,229339338,
2024,37,229339343,
2024,41,229338582,
2024,42,229338668,
2024,41,229338690,
2024,41,229338721,
2024,41,229338649,
2024,42,231405955,
2024,41,231406008,
2024,5,229338743,
2024,41,229338750,
2024,41,246679739,
2024,42,246679617,
2024,41,238430789,
2024,41,238430849,
2024,41,229338768,
2024,42,231406020,
2024,5,231406085,
2024,5,233608059,
2024,39,229338676,
2024,1,231406026,
2024,41,246679650,
2024,41,233608031,
2024,42,229338826,
2024,41,229338833,
2024,41,233608060,
2024,42,231406081,
2024,41,229338832,
2024,41,231406031,
2024,41,231406058,
2024,37,246679713,
2024,41,231406134,
2024,41,229338857,
2024,5,233608050,
2024,1,238430959,
2024,42,229338983,
2024,41,246679776,
2024,41,231406033,
2024,41,231406072,
2024,41,231406103,
2024,41,233608100,
2024,41,231406098,
2024,41,229338876,
2024,41,231406099,
2024,5,246679673,
2024,41,229338909,
2024,41,246679759,
2024,5,229338951,
2024,41,229338855,
2024,37,246679682,
2024,41,233608358,
2024,41,231406178,
2024,31,235271535,
2024,41,231406093,
2024,41,238430918,
2024,41,231406123,
2024,41,233608080,
2024,9,238430955,
2024,13,238430955,
2024,41,233608107,
2024,42,246679712,
2024,42,246679731,
2024,42,231406053,
2024,41,246679735,
2024,41,235271438,
2024,5,233608110,
2024,42,231406087,
2024,41,231406108,
2024,41,233608125,
2024,41,238430915,
2024,41,231406161,
2024,41,231406176,
2024,41,231406046,
2024,41,231406059,
2024,41,231406074,
2024,41,235271481,
2024,41,235271513,
2024,5,240308716,
2024,9,240308716,
2024,41,233608154,
2024,21,231406115,
2024,42,233608095,
2024,37,233608108,
2024,41,231406210,
2024,42,235271467,
2024,38,231406120,
2024,41,246679777,
2024,41,235271508,
2024,41,233608223,
2024,41,235271584,
2024,41,238430921,
2024,5,238430975,
2024,41,233608101,
2024,41,233608115,
2024,41,231406214,
2024,41,235271477,
2024,41,233608234,
2024,41,246679848,
2024,41,246679858,
2024,32,238431051,
2024,41,238431051,
2024,41,231406215,
2024,41,233608273,
2024,41,235271576,
2024,21,231406186,
2024,42,233608218,
2024,41,233608241,
2024,5,233608284,
2024,41,238430933,
2024,41,233608264,
2024,38,238431039,
2024,41,238431059,
2024,41,233608247,
2024,13,233608167,
2024,41,233608181,
2024,41,235271537,
2024,37,235271459,
2024,41,233608199,
2024,41,233608260,
2024,38,233608275,
2024,21,246679871,
2024,37,246679880,
2024,41,246679881,
2024,1,240308673,
2024,41,233608194,
2024,41,233608298,
2024,41,246679869,
2024,38,233608187,
2024,13,246679892,
2024,41,235271589,
2024,9,235271643,
2024,41,233608258,
2024,41,238431129,
2024,41,233608295,
2024,41,235271538,
2024,41,233608201,
