data_year,criminal_act_id,offense_id
2024,6,246684161
2024,3,246684194
2024,6,225453832
2024,6,246684290
2024,6,246684308
2024,6,246684216
2024,6,225453838
2024,6,246684352
2024,2,246684476
2024,3,246684405
2024,6,246684480
2024,6,222570170
2024,6,246684508
2024,6,246684509
2024,6,246684383
2024,6,246684473
2024,6,246684539
2024,6,225453847
2024,6,246684556
2024,6,246684696
2024,6,246684587
2024,6,246684652
2024,6,246684590
2024,8,246684817
2024,6,246684605
2024,6,246684630
2024,6,246684631
2024,6,246684653
2024,6,246684643
2024,6,246684833
2024,6,225453836
2024,6,246684703
2024,6,246684965
2024,6,222570184
2024,6,246684754
2024,6,225453851
2024,6,225453840
2024,6,246684837
2024,6,246684952
2024,8,246684971
2024,6,240306804
2024,6,231404432
2024,6,225453878
2024,6,225453879
2024,6,225453865
2024,6,225453889
2024,6,225453925
2024,6,225453924
2024,6,231404441
2024,6,225453887
2024,6,222570185
2024,8,225453938
2024,6,222570195
2024,6,225453935
2024,6,222570206
2024,9,231404387
2024,6,225453885
2024,6,225453897
2024,6,225453923
2024,6,222570238
2024,3,225453949
2024,6,225454628
2024,6,222570161
2024,6,231404393
2024,6,231404405
2024,9,225453960
2024,6,231404420
2024,6,231404443
2024,3,225453942
2024,6,231404455
2024,6,225453967
2024,6,231404475
2024,6,222570167
2024,6,231404386
2024,6,222570194
2024,6,238427282
2024,6,238427283
2024,6,231404436
2024,6,231404456
2024,6,246678526
2024,6,246678544
2024,6,223691057
2024,4,235271062
2024,6,246678617
2024,6,235271117
2024,4,223690986
2024,6,246678700
2024,9,246678695
2024,6,246678819
2024,8,235271098
2024,6,235271134
2024,6,246678882
2024,8,246686290
2024,6,238430335
2024,6,240308357
2024,6,246686288
2024,14,231405442
2024,6,246686327
2024,7,233607160
2024,3,233607223
2024,6,225454853
2024,1,238430379
2024,9,227651207
2024,6,246686366
2024,8,246686447
2024,8,246686886
2024,6,231405553
2024,6,231405615
2024,7,246681503
2024,6,246681602
2024,6,240306677
2024,9,246675047
2024,6,225453954
2024,6,225453958
2024,6,225453980
2024,6,235269582
2024,6,235269614
2024,3,227649206
2024,8,238425014
2024,6,221267532
2024,6,225453083
2024,8,225453147
2024,9,229336610
2024,9,229336616
2024,8,235268835
2024,1,240304154
2024,8,229336621
2024,9,231403594
2024,9,227649210
2024,7,231403597
2024,8,231403613
2024,6,231403614
2024,9,231403625
2024,6,235268858
2024,6,227649251
2024,6,229336656
2024,9,238425034
2024,9,240304146
2024,6,235268849
2024,8,238425092
2024,9,238425036
2024,8,229336739
2024,9,235268831
2024,6,231403608
2024,7,233605518
2024,9,235268863
2024,9,233605532
2024,9,233605543
2024,9,235268837
2024,9,235268866
2024,8,246680178
2024,8,238425082
2024,8,233605609
2024,9,233605616
2024,9,235268838
2024,9,240304204
2024,9,235268845
2024,9,240304220
2024,8,238425103
2024,3,238425073
2024,9,238425087
2024,9,238425118
2024,9,240304284
2024,9,246680285
2024,9,240304302
2024,1,246680305
2024,9,240304323
2024,9,246680150
2024,3,246680151
2024,8,246680174
2024,4,246680182
2024,6,246680196
2024,9,246680238
2024,12,221264775
2024,9,221264811
2024,9,225453064
2024,9,221264875
2024,9,221264677
2024,8,221264670
2024,9,221264688
2024,9,223689286
2024,8,223689299
2024,6,225453067
2024,9,225453070
2024,6,225453074
2024,3,233605580
2024,9,229336863
2024,3,246675203
2024,9,227649212
2024,4,227649218
2024,9,229336869
2024,8,231403671
2024,3,229336893
2024,9,229336895
2024,9,231403691
2024,9,231403692
2024,7,231403636
2024,3,233605588
2024,6,238431157
2024,9,235271824
2024,6,246680167
2024,6,246680122
2024,8,238431348
2024,6,235271669
2024,8,240308584
2024,6,235271752
2024,6,235271779
2024,9,235271769
2024,8,235271763
2024,9,235271777
2024,6,238431140
2024,8,238431140
2024,9,235271802
2024,9,235271825
2024,8,238431156
2024,8,238431293
2024,6,235271786
2024,3,238431185
2024,9,238431215
2024,4,246680210
2024,9,235271867
2024,6,246680219
2024,6,246680193
2024,9,246680223
2024,9,246680277
2024,6,246680278
2024,15,246680279
2024,9,238431312
2024,9,238431373
2024,4,246680244
2024,6,246680262
2024,9,238431317
2024,6,238431329
2024,6,238431383
2024,8,235271920
2024,9,235271965
2024,9,235271815
2024,6,238431244
2024,6,238431260
2024,6,240308800
2024,9,238431402
2024,6,238431208
2024,6,238431272
2024,1,246680304
2024,1,238431368
2024,6,238431395
2024,6,240308620
2024,4,246680339
2024,3,238431221
2024,9,238431237
2024,6,238431450
2024,9,238431389
2024,9,238431225
2024,9,238431298
2024,6,238431335
2024,6,240308672
2024,8,240308672
2024,8,240308669
2024,9,238431459
2024,8,238431284
2024,6,238431297
2024,6,238431452
2024,9,238431323
2024,8,238431470
2024,9,240308851
2024,9,238431285
2024,4,246680348
2024,4,246680380
2024,6,240308681
2024,9,238431367
2024,9,238431429
2024,9,238431430
2024,8,238431476
2024,4,246680444
2024,9,240308735
2024,6,238431611
2024,6,238431612
2024,9,238431638
2024,8,246680418
2024,9,238431407
2024,9,238431442
2024,1,238431491
2024,6,238431518
2024,9,238431553
2024,9,246680437
2024,6,238431630
2024,6,238432088
2024,6,246680566
2024,8,246680566
2024,9,238432066
2024,8,240308725
2024,3,246680493
2024,9,238431707
2024,12,238431730
2024,9,238431469
2024,9,238431537
2024,1,238431560
2024,8,246680611
2024,9,238431562
2024,6,238431683
2024,9,238431714
2024,8,238431751
2024,9,238431558
2024,9,238431606
2024,8,246680803
2024,6,238431673
2024,9,240308746
2024,9,238431747
2024,9,238431695
2024,6,240308793
2024,9,246680743
2024,9,240308813
2024,6,246680807
2024,6,240308840
2024,8,246680852
2024,8,240308916
2024,6,240308937
2024,9,240308783
2024,9,238431907
2024,9,238431929
2024,9,238431770
2024,6,238431964
2024,9,240308830
2024,6,238431602
2024,9,246681002
2024,14,246681003
2024,9,246681049
2024,1,240308790
2024,9,240308826
2024,6,238431870
2024,9,238431892
2024,9,238431604
2024,9,238431701
2024,1,246680970
2024,9,240308928
2024,9,240309047
2024,9,240308844
2024,9,238431893
2024,9,238431729
2024,6,240309030
2024,6,240309058
2024,9,246680968
2024,6,240308871
2024,9,240308920
2024,6,238431915
2024,8,246681005
2024,3,238431705
2024,9,240308983
2024,9,238431887
2024,9,246681024
2024,6,238431726
2024,6,246681016
2024,9,246681086
2024,4,246681113
2024,3,246681032
2024,9,240308939
2024,8,246681107
2024,9,240309005
2024,3,246681043
2024,9,240309142
2024,6,238431831
2024,6,238431933
2024,6,240309055
2024,6,240309102
2024,8,246681202
2024,6,246681164
2024,6,246681165
2024,9,246681253
2024,9,246681137
2024,9,246681161
2024,9,240309090
2024,9,240309004
2024,9,246681229
2024,4,246681492
2024,9,246681246
2024,9,246681701
2024,8,246681307
2024,6,246681346
2024,6,246681347
2024,6,246681339
2024,6,240309082
2024,6,240309041
2024,6,246681424
2024,8,240309193
2024,6,246681444
2024,9,246681464
2024,3,246681471
2024,6,246681471
2024,9,240309297
2024,6,246681688
2024,6,246681714
2024,9,246681514
2024,9,246681554
2024,9,240309340
2024,6,246681707
2024,9,246681731
2024,6,246681851
2024,9,246681859
2024,8,246681694
2024,8,240309322
2024,6,246681766
2024,8,246681774
2024,9,246681784
2024,8,240309170
2024,6,246681816
2024,9,246681832
2024,9,246681843
2024,3,240309209
2024,3,240309241
2024,6,246681867
2024,8,246681917
2024,3,246681927
2024,9,246681939
2024,9,246681911
2024,6,246681932
2024,6,246681946
2024,9,246682323
2024,9,246681945
2024,3,246682000
2024,8,246682003
2024,8,246682018
2024,8,246681961
2024,9,246681987
2024,9,246682042
2024,6,246682045
2024,9,246682073
2024,9,246682435
2024,9,246682108
2024,6,246682171
2024,1,246682184
2024,6,246682143
2024,9,246682194
2024,6,246682225
2024,6,246682299
2024,9,246682245
2024,6,246682278
2024,9,246682300
2024,6,246682439
2024,9,246682346
2024,9,246682390
2024,9,246682359
2024,4,246682403
2024,9,246682425
2024,9,246682377
2024,7,246682495
2024,7,246682540
2024,9,246682554
2024,9,246682634
2024,3,246682544
2024,6,246682682
2024,6,246682726
2024,6,246682673
2024,6,246682674
2024,9,246682749
2024,9,246682591
2024,6,246682625
2024,9,246682684
2024,9,246682677
2024,9,246682748
2024,6,246682861
2024,6,246682718
2024,9,246682750
2024,6,246682789
2024,9,246682902
2024,6,246682742
2024,9,246682998
2024,9,246682921
2024,6,246682896
2024,1,246683073
2024,9,240303932
2024,9,246679966
2024,9,246680015
2024,6,227649104
2024,9,225452879
2024,14,238425745
2024,9,246674376
2024,9,246674377
2024,3,235270296
2024,6,222570317
2024,3,235270322
2024,3,231404350
2024,6,231404350
2024,3,238427799
2024,3,246675214
2024,3,227650121
2024,3,233607201
2024,3,233605999
2024,3,238427719
2024,1,227650132
2024,3,227650142
2024,3,222570332
2024,6,235270335
2024,3,222570349
2024,3,238427742
2024,3,235270359
2024,3,222570384
2024,6,222570384
2024,3,227650146
2024,3,235270277
2024,3,238427776
2024,3,233607255
2024,6,222570312
2024,6,235270288
2024,6,235270291
2024,1,238427767
2024,3,238427794
2024,3,222570348
2024,3,246675694
2024,3,235270314
2024,3,231404360
2024,3,233607291
2024,3,227650172
2024,3,227650191
2024,3,227650211
2024,3,222570381
2024,3,227650213
2024,3,227650231
2024,3,238427817
2024,6,227650237
2024,3,227650243
2024,6,227650257
2024,3,235270327
2024,3,227650188
2024,3,246675330
2024,3,246675336
2024,3,227650244
2024,6,227650244
2024,3,227650255
2024,3,233607176
2024,1,235270343
2024,3,246675347
2024,3,227650279
2024,3,238427743
2024,3,227650314
2024,3,235270341
2024,3,235270358
2024,3,233606232
2024,6,227650362
2024,6,227650363
2024,3,227650383
2024,3,227650394
2024,3,227650293
2024,3,227650300
2024,3,227650352
2024,3,227650369
2024,3,227650382
2024,3,246675239
2024,3,235270306
2024,3,227650318
2024,6,227650329
2024,3,235270320
2024,3,238427865
2024,3,246675242
2024,3,238427747
2024,3,235270347
2024,3,238427769
2024,3,227650400
2024,3,227650405
2024,3,231404375
2024,3,227650430
2024,3,229337395
2024,3,229337411
2024,1,235270364
2024,3,227651690
2024,3,227651696
2024,3,238427793
2024,3,235270375
2024,3,227651539
2024,6,227651560
2024,8,227651560
2024,3,227650460
2024,6,233606237
2024,3,235270384
2024,3,227650436
2024,3,238427792
2024,3,231404388
2024,3,238427807
2024,3,227650456
2024,3,227650462
2024,3,227650463
2024,3,235270403
2024,3,229337435
2024,3,227650482
2024,6,227650449
2024,3,229337457
2024,6,229337457
2024,3,227650464
2024,3,227650476
2024,6,227650476
2024,3,227650484
2024,6,227650484
2024,8,227650484
2024,3,231404318
2024,3,238427819
2024,3,227650481
2024,6,227650481
2024,8,227650481
2024,3,246675245
2024,6,238427770
2024,3,227650509
2024,3,246675228
2024,6,246675228
