data_year,victim_id,offense_id
2024,219127966,233605796
2024,209228554,223689607
2024,219127970,233605800
2024,214860767,229337048
2024,223964636,238426665
2024,223964666,238426696
2024,214860695,229336981
2024,214860696,229336981
2024,219127989,233605819
2024,214860775,229337056
2024,214860777,229337056
2024,214860785,229337065
2024,214860746,229337027
2024,223964681,238426710
2024,223964698,238426729
2024,223964699,238426729
2024,214860750,229337031
2024,223964716,238426747
2024,223964717,238426747
2024,223964718,238426747
2024,223964749,238426780
2024,209228562,223689616
2024,223964713,238426744
2024,223964734,238426762
2024,223964751,238426782
2024,223964751,238426783
2024,223964765,238426798
2024,214860757,229337037
2024,214860766,229337047
2024,210987029,225453726
2024,210987029,225453727
2024,209228586,223689639
2024,223964627,238426657
2024,223964628,238426657
2024,214860773,229337055
2024,223964643,238426671
2024,232198377,246674654
2024,223964690,238426721
2024,214860787,229337067
2024,214860810,229337091
2024,214860810,229337092
2024,225836611,240305747
2024,214860816,229337099
2024,225836460,240305597
2024,225836461,240305598
2024,209228602,223689656
2024,209228606,223689661
2024,209228591,223689644
2024,223964697,238426728
2024,214860821,229337104
2024,223964714,238426745
2024,214860769,229337050
2024,232198379,246674656
2024,232198379,246674657
2024,232198379,246674658
2024,232198380,246674659
2024,214860774,229337057
2024,214860776,229337057
2024,223964753,238426785
2024,214860786,229337066
2024,223964771,238426804
2024,216927535,231404074
2024,216927536,231404074
2024,216927543,231404082
2024,209228589,223689642
2024,223964786,238426819
2024,223964787,238426819
2024,216927552,231404087
2024,232198386,246674666
2024,216927564,231404100
2024,209228598,223689652
2024,223964656,238426685
2024,232198394,246674674
2024,225836497,240305634
2024,225836503,240305640
2024,216927589,231404125
2024,225836510,240305647
2024,209228604,223689659
2024,232198402,246674684
2024,216927600,231404136
2024,216927512,231404052
2024,232198411,246674693
2024,232198412,246674694
2024,223964830,238426862
2024,216927570,231404106
2024,216927582,231404120
2024,216927593,231404130
2024,219128023,233605856
2024,225836580,240305713
2024,216927602,231404139
2024,216927603,231404138
2024,232198576,246674860
2024,232198577,246674860
2024,209228613,223689667
2024,209228614,223689667
2024,225836518,240305655
2024,225836525,240305662
2024,225836534,240305671
2024,225836544,240305681
2024,225836546,240305681
2024,225836550,240305685
2024,232198581,246674864
2024,232198393,246674672
2024,232198393,246674673
2024,216927615,231404153
2024,210987040,225453737
2024,216927623,231404160
2024,232198401,246674683
2024,232198542,246674827
2024,216927522,231404062
2024,216927532,231404071
2024,216927539,231404077
2024,216927547,231404086
2024,216927548,231404086
2024,216927549,231404086
2024,216927550,231404086
2024,216927551,231404086
2024,232198547,246674832
2024,216927561,231404097
2024,232198550,246674835
2024,216927572,231404108
2024,232198572,246674858
2024,232198587,246674869
2024,232198587,246674870
2024,219128000,233605833
2024,232198426,246674708
2024,216927594,231404131
2024,216927595,231404131
2024,232198432,246674714
2024,223964694,238426726
2024,223964695,238426725
2024,216927616,231404152
2024,232198440,246674721
2024,216927530,231404070
2024,216927531,231404070
2024,216927542,231404081
2024,216927540,231404078
2024,216927540,231404079
2024,216927546,231404085
2024,232198450,246674732
2024,232198580,246674863
2024,216927558,231404094
2024,216927568,231404104
2024,216927578,231404114
2024,216927578,231404115
2024,216927586,231404124
2024,216927587,231404124
2024,216927588,231404124
2024,219128035,233605867
2024,216927608,231404145
2024,216927620,231404157
2024,216928598,231405094
2024,219128025,233605858
2024,216928401,231404900
2024,219128048,233605881
2024,216928460,231404955
2024,216928460,231404956
2024,216928494,231404991
2024,223964726,238426755
2024,219127975,233605803
2024,216928560,231405057
2024,232198434,246674716
2024,216927624,231404161
2024,216927562,231404098
2024,216927573,231404109
2024,216927584,231404121
2024,216927584,231404122
2024,219127980,233605809
2024,216927609,231404146
2024,216927610,231404146
2024,210987037,225453735
2024,216927619,231404156
2024,216927629,231404166
2024,216927635,231404172
2024,219127993,233605825
2024,216927648,231404183
2024,219128013,233605847
2024,216927580,231404117
2024,223964766,238426797
2024,223964766,238426799
2024,216927601,231404137
2024,216927613,231404149
2024,219128009,233605842
2024,209228566,223689620
2024,210987048,225453746
2024,210987054,225453753
2024,219128021,233605854
2024,219128021,233605855
2024,219128022,233605853
2024,223964827,238426859
2024,209228577,223689630
2024,213176176,227649488
2024,213176177,227649489
2024,219128044,233605879
2024,219128060,233605895
2024,219128066,233605903
2024,219127981,233605810
2024,223966072,238428121
2024,223966072,238428122
2024,219127987,233605817
2024,209228581,223689634
2024,223964727,238426756
2024,219127999,233605831
2024,219128011,233605844
2024,225836599,240305734
2024,219128033,233605866
2024,219128042,233605875
2024,219128054,233605889
2024,219128061,233605896
2024,225836632,240305769
2024,219128046,233605883
2024,210987068,225453767
2024,223964754,238426786
2024,223964784,238426817
2024,209228595,223689649
2024,219128070,233605907
2024,210987076,225453774
2024,209228603,223689657
2024,209228603,223689658
2024,223964813,238426846
2024,219128078,233605916
2024,219128078,233605917
2024,223964838,238426872
2024,219128086,233605925
2024,223964867,238426902
2024,223964914,238426949
2024,223964915,238426949
2024,219128201,233606037
2024,223964901,238426936
2024,210987004,225453702
2024,209228607,223689662
2024,223964920,238426954
2024,210987009,225453708
2024,210987011,225453708
2024,223964945,238426978
2024,223964948,238426978
2024,225836530,240305668
2024,225836531,240305668
2024,223964989,238427019
2024,223965004,238427034
2024,209228592,223689645
2024,209228593,223689645
2024,209228593,223689646
2024,209228593,223689647
2024,209228594,223689648
2024,223965034,238427065
2024,223964824,238426856
2024,223964848,238426883
2024,223964839,238426873
2024,225836556,240305692
2024,223964874,238426909
2024,225836535,240305672
2024,223964912,238426947
2024,223964927,238426960
2024,210987022,225453719
2024,223964944,238426977
2024,223964962,238426995
2024,223964980,238427010
2024,223964956,238426988
2024,223964975,238427006
2024,223964994,238427024
2024,210987042,225453740
2024,223965009,238427039
2024,223965027,238427057
2024,223965027,238427058
2024,209228611,223689666
2024,209228612,223689666
2024,232198447,246674729
2024,232198448,246674730
2024,223966049,238428097
2024,223966089,238428142
2024,223966113,238428161
2024,223965091,238427118
2024,223965101,238427128
2024,223964995,238427025
2024,223965008,238427038
2024,232198446,246674728
2024,210987049,225453747
2024,223965040,238427070
2024,225836553,240305689
2024,223965070,238427099
2024,210987057,225453756
2024,232198442,246674723
2024,232198442,246674724
2024,232198443,246674725
2024,225839574,240308639
2024,205957956,220399961
2024,207853355,222299083
2024,207853357,222299085
2024,207853366,222299092
2024,207853396,222299121
2024,209997561,224471597
2024,209997684,224471741
2024,211709565,226177586
2024,211709796,226177812
2024,213393156,227868275
2024,213393657,227868795
2024,213394035,227869156
2024,215295484,229774282
2024,215295569,229774360
2024,215295581,229774372
2024,215295709,229774514
2024,215295661,229774465
2024,217177317,231654137
2024,217177467,231654330
2024,217177486,231654354
2024,217177493,231654363
2024,218847805,233324049
2024,218848392,233324650
2024,220589285,235070994
2024,220589450,235071168
2024,220589953,235071678
2024,222738419,237203973
2024,222738422,237203976
2024,222738431,237203984
2024,224484405,238945463
2024,226312889,240775386
2024,226312905,240775405
2024,226312918,240775420
2024,206830239,221268268
2024,206830289,221268309
2024,232202720,246678915
2024,232202731,246678927
2024,206830398,221268397
2024,232203033,246679229
2024,206830458,221268459
2024,232203059,246679257
2024,232203060,246679256
2024,206830554,221268556
