data_year,criminal_act_id,offense_id
2023,6,201035380
2023,14,218074291
2023,6,201035385
2023,8,218074330
2023,8,203021520
2023,14,221358927
2023,9,218074352
2023,6,221358805
2023,6,221358831
2023,6,221358744
2023,6,221358845
2023,3,221358873
2023,6,208343710
2023,9,221358906
2023,6,221358944
2023,1,221358843
2023,3,221358844
2023,6,221358871
2023,9,221358824
2023,4,221358965
2023,6,203021479
2023,6,221358905
2023,6,221359067
2023,6,221359032
2023,1,201035457
2023,12,201035469
2023,12,221359148
2023,8,224159139
2023,6,201035474
2023,6,201035598
2023,3,221359012
2023,3,221359038
2023,6,208343581
2023,6,208343637
2023,3,203021488
2023,6,208343668
2023,6,208343727
2023,8,201035687
2023,6,203021430
2023,9,203021569
2023,6,199236746
2023,5,208343609
2023,12,201035586
2023,6,208343619
2023,7,208343706
2023,3,208343707
2023,8,221359177
2023,9,208343667
2023,6,208343814
2023,6,208343728
2023,6,201035650
2023,6,203021518
2023,6,208343756
2023,6,208343856
2023,3,201035832
2023,6,208343683
2023,9,201035844
2023,8,208343690
2023,6,208343886
2023,6,208343828
2023,6,201035891
2023,8,201035891
2023,8,201035926
2023,6,201035748
2023,6,199236761
2023,6,203021771
2023,6,208344170
2023,14,201035841
2023,8,208343772
2023,6,218074395
2023,6,208344010
2023,1,203021604
2023,8,203021697
2023,6,208343880
2023,2,208343907
2023,6,208343907
2023,8,203021685
2023,6,208343733
2023,8,208343754
2023,6,203021652
2023,2,208343818
2023,6,208343834
2023,8,203021858
2023,8,203021911
2023,6,208343850
2023,6,208343730
2023,6,208343758
2023,6,208343847
2023,8,201035798
2023,8,203021805
2023,6,203021965
2023,6,203021623
2023,6,203021703
2023,6,208344429
2023,2,208344472
2023,12,203021900
2023,14,203021900
2023,6,201036298
2023,9,199236733
2023,6,208343966
2023,6,208343987
2023,9,208344434
2023,6,203021650
2023,8,203021695
2023,6,208344052
2023,6,208344426
2023,2,203021831
2023,6,208344479
2023,9,199236773
2023,6,208344566
2023,8,199237147
2023,9,203021738
2023,12,208343920
2023,5,208343873
2023,8,208343947
2023,5,208343901
2023,8,208343876
2023,8,208343910
2023,12,208343943
2023,3,208343972
2023,3,214296159
2023,12,208344032
2023,6,208343962
2023,6,208343993
2023,6,199236813
2023,3,208344149
2023,3,208344023
2023,3,208344222
2023,9,208344057
2023,8,208344136
2023,6,218074404
2023,8,208344096
2023,9,208344171
2023,9,208344174
2023,6,208344311
2023,9,208344180
2023,9,208344215
2023,6,208344262
2023,6,208344259
2023,6,208344368
2023,8,208344234
2023,6,214296137
2023,9,208344207
2023,6,208344304
2023,4,208344237
2023,6,208344289
2023,6,208344306
2023,6,214296148
2023,6,201036081
2023,6,214296121
2023,7,214296134
2023,4,208344244
2023,6,214296171
2023,6,208344276
2023,6,214296174
2023,6,208344321
2023,4,208344275
2023,6,208344295
2023,6,208344296
2023,6,214296132
2023,6,218074956
2023,6,208344356
2023,6,214296129
2023,6,214296133
2023,6,214296139
2023,8,208344456
2023,6,208344400
2023,6,208344412
2023,9,208344474
2023,9,208344350
2023,8,208344889
2023,6,214296157
2023,6,218074374
2023,9,208344527
2023,6,208344432
2023,6,218074405
2023,8,208344443
2023,6,218074413
2023,6,224159655
2023,6,208947160
