data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2023,5,182551438,1.000,9,17474847
2023,5,182551379,1.000,9,17474833
2023,5,182551511,0.750,3,17474871
2023,9,182551406,5.000,1,17474838
2023,5,182551508,1.000,11,17474869
2023,4,182551509,1.000,1,17474870
2023,8,170951383,12.000,9,15867026
2023,16,170951383,65.000,9,15867027
2023,16,182551540,6.000,1,17474881
2023,13,182551495,6.000,9,17474863
2023,16,182551571,1.000,9,17474885
2023,12,182551534,1.000,1,17474875
2023,5,182551611,3.000,1,17474898
2023,5,182551653,3.009,3,17474909
2023,5,182551653,1.000,11,17474910
2023,8,182551732,27.000,1,17474936
2023,5,182551819,1.000,9,17474955
2023,12,182551819,2.000,9,17474956
2023,4,170951410,20.000,1,15867034
2023,12,170951410,3.000,1,15867035
2023,4,182551804,1.000,9,17474953
2023,5,182551893,0.250,3,17474980
2023,5,167851102,1.000,11,15419494
2023,5,171163938,1.000,11,15896852
2023,5,167851114,1.000,11,15419497
2023,4,171163913,1.000,11,15896849
2023,5,170711467,1.000,11,15831540
2023,5,170711469,1.000,11,15831541
2023,5,171163990,1.000,11,15896866
2023,4,170711538,1.000,11,15831564
2023,12,170711538,0.000,1,15831565
2023,12,170711538,1.000,11,15831566
2023,5,165216031,1.000,11,15035084
2023,5,165216035,1.000,11,15035085
2023,5,175157128,1.000,11,16440555
2023,4,175157201,1.000,11,16440570
2023,4,177991058,2.587,1,16820456
2023,16,177990990,4.000,9,16820448
2023,16,177990990,13.519,1,16820449
2023,4,177990996,0.164,1,16820451
2023,5,177991013,7.070,1,16820452
2023,4,175157050,0.512,1,16440536
2023,12,175157050,1.000,1,16440537
2023,17,175157050,2.000,9,16440538
2023,12,182550854,0.177,1,17474724
2023,12,170711554,3.930,1,15831568
2023,5,182550885,11.000,1,17474727
2023,4,182550908,0.568,1,17474732
2023,16,182550908,5.000,9,17474733
2023,4,182550924,14.592,1,17474738
2023,12,182550924,0.483,1,17474739
2023,15,182550924,30.000,9,17474740
2023,8,182550928,0.401,1,17474741
2023,5,170711571,0.250,3,15831572
2023,4,182550929,1.120,1,17474742
2023,12,182550929,0.171,1,17474743
2023,12,182551047,4.281,1,17474769
2023,5,182550890,0.400,3,17474728
2023,4,182550947,0.244,1,17474748
2023,12,182550947,0.098,1,17474749
2023,12,182550967,2.000,1,17474756
2023,5,182550979,3.114,1,17474758
2023,5,182551019,21.000,1,17474760
2023,4,182551036,0.061,1,17474762
2023,8,182551070,2.000,9,17474772
2023,16,182551070,2.000,9,17474773
2023,5,170711641,1.000,11,15831590
2023,15,170711625,3.000,9,15831588
2023,4,175157084,0.132,1,16440542
2023,5,175157061,1.000,11,16440540
2023,4,170711687,0.694,1,15831599
2023,5,170711687,0.400,1,15831600
2023,5,170711658,4.000,1,15831595
2023,15,175157074,0.069,1,16440541
2023,3,170711707,1.000,1,15831604
2023,4,170711793,0.800,5,15831614
2023,12,170711793,5.072,1,15831617
2023,5,175157498,0.500,1,16440645
2023,16,175157498,171.000,9,16440646
2023,5,170711795,4.000,1,15831616
2023,5,170711825,0.100,1,15831624
2023,5,170711809,0.420,1,15831621
2023,8,175157156,4.000,1,16440562
2023,12,175157156,2.005,1,16440563
2023,12,175157134,2.000,9,16440556
2023,8,182550970,32.000,9,17474757
2023,4,170711925,27.058,1,15831649
2023,12,170711925,1.071,1,15831650
2023,5,170711921,0.600,3,15831645
2023,4,170711939,2.600,1,15831657
2023,5,175157122,1.000,11,16440554
2023,4,170711942,3.225,1,15831658
2023,15,170711942,20.000,9,15831659
2023,5,170712013,54.000,1,15831675
2023,16,170712013,29.000,9,15831676
2023,4,175157139,3.998,1,16440557
2023,8,170711980,3.000,1,15831671
2023,5,175157172,1.000,11,16440566
2023,8,175157209,9.048,1,16440571
2023,12,175157209,4.377,1,16440572
2023,4,177991041,1.773,1,16820455
2023,12,175157175,2.029,1,16440567
2023,4,175157234,0.009,1,16440576
2023,12,175157234,9.330,1,16440577
2023,17,175157249,4.000,9,16440581
2023,12,175157291,0.586,1,16440601
2023,5,175157379,1.000,11,16440618
2023,8,175157370,1.000,9,16440617
2023,8,182550909,1.000,1,17474734
2023,12,182550909,1.000,1,17474735
2023,4,175157280,3.000,1,16440594
2023,16,175157280,10.000,9,16440595
2023,5,175157311,1.000,11,16440605
2023,4,175157340,1.000,1,16440614
2023,12,175157262,1.000,1,16440584
2023,12,175157284,0.500,1,16440597
2023,17,175157284,1.000,9,16440598
2023,17,175157325,0.020,1,16440610
2023,17,175157339,0.012,1,16440613
2023,12,170712083,0.048,1,15831694
2023,3,170712110,4.000,5,15831701
2023,5,170712110,0.500,3,15831702
2023,11,170712110,46.400,1,15831703
2023,2,175157388,2.000,1,16440619
2023,5,175157388,5.000,1,16440620
2023,4,170712117,0.480,1,15831705
2023,12,170712117,0.745,1,15831706
2023,17,175157419,0.500,5,16440624
2023,5,170712169,4.013,3,15831723
2023,5,175157471,1.000,11,16440633
2023,3,182550946,0.800,5,17474746
2023,12,182550946,0.083,1,17474747
2023,4,170712116,0.200,5,15831704
2023,12,175157503,1.490,1,16440647
2023,4,175157513,1.000,1,16440648
2023,5,170712137,2.000,1,15831711
2023,8,175157627,0.004,1,16440668
2023,5,175157605,0.500,1,16440660
2023,12,175157591,1.503,1,16440659
2023,5,175157573,1.000,9,16440656
2023,12,175157615,0.556,1,16440664
2023,16,175157615,13.000,9,16440665
2023,12,177991149,0.002,1,16820472
2023,4,177991195,0.500,5,16820483
2023,4,170712212,1.451,1,15831735
2023,15,170712212,2.000,9,15831736
2023,5,177991203,1.000,11,16820484
2023,17,177991215,14.000,9,16820489
2023,4,177991250,1.000,1,16820498
2023,12,177991302,1.500,1,16820507
2023,8,170712173,61.000,9,15831725
2023,5,170712201,0.050,3,15831734
2023,4,177991375,1.015,1,16820520
2023,5,177991405,2.000,1,16820524
2023,8,177991405,8.000,1,16820525
2023,12,177991405,48.000,1,16820526
2023,4,170712222,0.002,1,15831737
2023,4,175157728,1.179,1,16440702
2023,8,175157728,1.702,1,16440703
2023,4,177991449,0.200,1,16820535
2023,17,177991424,1.000,1,16820527
2023,4,170712153,1.004,1,15831715
2023,12,170712153,0.800,1,15831716
2023,12,177991432,0.150,1,16820531
2023,3,177991455,1.000,1,16820537
2023,5,177991455,0.500,1,16820538
2023,4,170712168,0.318,1,15831722
2023,5,170712190,6.000,1,15831730
2023,8,177991489,0.002,1,16820539
2023,12,170712183,1.344,1,15831727
2023,16,177991533,0.010,1,16820549
2023,17,177991533,0.200,1,16820550
2023,8,177991546,2.000,1,16820552
2023,12,177991641,0.050,1,16820577
2023,5,177991655,1.000,1,16820583
2023,4,182551162,1.000,1,17474790
2023,5,170712187,4.000,1,15831729
2023,16,182551136,1.500,1,17474785
2023,12,170712248,3.223,1,15831745
2023,16,182551095,0.010,1,17474778
2023,12,182551212,1.000,1,17474800
2023,8,182551262,5.000,9,17474810
2023,5,182551231,92.000,1,17474802
2023,8,182551096,1.000,1,17474779
2023,5,182551155,11.000,1,17474789
2023,4,170712902,0.117,1,15831926
2023,3,182554579,1.000,11,17475587
2023,5,182554579,1.000,11,17475588
2023,5,182554598,1.000,11,17475596
2023,5,170952584,1.000,11,15867311
2023,5,182555440,1.000,1,17475766
2023,2,165242937,1.000,11,15039348
2023,16,165242937,2.000,9,15039349
2023,17,170714664,1.000,11,15832262
2023,12,170952419,1.000,11,15867288
2023,1,170952435,1.000,11,15867293
2023,4,170952430,1.000,11,15867291
2023,1,170952444,1.000,11,15867294
2023,4,170952444,1.000,1,15867295
2023,1,171163625,1.000,11,15896817
2023,17,171163644,1.000,11,15896820
2023,1,171163572,1.000,11,15896801
2023,12,171163574,1.000,11,15896802
2023,4,171163582,1.000,11,15896805
2023,17,171163582,123.000,9,15896806
2023,5,171163607,1.000,11,15896813
2023,4,171163595,1.000,11,15896811
2023,4,171163620,1.000,11,15896814
2023,4,171163630,1.000,11,15896818
2023,4,165242939,1.000,11,15039351
2023,4,182556002,3.000,3,17475900
2023,17,182556031,1.000,1,17475910
2023,2,182556119,2.000,9,17475925
2023,4,182556006,1.000,9,17475901
2023,17,182556047,1.000,11,17475913
2023,12,182556045,258.000,1,17475911
2023,17,182556045,4.000,9,17475912
2023,2,182556096,5.000,9,17475921
2023,4,182556096,21.000,9,17475922
2023,16,182556096,3.000,9,17475923
2023,1,182556138,1.000,11,17475931
2023,4,182556138,1.000,9,17475932
2023,4,182556138,1.000,11,17475933
2023,5,170714729,3.000,1,15832272
2023,5,170714719,1.000,1,15832270
2023,5,170714732,7.000,1,15832273
2023,16,170714776,1.000,9,15832275
2023,5,170714673,1.000,1,15832266
2023,5,170714688,1.000,1,15832268
2023,5,170714724,1.000,1,15832271
2023,5,175158554,1.000,1,16440844
2023,1,166723197,1.000,1,15259099
2023,2,166723197,1.000,1,15259100
2023,5,175158544,0.590,3,16440842
2023,5,166723210,1.000,1,15259103
2023,5,177993407,1.000,1,16821014
2023,12,180465502,2.000,1,17163960
2023,2,180465324,0.500,1,17163923
2023,5,166723272,1.000,1,15259108
2023,5,182742735,1.000,1,17506424
2023,4,166723637,0.010,1,15259192
2023,5,182742764,0.500,1,17506431
2023,5,182742770,1.000,1,17506432
2023,5,182742781,1.000,1,17506436
2023,5,166723239,15.000,1,15259107
2023,5,166723452,7.002,1,15259160
2023,5,166723457,1.000,1,15259161
