data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2023,182551463,13,500,,
2023,182551485,2,1,,
2023,182551485,47,0,,
2023,182551485,63,1,,
2023,182551527,63,500,,
2023,182551388,20,318,,
2023,182551388,63,50,,
2023,182551406,10,,,
2023,182551442,3,11095,2023-07-23,
2023,170951378,20,45000,,
2023,182551375,3,3500,,
2023,182551399,8,149,2023-07-26,
2023,182551400,8,149,,
2023,182551431,8,1,,
2023,182551465,8,3,,
2023,182551564,20,4000,,
2023,182551508,10,,,
2023,182551531,20,1050,,
2023,182551550,4,599,,
2023,182551573,2,14,,
2023,182551604,8,6,,
2023,182551604,16,2,,
2023,182551509,10,,,
2023,182551509,56,1,,
2023,170951383,10,,,
2023,182551540,10,,,
2023,170951391,25,1,,
2023,170951391,61,1,,
2023,182551495,10,,,
2023,182551518,13,400,,
2023,182551535,38,20000,,
2023,182551566,19,13,2023-09-21,
2023,182551567,19,13,,
2023,182551589,20,4395,,
2023,170951406,20,497,,
2023,182551639,37,50000,,
2023,182551665,29,200,,
2023,182551688,4,653,,
2023,182551494,31,100,,
2023,171162910,20,185,,
2023,182551787,33,1,,
2023,182551521,22,0,,
2023,182551522,21,1,,
2023,182551563,36,149,,
2023,182551542,36,149,,
2023,182551571,10,,,
2023,182551651,38,1,,
2023,182551670,20,400,,
2023,170951375,20,1,,
2023,182551700,20,30000,,
2023,182551534,10,,,
2023,182551534,63,1,,
2023,182551551,3,250,,
2023,182551574,20,400,,
2023,182551600,63,1,,
2023,182551629,20,899,,
2023,182551652,63,1,,
2023,182551680,63,1,,
2023,182551682,63,1,,
2023,170951381,20,2791,,
2023,182551744,63,1,,
2023,170951386,8,15,2023-04-04,
2023,170951387,8,15,,
2023,182551762,20,1,2023-09-03,
2023,182551763,20,1,,
2023,182551594,11,1,,
2023,182551594,63,1,,
2023,170951397,8,25,2023-04-04,
2023,170951398,8,25,,
2023,182551622,63,1,2023-12-17,
2023,182551623,8,1,,
2023,182551623,63,1,,
2023,182551646,20,15350,,
2023,182551669,63,1,,
2023,182551611,10,,,
2023,182551630,62,500,,
2023,182551653,3,1,,
2023,182551653,10,,,
2023,182551653,63,1,,
2023,182551706,63,100,,
2023,182551732,10,,,
2023,182551781,8,89,,
2023,182551781,63,4,,
2023,182551817,20,3000,,
2023,182551819,10,,,
2023,182551617,6,60,2023-09-17,
2023,182551618,6,60,,
2023,182551664,17,1480,,
2023,182551664,60,1080,,
2023,182551694,33,150,,
2023,170951410,10,,,
2023,182551711,15,208,,
2023,182551736,61,999,,
2023,182551784,35,1,,
2023,182551808,63,1,,
2023,182551833,7,1000,,
2023,182551807,6,99,,
2023,182551807,66,29,,
2023,182551636,2,40,,
2023,182551668,20,8491,,
2023,182551714,29,1,,
2023,182551770,63,30,,
2023,182551815,63,50,2023-10-07,
2023,182551836,63,1,,
2023,182551818,36,12,,
2023,182551838,63,150,,
2023,182551860,3,1,,
2023,182551910,33,150,,
2023,182551773,21,1400,,
2023,182551804,10,,,
2023,182551797,63,1,,
2023,182551816,30,1,,
2023,170951442,29,1,,
2023,182551894,63,10,,
2023,170951451,50,50,,
2023,182551718,3,25000,,
2023,182551749,52,0,,
2023,182551766,63,29,,
2023,182551783,63,1,,
2023,182551812,6,269,,
2023,182551893,10,,,
2023,180463125,20,1505,,
2023,167851102,10,,,
2023,180463176,28,5000,,
2023,180463197,20,10500,,
2023,166722243,63,1,,
2023,171163938,10,,,
2023,167851114,10,,,
2023,171163913,2,1,,
2023,171163913,10,,,
2023,170951673,20,4200,,
2023,170951680,6,59,,
2023,170951693,19,1,,
2023,170951705,42,1,,
2023,182552648,13,1,,
2023,171163161,36,120,2023-01-05,
2023,171163161,63,10,2023-01-05,
2023,171163162,36,520,,
2023,171163162,42,1100,,
2023,171163162,63,10,,
2023,170951727,3,1,,
2023,170951727,10,,,
2023,170951732,10,,,
2023,170951667,7,1191,,
2023,170951676,25,30,2023-03-02,
2023,170951677,20,500,,
2023,170951677,25,30,,
2023,170951688,17,2595,,
2023,170951688,20,5600,,
2023,170951688,63,180,,
2023,170951695,20,600,,
2023,170951704,63,70,,
2023,165242487,10,,,
2023,170951783,10,,,
2023,171163168,10,,,
2023,170951805,10,,,
2023,182552668,10,,,
2023,182552668,43,1,,
2023,170951827,52,0,,
2023,171163174,10,,,
2023,165242504,10,,,
2023,170951687,10,,,
2023,170951698,10,,,
2023,170951707,10,,,
2023,170951729,20,648,,
2023,170951739,63,100,,
2023,170951740,63,1,,
2023,170951745,10,,,
2023,165242518,34,500,,
2023,165242518,63,10,,
2023,170951748,11,1,,
2023,170951763,9,0,,
2023,171163185,3,1,,
2023,171163185,10,,,
2023,171163200,10,,,
2023,170951712,3,1500,2023-03-31,
2023,170951713,3,1500,,
2023,171163208,10,,,
2023,171163212,10,,,
2023,170951720,63,99,,
2023,171163216,26,1300,2023-01-10,
2023,171163216,38,100,2023-01-10,
2023,171163216,63,300,2023-01-10,
2023,171163217,26,1300,,
2023,171163217,38,100,,
2023,171163217,63,400,,
2023,170951751,3,2500,2023-04-06,
2023,170951752,3,2500,,
2023,170951768,10,,,
2023,170951779,10,,,
2023,171163225,3,1,,
2023,171163225,10,,,
2023,171163225,63,1,,
2023,170951791,63,116,,
2023,170951800,16,1,,
2023,170951728,63,1,,
2023,170951735,16,1,,
2023,170951760,63,20,,
2023,170951766,41,1,,
2023,170951799,7,300,,
2023,170951799,63,60,,
2023,171163156,10,,,
2023,182552741,10,,,
2023,171163159,20,750,,
2023,165242577,59,1,,
2023,171163172,8,2,,
2023,182552605,10,,,
2023,171163176,3,1,,
2023,171163177,38,260,,
2023,171163184,52,0,,
2023,171163189,61,100,,
2023,171163198,46,1,,
2023,171163198,63,10,,
2023,182552644,17,50,,
2023,171163158,30,1,,
2023,171163158,63,1,,
2023,170951794,20,285,,
2023,171163165,36,1300,2023-05-13,
2023,171163178,8,7,,
2023,170951802,3,500,,
2023,171163186,60,100,,
2023,171163195,63,1,,
2023,171163202,24,1,,
2023,170951820,3,750,,
2023,171163210,65,1,,
2023,171163179,10,,,
2023,165242214,3,1,,
2023,171163191,63,1,,
2023,165242231,34,500,,
2023,171163194,10,,,
2023,171163197,3,10,,
2023,171163207,4,300,,
2023,171163211,38,1,,
2023,182552697,10,,,
