data_year,property_id,incident_id,prop_loss_id,stolen_count,recovered_count
2023,182551412,188592652,7,2,
2023,182551440,188592682,7,,
2023,182551291,188592504,7,,
2023,182551311,188592532,7,,
2023,182551353,188592584,4,,
2023,170951529,175127539,7,,
2023,182551376,188592614,7,,
2023,182551397,188592636,7,,
2023,182551391,188592631,7,,
2023,182551282,188592497,7,1,
2023,182551301,188592521,7,,
2023,170951236,175127158,4,,
2023,170951240,175127164,7,,
2023,171162842,175376887,6,,
2023,182551341,188592573,7,,
2023,182551405,188592647,1,,
2023,170951253,175127185,8,,
2023,170951235,175127156,7,,
2023,170951297,175127240,7,1,
2023,170951265,175127198,7,,
2023,170951259,175127191,5,,1
2023,170951260,175127191,7,1,
2023,170951271,175127206,1,,
2023,170951276,175127212,7,,
2023,170951284,175127222,7,,
2023,171162835,175376879,6,,
2023,170951280,175127218,6,,
2023,170951287,175127226,7,,
2023,170951293,175127231,7,,
2023,182551437,188592680,7,,
2023,170951256,175127189,6,,
2023,182551474,188592721,4,,
2023,170951267,175127203,7,,
2023,170951272,175127207,7,,
2023,170951298,175127241,7,,
2023,170951303,175127246,6,,
2023,182551308,188592528,6,,
2023,182551352,188592583,6,,
2023,182551403,188592645,7,,
2023,170951247,175127176,7,,
2023,170951249,175127179,5,,
2023,170951250,175127179,7,,
2023,170951319,175127268,7,,
2023,170951261,175127193,7,,
2023,170951685,175127772,7,,
2023,170951702,175127790,7,,
2023,170951722,175127810,5,,
2023,170951723,175127810,7,,
2023,170951733,175127826,4,,
2023,170951774,175127884,6,,
2023,170951309,175127253,7,,
2023,170951819,175127950,6,,
2023,170951312,175127257,4,,
2023,170951314,175127261,1,,
2023,170951317,175127265,4,,
2023,170951320,175127271,7,,
2023,170951325,175127280,1,,
2023,170951328,175127283,5,,
2023,170951329,175127283,7,,
2023,170951326,175127281,4,,
2023,170951337,175127298,7,,
2023,182551480,188592732,6,,
2023,170951344,175127308,7,,
2023,171162850,175376897,7,,
2023,170951363,175127330,4,,
2023,170951348,175127313,4,,
2023,170951369,175127338,6,,
2023,170951343,175127307,7,,
2023,182551476,188592724,3,,
2023,170951346,175127311,4,,
2023,171162848,175376894,7,,
2023,171162859,175376909,7,,
2023,171162861,175376915,7,,
2023,171162867,175376922,7,,
2023,171162871,175376928,4,,
2023,170951349,175127314,4,,
2023,171162878,175376939,6,,
2023,171162845,175376891,7,,
2023,171162851,175376900,4,,
2023,171162856,175376907,5,,
2023,171162857,175376907,7,,
2023,171162860,175376913,7,,
2023,171162869,175376925,7,,
2023,171162873,175376931,7,,
2023,171162876,175376937,5,,
2023,170951353,175127320,4,,
2023,171162888,175376953,7,,
2023,171162882,175376944,7,,
2023,170951358,175127325,4,,
2023,171162863,175376917,4,,
2023,182551324,188592552,3,,
2023,182551343,188592575,6,,
2023,182551370,188592607,6,,
2023,171162870,175376926,4,,
2023,170951367,175127335,4,,
2023,171162881,175376943,7,,
2023,182551392,188592632,6,,
2023,171162895,175376961,7,,
2023,171162901,175376972,7,,
2023,171162880,175376942,4,,
2023,171162886,175376950,7,,
2023,170951374,175127348,7,,
2023,171162892,175376956,6,,
2023,171162868,175376924,4,,
2023,182551426,188592669,3,,
2023,182551427,188592669,6,,
2023,171162875,175376934,1,,
2023,171162877,175376938,4,,
2023,171162885,175376949,7,,
2023,170951385,175127362,4,,
2023,171162896,175376962,4,,
2023,171162900,175376971,4,,
2023,171162905,175376976,6,,
2023,171162872,175376929,6,,
2023,171162879,175376941,4,,
2023,171162884,175376948,4,,
2023,182551385,188592626,5,,1
2023,182551386,188592626,7,1,
2023,171162894,175376960,7,,
2023,171162903,175376974,7,,
2023,182551449,188592695,5,,
2023,182551450,188592695,7,,
2023,171162909,175376982,7,,
2023,170951399,175127378,7,,
2023,171162889,175376954,7,,
2023,171162893,175376959,4,,
2023,171162897,175376963,7,,
2023,182551493,188592752,4,,
2023,171162911,175376985,6,,
2023,182551516,188592785,5,,
2023,182551517,188592785,6,,
2023,171162913,175376989,4,,
2023,171162916,175376993,4,,
2023,171162918,175376995,7,,
2023,171162919,175376997,1,,
2023,171162921,175377000,4,,
2023,182551424,188592668,6,,
2023,171162898,175376964,3,,
2023,171162902,175376973,7,,
2023,170951360,175127327,4,,
2023,171162908,175376980,6,,
2023,182551459,188592703,4,,
2023,182551486,188592740,4,,
2023,182551373,188592610,4,,
2023,182551404,188592646,6,,
2023,170951366,175127332,6,,
2023,170951368,175127337,6,,
2023,182551438,188592683,6,,
2023,182551430,188592673,4,,
2023,182551456,188592700,1,,
2023,182551497,188592760,3,,
2023,182551498,188592760,7,,
2023,182551523,188592792,7,,
2023,182551539,188592815,1,,
2023,170951359,175127326,4,,
2023,182551361,188592594,1,,
2023,182551379,188592618,6,,
2023,182551359,188592590,7,,
2023,182551374,188592611,1,,
2023,182551402,188592644,7,,
2023,182551432,188592676,7,,
2023,182551472,188592718,4,,
2023,182551487,188592744,7,,
2023,182551511,188592779,6,,
2023,182551559,188592841,4,,
2023,182551445,188592690,7,,
2023,182551463,188592707,7,,
2023,182551485,188592736,6,,
2023,182551527,188592798,7,,
2023,182551388,188592629,7,,
2023,182551406,188592648,6,,
2023,182551442,188592687,5,,
2023,170951378,175127351,7,,
2023,182551375,188592613,4,,
2023,182551399,188592642,5,,
2023,182551400,188592642,7,,
2023,182551431,188592675,7,,
2023,182551465,188592709,7,,
2023,182551533,188592805,1,,
2023,182551564,188592847,7,,
2023,182551508,188592770,6,,
2023,182551531,188592802,7,,
2023,182551550,188592827,7,,
2023,182551573,188592858,7,,
2023,182551604,188592892,7,,
2023,182551509,188592772,6,,
2023,170951383,175127360,6,,
2023,182551540,188592818,6,,
2023,182551627,188592921,1,,
2023,170951391,175127367,4,,
2023,182551495,188592755,6,,
2023,182551518,188592786,7,,
2023,182551535,188592809,7,,
2023,182551566,188592849,5,,
2023,182551567,188592849,7,,
2023,182551589,188592875,6,,
2023,170951406,175127389,7,,
2023,182551639,188592938,4,,
2023,182551665,188592969,4,,
2023,182551688,188592999,7,,
2023,182551494,188592754,4,,
2023,182551724,188593051,1,,
2023,182551750,188593087,1,,
2023,171162910,175376984,7,,
2023,182551787,188593135,4,,
2023,182551521,188592791,3,,
2023,182551522,188592791,6,,
2023,182551563,188592845,7,,
2023,182551542,188592820,7,,
2023,182551571,188592854,6,,
2023,182551651,188592951,3,,
2023,182551670,188592975,7,,
2023,170951375,175127349,7,,
2023,182551700,188593019,7,,
2023,182551534,188592806,6,,
2023,182551551,188592829,4,,
2023,182551574,188592860,7,,
2023,182551600,188592888,6,,
2023,182551629,188592923,7,,
2023,182551652,188592952,6,,
2023,182551680,188592988,7,,
2023,182551682,188592990,3,,
2023,170951381,175127356,7,,
2023,182551744,188593081,3,,
2023,170951386,175127363,5,,
2023,170951387,175127363,7,,
2023,182551762,188593100,5,,
2023,182551763,188593100,7,,
2023,182551594,188592879,6,,
2023,170951397,175127376,5,,
2023,170951398,175127376,7,,
2023,182551622,188592917,5,,
2023,182551623,188592917,7,,
2023,182551646,188592947,7,,
2023,182551669,188592974,6,,
2023,182551611,188592902,6,,
2023,182551630,188592924,7,,
2023,182551653,188592953,6,,
2023,182551706,188593031,7,,
2023,182551732,188593066,6,,
2023,182551781,188593130,7,,
2023,182551817,188593177,7,,
2023,182551803,188593152,1,,
2023,182551819,188593179,6,,
2023,182551617,188592911,5,,
2023,182551618,188592911,7,,
2023,182551664,188592968,7,,
2023,182551694,188593008,4,,
2023,170951410,175127395,6,,
2023,182551711,188593037,7,,
2023,182551736,188593071,7,,
2023,182551784,188593133,4,,
2023,182551808,188593164,7,,
2023,182551833,188593200,7,,
2023,182551807,188593162,7,,
2023,182551636,188592930,7,,
2023,182551661,188592966,1,,
2023,182551668,188592972,3,,
2023,182551714,188593040,4,,
2023,182551770,188593106,7,,
2023,170951426,175127412,1,,
2023,182551815,188593172,5,,
2023,182551836,188593203,3,,
2023,182551818,188593178,7,,
2023,170951753,175127857,4,,
2023,170951767,175127877,7,,
2023,165242465,168517388,4,,
2023,170952209,175128437,7,,
2023,182552609,188594228,7,,
2023,170951673,175127750,7,,
2023,170951680,175127758,7,,
2023,170951693,175127780,7,,
2023,170951705,175127792,7,,
2023,182552648,188594276,7,,
2023,171163161,175377333,5,,
2023,171163162,175377333,7,,
2023,170951727,175127814,6,,
2023,170951732,175127825,6,,
2023,170951667,175127742,7,,
2023,170951676,175127753,5,,
2023,170951677,175127753,7,,
2023,170951688,175127775,7,,
2023,170951695,175127782,7,,
2023,170951704,175127791,4,,
2023,165242487,168517423,6,,
2023,170951783,175127899,6,,
2023,171163168,175377340,6,,
2023,170951805,175127927,6,,
2023,182552668,188594305,6,,
2023,170951827,175127961,7,,
2023,171163174,175377349,6,,
2023,165242504,168517439,6,,
2023,170951687,175127774,6,,
2023,170951698,175127786,6,,
2023,170951707,175127794,6,,
2023,170951729,175127817,7,,
2023,170951739,175127833,4,,
2023,170951740,175127833,7,,
2023,170951745,175127844,6,,
2023,165242518,168517457,4,,
2023,170951748,175127852,6,,
2023,170951763,175127870,7,,
2023,171163185,175377362,6,,
2023,171163200,175377385,6,,
2023,170951712,175127799,5,,
2023,170951713,175127799,7,,
2023,171163208,175377395,6,,
2023,171163212,175377401,6,,
2023,170951720,175127807,7,,
2023,171163216,175377407,5,,
2023,171163217,175377407,7,,
2023,170951751,175127856,5,,1
2023,170951752,175127856,7,1,
2023,170951762,175127869,1,,
2023,170951768,175127879,6,,
2023,170951779,175127893,6,,
2023,171163225,175377414,6,,
2023,170951791,175127908,7,,
2023,170951800,175127920,4,,
2023,170951728,175127816,7,,
2023,170951735,175127828,7,,
2023,170951760,175127867,7,,
2023,170951766,175127876,7,,
2023,170951799,175127918,7,,
2023,171163156,175377327,6,,
2023,182552741,188594397,6,,
2023,171163159,175377331,7,,
2023,165242577,168517525,7,,
2023,171163170,175377342,1,,
2023,171163172,175377347,7,,
2023,182552605,188594221,6,,
2023,171163176,175377354,4,,
2023,171163177,175377354,7,,
2023,171163184,175377361,7,,
2023,171163189,175377369,7,,
2023,171163198,175377383,4,,
2023,182552644,188594272,4,,
2023,171163158,175377330,4,,
2023,170951794,175127910,7,,
2023,171163165,175377337,5,,
2023,171163178,175377355,7,,
2023,170951802,175127923,4,,
2023,171163186,175377363,7,,
2023,171163195,175377378,4,,
2023,171163202,175377387,4,,
2023,170951820,175127951,4,,
2023,171163210,175377398,4,,
2023,171163164,175377335,1,,
2023,171163179,175377356,6,,
2023,165242214,168517097,4,,
2023,171163191,175377373,4,,
2023,165242231,168517114,4,,
2023,171163194,175377377,6,,
2023,171163197,175377382,7,1,
2023,171163207,175377394,7,,
2023,171163211,175377400,4,,
2023,182552697,188594346,6,,
2023,182552725,188594379,5,,
2023,182552726,188594379,7,,
2023,171163192,175377374,1,,
2023,171163201,175377386,7,,
2023,171163203,175377392,4,,
2023,171163204,175377392,6,,
2023,171163205,175377392,7,,
2023,171163209,175377397,4,,
2023,171163167,175377339,6,,
2023,165242236,168517120,4,,
2023,182552692,188594338,6,,
2023,182552722,188594376,7,,
2023,171163171,175377346,7,,
2023,171163180,175377357,6,,
2023,171163190,175377370,4,,
2023,171163193,175377376,4,,
2023,171163196,175377380,7,,
2023,182552655,188594289,6,,
2023,171163199,175377384,4,,
2023,182552693,188594340,6,,
2023,170951798,175127917,4,,
2023,171163169,175377341,7,,
2023,171163173,175377348,4,,
2023,171163181,175377358,4,,
2023,171163187,175377364,6,,
2023,165242255,168517136,5,,
2023,170951824,175127956,6,,
2023,165242265,168517151,7,,
2023,182552715,188594369,4,,
2023,182552727,188594380,4,,
2023,182552747,188594412,7,,
2023,182552637,188594265,7,,
2023,182552629,188594255,6,,
2023,182552654,188594287,4,,
2023,182552719,188594373,4,,
2023,182552635,188594263,1,,
2023,182552651,188594281,4,,
2023,182552652,188594281,7,,
2023,182552660,188594296,7,,
2023,182552673,188594314,7,,
2023,182552698,188594349,6,,
2023,182552716,188594370,6,,
2023,182552732,188594388,4,,
2023,182552733,188594388,5,,1
2023,182552734,188594388,7,1,
2023,182552695,188594345,1,,
2023,182552696,188594345,6,,
2023,182552712,188594363,6,,
2023,182552736,188594390,4,,
2023,182552758,188594425,4,,
2023,165242238,168517123,4,,
2023,182552774,188594442,6,,
2023,182552779,188594449,7,,
2023,182552656,188594290,4,,
2023,182552650,188594280,3,,
2023,182552664,188594300,7,,
2023,170951866,175128010,4,,
2023,170951867,175128010,5,,
2023,170951868,175128010,6,,
2023,170951869,175128010,7,,
2023,182552688,188594333,4,,
2023,182552689,188594333,7,,
2023,182552704,188594355,4,,
2023,182552728,188594383,4,,
2023,170951789,175127906,4,,
2023,182552752,188594418,7,,
2023,182552761,188594429,5,,
2023,182552762,188594429,7,,
2023,182552770,188594439,7,,
2023,182552795,188594475,7,,
2023,182552800,188594485,6,,
2023,182552755,188594424,1,,
2023,182552756,188594424,4,,
2023,182552757,188594424,7,,
2023,182552765,188594435,7,,
2023,182552788,188594462,7,,
2023,182552791,188594469,4,,
2023,182552792,188594469,7,,
2023,170951801,175127921,4,,
2023,182552787,188594460,6,,
2023,165242259,168517145,7,,
2023,182552798,188594482,7,,
2023,182552819,188594512,7,,
2023,182552768,188594437,6,,
2023,182552776,188594445,6,,
2023,182552782,188594455,4,,
2023,170951796,175127915,6,,
2023,165242277,168517172,7,,
2023,182552790,188594468,4,,
2023,182552807,188594498,7,,
2023,182552852,188594555,7,,
2023,182552786,188594459,7,1,
2023,182552805,188594496,7,,
2023,182552828,188594519,6,,
2023,182552806,188594497,4,,
2023,182552832,188594525,7,,
2023,182552844,188594545,6,,
2023,182552864,188594567,4,,
2023,182552871,188594584,1,,
2023,182552888,188594610,7,,
2023,182552866,188594573,4,,
2023,182552881,188594601,7,,
2023,170951806,175127928,4,,
2023,170951807,175127928,7,,
2023,182552902,188594629,4,,
2023,170951812,175127937,7,,
2023,182552977,188594737,4,,
2023,182552996,188594759,6,,
2023,182552794,188594474,7,,
2023,182552867,188594574,1,,
2023,182552876,188594595,6,,
2023,182552897,188594622,7,,
2023,182552912,188594641,6,,
2023,182552930,188594668,6,,
2023,182552957,188594704,7,,
2023,165242266,168517152,7,,
2023,182552801,188594488,4,,
2023,182552820,188594513,6,,
2023,182552953,188594699,7,,
2023,182552810,188594503,4,,
2023,182552834,188594532,6,,
2023,182552861,188594563,7,,
2023,170951818,175127949,7,,
2023,182552892,188594618,6,,
2023,182552857,188594559,7,,
2023,182552939,188594680,7,,
2023,170951826,175127959,6,,
2023,170951849,175127991,4,,
2023,170951860,175128003,7,,
2023,170951790,175127907,6,,
2023,165242274,168517169,4,,
2023,170951817,175127944,6,,
2023,182552833,188594528,6,,
2023,180464553,186180941,6,,
2023,177992826,183319065,6,,
2023,177992820,183319057,6,,
2023,177992862,183319115,6,,
2023,177992868,183319130,6,,
2023,177992861,183319109,4,,
2023,182648880,188706819,6,,
2023,177992881,183319154,6,,
2023,177992871,183319134,6,,
2023,177992878,183319150,6,,
2023,177992893,183319171,7,,
2023,177992829,183319067,3,,
2023,177992834,183319073,6,,
2023,177992849,183319097,6,,
2023,177992858,183319108,6,,
2023,177992863,183319116,1,,
2023,177992883,183319157,4,,
2023,177992895,183319175,6,,
2023,177992907,183319193,6,,
2023,177992915,183319208,6,,
2023,177992831,183319072,6,,
2023,177992840,183319082,6,,
2023,177992866,183319123,1,,
2023,177992873,183319136,6,,
2023,177992857,183319107,6,,
2023,177992879,183319151,6,,
2023,177992894,183319173,6,,
2023,177992847,183319094,6,,
2023,180464573,186180961,1,,
2023,180464594,186180991,6,,
2023,177992860,183319111,6,,
2023,177992851,183319101,6,,
2023,177992864,183319118,6,,
2023,180464725,186181159,6,,
2023,180464552,186180940,1,,
2023,180464570,186180960,1,,
2023,180464582,186180976,6,,
2023,180464637,186181053,6,,
2023,180464663,186181085,6,,
2023,180464691,186181118,6,,
2023,180464737,186181178,1,,
2023,180464761,186181203,6,,
2023,180464772,186181223,1,,
2023,180464786,186181249,6,,
2023,177992898,183319178,6,,
2023,180464622,186181036,6,,
2023,180464688,186181115,6,,
2023,180464749,186181190,6,,
2023,182648833,188706769,6,,
2023,182648839,188706775,6,,
2023,180464784,186181246,1,,
2023,182648842,188706779,1,,
2023,182648874,188706816,1,,
2023,182648884,188706824,6,,
2023,182648887,188706829,1,,
2023,182648890,188706836,6,,
2023,180464795,186181262,6,,
2023,182648897,188706848,6,,
2023,177992912,183319200,6,,
2023,182648875,188706817,1,,
2023,182648876,188706817,5,,
2023,182648877,188706817,6,,
2023,182648878,188706817,7,,
2023,182648889,188706835,6,,
2023,177992918,183319212,6,,
2023,182648891,188706837,1,,
2023,182648892,188706837,5,,
2023,180464815,186181283,6,,
2023,182648895,188706845,1,,
2023,180464632,186181049,4,,
2023,182648898,188706849,6,,
2023,182648885,188706826,6,,
2023,182648894,188706844,6,,
2023,182648896,188706846,6,,
2023,177992926,183319218,6,,
2023,177992846,183319092,6,,
2023,182648900,188706854,1,,
2023,182648901,188706855,6,,
2023,177992867,183319125,6,,
2023,182648902,188706857,5,,
2023,182648904,188706860,1,,
2023,177992875,183319141,6,,
2023,177992885,183319161,6,,
2023,177992900,183319182,6,,
2023,177992913,183319202,6,,
2023,182554465,188596640,1,,
2023,182554521,188596701,6,,
2023,182554572,188596755,3,,
2023,182554573,188596755,7,,
2023,182554605,188596792,6,,
2023,182554628,188596833,6,,
2023,182554664,188596874,6,,
2023,182554381,188596534,6,,
2023,182554408,188596568,6,,
2023,182554406,188596566,7,,
2023,182554446,188596612,7,,
2023,182554526,188596705,6,,
2023,182554562,188596743,6,,
2023,182554654,188596867,6,,
2023,182554477,188596654,4,,
2023,182554557,188596738,4,,
2023,182554681,188596894,6,,
2023,182554719,188596937,4,,
2023,182554637,188596843,6,,
2023,182554666,188596879,6,,
2023,170712574,174844070,1,,
2023,170712575,174844070,4,,
2023,170712589,174844085,7,,
2023,170712607,174844103,4,,
2023,182648641,188706513,7,,
2023,182648643,188706515,4,,
2023,182648644,188706515,5,,
2023,182648648,188706520,4,,
2023,182648633,188706498,4,,
2023,182648638,188706510,4,,
2023,182648639,188706511,7,,
2023,182648642,188706514,7,,
2023,182648646,188706518,6,,
2023,182648650,188706522,4,,
2023,182648647,188706519,4,,
2023,182648649,188706521,6,,
2023,182648651,188706525,4,,
2023,182648652,188706526,7,,
2023,182648653,188706527,4,,
2023,182648655,188706529,7,,
2023,182648657,188706531,4,,
2023,182648654,188706528,7,,
2023,182648656,188706530,4,,
2023,182648658,188706532,4,,
2023,182648659,188706534,7,,
2023,182648665,188706542,7,,
2023,182648667,188706544,4,,
2023,182648669,188706548,7,,
2023,182648670,188706550,6,,
2023,182648660,188706536,4,,
2023,182648661,188706537,7,,
2023,182648662,188706538,7,,
2023,182648663,188706540,4,,
2023,167851455,171533336,4,,
2023,167851458,171533340,4,,
2023,167851436,171533318,1,,
2023,167851441,171533323,7,,
2023,167851448,171533328,4,,
2023,167851452,171533333,4,,
2023,171163429,175377664,4,,
2023,177991848,183317811,4,,
2023,171163445,175377684,7,1,
2023,171163340,175377555,4,,
2023,177991868,183317842,4,,
2023,171163353,175377573,7,,
2023,177991890,183317875,7,1,
2023,180463477,186179499,6,,
2023,180463485,186179512,4,,
2023,180463486,186179512,6,,
2023,177991901,183317888,7,,
