data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2023,209690396,214593044,3,
2023,209690436,214593088,3,
2023,209690478,214593130,3,
2023,209690480,214593130,9,
2023,209690513,214593167,17,
2023,194278454,198829155,16,
2023,203636551,208585353,3,
2023,194278434,198829133,24,
2023,194278492,198829188,1,
2023,194278492,198829189,1,
2023,194278522,198829219,26,
2023,194278534,198829230,17,
2023,194278534,198829231,16,
2023,194279536,198830174,18,
2023,194279293,198829947,8,
2023,194279297,198829947,1,
2023,194279380,198830030,3,
2023,203636600,208585400,15,
2023,194278460,198829160,24,
2023,194278483,198829179,3,
2023,194279256,198829907,3,
2023,203636201,208585009,24,
2023,203636208,208585018,24,
2023,194278600,198829287,9,
2023,194278498,198829194,3,
2023,194278511,198829208,3,
2023,194278511,198829209,18,
2023,203636215,208585021,24,
2023,194278566,198829255,27,
2023,194278592,198829280,4,
2023,194278543,198829237,16,
2023,194278625,198829311,24,
2023,194563622,199113999,19,
2023,194278594,198829282,3,
2023,203636509,208585307,16,
2023,203636200,208585010,3,
2023,194278553,198829245,27,
2023,194278570,198829260,21,
2023,194278586,198829274,1,
2023,194278544,198829238,17,
2023,194563641,199114015,26,
2023,194563643,199114015,16,
2023,194278580,198829270,1,
2023,194563668,199114039,24,
2023,203636203,208585013,16,
2023,194563681,199114050,1,
2023,194563682,199114050,24,
2023,203636206,208585016,3,
2023,194278598,198829285,17,
2023,194278547,198829241,21,
2023,194278649,198829336,26,
2023,203636213,208585020,1,
2023,194278683,198829368,17,
2023,194278633,198829318,16,
2023,194278659,198829345,27,
2023,194563625,199114002,3,
2023,203636575,208585375,14,
2023,203636577,208585375,24,
2023,203636578,208585375,14,
2023,194563548,199113931,3,
2023,194278728,198829412,3,
2023,194278616,198829302,19,
2023,194278631,198829316,27,
2023,194564251,199114598,1,
2023,194564305,199114644,26,
2023,194278636,198829321,3,
2023,194564417,199114753,3,
2023,194278737,198829420,24,
2023,194563650,199114020,14,
2023,194278738,198829421,17,
2023,194278749,198829431,16,
2023,194563690,199114058,3,
2023,194278691,198829377,21,
2023,194563574,199113958,21,
2023,194278727,198829411,21,
2023,194278763,198829444,3,
2023,203636232,208585037,24,
2023,203636232,208585038,24,
2023,203636232,208585039,24,
2023,203636234,208585037,24,
2023,203636234,208585038,24,
2023,203636234,208585039,24,
2023,203636235,208585037,24,
2023,203636235,208585038,24,
2023,203636235,208585039,24,
2023,203636228,208585033,3,
2023,194563580,199113962,15,
2023,194563582,199113962,15,
2023,203636238,208585043,24,
2023,194563618,199113997,13,
2023,194563638,199114012,14,
2023,203636252,208585055,3,
2023,203636255,208585058,5,
2023,203636267,208585074,16,
2023,194563706,199114075,3,
2023,203636241,208585045,24,
2023,194563659,199114028,16,
2023,194563659,199114029,16,
2023,203636245,208585049,18,
2023,194563689,199114057,1,
2023,194278725,198829409,3,
2023,194563730,199114100,24,
2023,203636262,208585070,27,
2023,194563751,199114120,1,
2023,203636240,208585044,1,
2023,194563782,199114150,16,
2023,194278761,198829443,3,
2023,203636661,208585465,3,
2023,203636670,208585474,24,
2023,203636671,208585474,24,
2023,194563720,199114090,21,
2023,194278788,198829468,16,
2023,203636254,208585057,14,
2023,203636257,208585061,3,
2023,203636258,208585061,24,
2023,203636632,208585434,3,
2023,203636639,208585440,17,
2023,203636683,208585486,16,
2023,203636672,208585475,24,
2023,194564519,199114858,24,
2023,194563771,199114140,3,
2023,194563713,199114082,16,
2023,203636293,208585094,3,
2023,194563723,199114093,27,
2023,203636305,208585105,24,
2023,203636312,208585112,14,
2023,203636325,208585127,3,
2023,203636317,208585121,24,
2023,203636318,208585121,24,
2023,203636324,208585126,24,
2023,194563724,199114094,1,
2023,203636354,208585153,21,
2023,203636364,208585162,24,
2023,203636329,208585130,17,
2023,203636331,208585132,17,
2023,203636340,208585140,13,
2023,203636353,208585152,16,
2023,203636379,208585176,9,
2023,203636385,208585183,24,
2023,194278756,198829438,24,
2023,203636395,208585194,17,
2023,203636396,208585194,19,
2023,203636402,208585200,3,
2023,203636403,208585200,1,
2023,203636404,208585200,24,
2023,203636420,208585216,16,
2023,203636431,208585227,3,
2023,203636449,208585248,9,
2023,203636458,208585257,17,
2023,194278793,198829473,14,
2023,203636462,208585261,14,
2023,203636443,208585242,19,
2023,203636447,208585246,24,
2023,203636474,208585274,19,
2023,203636479,208585279,17,
2023,203636514,208585314,19,
2023,203636477,208585277,27,
2023,194278700,198829385,24,
2023,203636504,208585305,18,
2023,194278748,198829430,3,
2023,203636516,208585316,1,
2023,203636516,208585317,1,
2023,203636483,208585282,1,
2023,194278766,198829447,3,
2023,203636501,208585302,4,
2023,203636507,208585309,16,
2023,203636518,208585319,24,
2023,203636951,208585743,1,
2023,203636969,208585761,3,
2023,203636533,208585335,5,
2023,203636873,208585668,27,
2023,203636947,208585740,21,
2023,203636958,208585750,18,
2023,203636958,208585751,18,
2023,203636959,208585750,18,
2023,203636959,208585751,18,
2023,203636542,208585344,24,
2023,203636542,208585345,24,
2023,203636931,208585724,21,
2023,203636554,208585356,1,
2023,203636584,208585382,3,
2023,203636552,208585354,19,
2023,194278693,198829379,21,
2023,203636976,208585766,1,
2023,203636957,208585749,16,
2023,203636592,208585390,16,
2023,203636626,208585426,24,
2023,194278731,198829415,21,
2023,203636636,208585437,1,
2023,194278751,198829433,27,
2023,203636633,208585435,1,
2023,203636634,208585435,1,
2023,194278767,198829448,21,
2023,203636664,208585468,24,
2023,203636635,208585436,3,
2023,194278781,198829461,21,
2023,194278794,198829474,27,
2023,203636646,208585450,24,
2023,203636646,208585451,24,
2023,203636656,208585459,17,
2023,203636656,208585460,16,
2023,203636663,208585467,1,
2023,203636684,208585487,16,
2023,203636665,208585469,1,
2023,203636673,208585476,3,
2023,203636678,208585481,17,
2023,203636709,208585514,27,
2023,203636700,208585504,18,
2023,203636716,208585523,1,
2023,203636717,208585524,24,
2023,203636723,208585529,16,
2023,203636724,208585529,16,
2023,203636725,208585529,16,
2023,203636726,208585529,16,
2023,203636727,208585529,16,
2023,203636733,208585538,16,
2023,194278889,198829565,17,
2023,194278841,198829520,8,
2023,194278841,198829521,24,
2023,209686823,214589619,16,
2023,209686883,214589681,16,
2023,209687022,214589818,1,
2023,209687022,214589819,1,
2023,209687023,214589818,1,
2023,209687023,214589819,1,
2023,209687061,214589853,24,
2023,209687146,214589930,5,
2023,209687180,214589964,9,
2023,186701939,191297301,15,
2023,188646295,193225726,17,
2023,188646296,193225726,19,
2023,190161839,194739619,3,
2023,188646297,193225727,27,
2023,188646327,193225761,26,
2023,188646224,193225658,14,
2023,188646440,193225868,17,
2023,188646332,193225766,5,
2023,188646351,193225781,24,
2023,186668945,191265324,24,
2023,186668946,191265324,24,
2023,188646409,193225836,17,
2023,190161922,194739696,1,
2023,199875095,204527615,24,
2023,199875095,204527616,27,
2023,199875095,204527617,1,
2023,199875095,204527618,1,
2023,190161844,194739624,3,
2023,186668965,191265342,5,
2023,188646458,193225886,3,
2023,190161779,194739559,1,
2023,190161810,194739592,27,
2023,188646493,193225913,1,
2023,193956628,198506924,21,
2023,193956638,198506934,17,
2023,188646415,193225843,5,
2023,209689713,214592353,1,
2023,209689714,214592353,1,
2023,209689833,214592464,16,
2023,209689861,214592495,1,
2023,209689899,214592531,17,
2023,209689888,214592522,18,
2023,209689890,214592522,18,
2023,209689918,214592552,27,
2023,209689766,214592396,18,
2023,209689814,214592447,26,
2023,209689862,214592496,3,
2023,209689898,214592530,18,
2023,209689787,214592417,16,
2023,209689787,214592418,25,
2023,209689789,214592417,25,
2023,209689789,214592418,16,
2023,209689819,214592452,17,
2023,209689869,214592502,16,
2023,209689785,214592415,19,
