data_year,bias_id,offense_id
2024,88,231028193
2024,88,222555287
2024,88,233825267
2024,88,229999287
2024,88,229999288
2024,88,229999289
2024,88,229999290
2024,88,222555291
2024,88,233825269
2024,88,231028196
2024,88,231028197
2024,88,231028198
2024,88,231028199
2024,88,231028200
2024,88,231028201
2024,88,231028202
2024,88,223051423
2024,88,231028203
2024,88,231028204
2024,88,231028205
2024,88,231028206
2024,88,231028207
2024,88,231028208
2024,88,231028209
2024,88,223051424
2024,88,233825270
2024,88,231028213
2024,88,231028214
2024,88,231028215
2024,88,233825271
2024,88,231028218
2024,88,231028219
2024,88,222555297
2024,88,231028220
2024,88,231028221
2024,88,233825272
2024,88,233825273
2024,88,233825274
2024,88,233825275
2024,88,233825276
2024,88,233825278
2024,88,233825279
2024,88,233825280
2024,88,233825281
2024,88,233825283
2024,88,233825284
2024,88,233825285
2024,88,233825286
2024,88,233825287
2024,88,237292285
2024,88,233825289
2024,88,228035328
2024,88,237292286
2024,88,226021416
2024,88,233825292
2024,88,233825293
2024,88,223051427
2024,88,233825294
2024,88,233825295
2024,88,233825297
2024,88,223051428
2024,88,233825298
2024,88,233825299
2024,88,233825300
2024,88,222555309
2024,88,233825301
2024,88,233825303
2024,88,233825304
2024,88,233825305
2024,88,237292287
2024,88,233825307
2024,88,233825308
2024,88,233825309
2024,88,233825310
2024,88,233825311
2024,88,233825313
2024,88,237292288
2024,88,233825314
2024,88,233825315
2024,88,222555310
2024,88,233825316
2024,88,233825317
2024,88,223051429
2024,88,222555306
2024,88,232996436
2024,88,233825323
2024,88,232996438
2024,88,232996439
2024,88,233825324
2024,88,232996441
2024,88,232996443
2024,88,232996445
2024,88,232996447
2024,88,232996444
2024,88,232996449
2024,88,232996448
2024,88,220756960
2024,88,232996451
2024,88,232996452
2024,88,232996453
2024,88,232996454
2024,88,233825325
2024,88,233825326
2024,88,233825327
2024,88,233825330
2024,88,233825331
2024,88,233825332
2024,88,240132368
2024,88,233825333
2024,88,220757042
2024,88,233825337
2024,88,233825338
2024,88,220757092
2024,88,220757168
2024,88,232996461
2024,88,233825339
2024,88,233825340
2024,88,233825341
2024,88,233825342
2024,88,244467359
2024,88,233825344
2024,88,233825345
2024,88,240982208
2024,88,238369666
2024,88,220757221
2024,88,238369667
2024,88,238369668
2024,88,220757235
2024,88,233825346
2024,88,220757208
2024,88,220757209
2024,88,233825348
2024,88,238369669
2024,88,238369670
2024,88,238369671
2024,88,238369672
2024,88,246475732
2024,88,238369674
2024,88,238369675
2024,88,222555335
2024,88,238369676
2024,88,238369677
2024,88,238369678
2024,88,238369679
2024,88,238369680
2024,88,238369681
2024,88,238369682
2024,88,238369683
2024,88,240982209
2024,88,238369685
2024,88,238369686
2024,88,238369687
2024,88,238369688
2024,88,238369689
2024,88,238369691
2024,88,238369692
2024,88,222555351
2024,88,240132373
2024,88,240132374
2024,88,244467360
2024,88,244467361
2024,88,240982211
2024,88,240132378
2024,88,240132379
2024,88,222555354
2024,88,240132380
2024,88,238369695
2024,88,240982212
2024,88,240132382
2024,88,240982214
2024,88,240982215
2024,88,240982216
2024,88,229054022
2024,88,246475734
2024,88,240982219
2024,88,240982220
2024,88,240982221
2024,88,240982223
2024,88,238369697
2024,88,246475736
2024,88,240982224
2024,88,246475739
2024,88,238369698
2024,88,240982225
2024,88,244467366
2024,88,240982228
2024,88,244467368
2024,88,240982229
2024,88,240132386
2024,88,240132387
2024,88,240132388
2024,88,222555356
2024,88,240132389
2024,88,240982232
2024,88,222555361
2024,88,240982233
2024,88,240982234
2024,88,225205352
2024,88,240982235
2024,88,240982237
2024,88,244467369
2024,88,240982239
2024,88,240982240
2024,88,240982242
2024,88,240982243
2024,88,233825349
2024,88,222555365
2024,88,222555366
2024,88,222555369
2024,88,222555370
2024,88,226993992
2024,88,226993993
2024,88,225205356
2024,88,226993994
2024,88,226993995
2024,88,225205359
2024,88,225205361
2024,88,226993996
2024,88,225205360
2024,88,225205363
2024,88,225205364
2024,88,222555373
2024,88,225205365
2024,88,226993997
2024,88,225205368
2024,88,225205366
2024,88,225205369
2024,88,220757326
2024,88,238369699
2024,88,226993998
2024,88,226994000
2024,88,226994001
2024,88,226994002
2024,88,225205372
2024,88,226994003
2024,88,226994004
