data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2024,225660985,230504292,17,
2024,225660986,230504292,17,
2024,225660987,230504293,21,
2024,212524059,217408681,1,
2024,225660988,230504294,16,
2024,225660989,230504295,24,
2024,227220987,232056376,27,
2024,227220988,232056377,21,
2024,227220991,232056380,17,
2024,227220992,232056381,16,
2024,227220993,232056381,24,
2024,212524070,217408693,16,
2024,212524071,217408694,3,
2024,227220994,232056382,27,
2024,227220997,232056385,19,
2024,227220998,232056385,17,
2024,213561622,218438528,27,
2024,213561623,218438528,16,
2024,212524079,217408700,26,
2024,207436034,212354312,27,
2024,227220999,232056386,1,
2024,227220999,232056387,18,
2024,213561624,218438529,15,
2024,213561625,218438529,1,
2024,212524087,217408709,1,
2024,212524089,217408711,16,
2024,229098558,233954984,3,
2024,229098560,233954986,3,
2024,227221006,232056393,3,
2024,207436031,212354309,17,
2024,227221008,232056395,17,
2024,229098565,233954991,22,
2024,229098567,233954993,24,
2024,213561631,218438535,3,
2024,225660997,230504303,1,
2024,225660997,230504304,1,
2024,213561634,218438539,24,
2024,213561641,218438548,27,
2024,213561644,218438551,1,
2024,213561646,218438553,24,
2024,213561648,218438555,3,
2024,207436039,212354316,21,
2024,207436036,212354314,1,
2024,225661406,230504704,14,
2024,208108880,213028151,24,
2024,208108881,213028151,24,
2024,226519600,231360638,24,
2024,226519602,231360640,27,
2024,215521196,220388908,24,
2024,215521197,220388909,21,
2024,215521198,220388910,18,
2024,226519612,231360650,19,
2024,226519612,231360651,15,
2024,226519613,231360652,24,
2024,226519614,231360653,1,
2024,226519614,231360654,8,
2024,217353717,222215474,24,
2024,208108897,213028163,8,
2024,217353718,222215475,3,
2024,217353719,222215476,17,
2024,217353722,222215478,1,
2024,219352971,224203615,24,
2024,219352972,224203616,21,
2024,221638052,226479480,21,
2024,222826789,227665497,24,
2024,222826791,227665499,9,
2024,222826792,227665499,24,
2024,214122927,218998531,1,
2024,214122928,218998532,1,
2024,219352973,224203617,24,
2024,214122930,218998534,7,
2024,214122931,218998535,18,
2024,214122933,218998537,17,
2024,214122934,218998537,17,
2024,214122937,218998540,16,
2024,208108904,213028171,3,
2024,206333050,211266565,3,
2024,214122951,218998551,17,
2024,214122952,218998551,17,
2024,214122954,218998553,17,
2024,214122955,218998554,18,
2024,215521205,220388918,24,
2024,214122961,218998562,24,
2024,215521206,220388919,27,
2024,208108906,213028173,21,
2024,214122972,218998572,21,
2024,215521207,220388920,17,
2024,217353725,222215481,19,
2024,215521213,220388926,17,
2024,217353726,222215482,7,
2024,206333052,211266567,3,
2024,219352975,224203619,3,
2024,215521222,220388935,17,
2024,206333054,211266569,24,
2024,206333055,211266569,24,
2024,217353731,222215487,27,
2024,217353735,222215491,27,
2024,217353739,222215495,3,
2024,219352978,224203623,24,
2024,219352979,224203624,1,
2024,219352981,224203626,1,
2024,219352983,224203628,1,
2024,219352988,224203633,1,
2024,222826795,227665502,24,
2024,219352990,224203635,24,
2024,214122975,218998575,21,
2024,214122976,218998575,24,
2024,219352993,224203638,24,
2024,219352994,224203639,17,
2024,208108908,213028175,1,
2024,214122977,218998576,3,
2024,214122978,218998576,1,
2024,214122979,218998576,1,
2024,221638058,226479487,3,
2024,221638066,226479495,9,
2024,222826799,227665507,9,
2024,214122982,218998579,3,
2024,208108909,213028176,1,
2024,208108910,213028176,1,
2024,222826802,227665510,18,
2024,208108911,213028177,1,
2024,208108912,213028178,24,
2024,225661416,230504715,24,
2024,225661418,230504717,24,
2024,225661419,230504717,24,
2024,215522031,220389730,3,
2024,217813702,222674885,27,
2024,219354839,224205442,3,
2024,217813704,222674887,3,
2024,217813705,222674888,24,
2024,217813706,222674888,24,
2024,217813707,222674888,24,
2024,217813708,222674888,24,
2024,221056413,225903242,24,
2024,221056414,225903242,24,
2024,221056415,225903242,24,
2024,221056416,225903243,21,
2024,214124772,219000375,24,
2024,214124772,219000376,24,
2024,225662554,230505863,24,
2024,225662555,230505863,24,
2024,225662556,230505863,24,
2024,210304907,215208006,24,
2024,225662559,230505864,24,
2024,225662559,230505865,24,
2024,225662560,230505864,24,
2024,225662560,230505865,24,
2024,225662561,230505864,24,
2024,225662561,230505865,24,
2024,214124777,219000380,24,
2024,214124777,219000381,24,
2024,215522047,220389739,24,
2024,215522048,220389740,3,
2024,221056423,225903249,16,
2024,215522049,220389741,27,
2024,217813717,222674893,24,
