data_year,criminal_act_id,offense_id
2024,9,237292220
2024,9,233825261
2024,6,246475650
2024,9,237292227
2024,9,240132315
2024,9,237292234
2024,9,237292235
2024,9,237292242
2024,9,237292243
2024,9,237292244
2024,6,231028179
2024,1,237292253
2024,5,237292256
2024,9,237292259
2024,9,240132318
2024,14,223051394
2024,8,237292274
2024,9,240132330
2024,9,240132331
2024,9,240132338
2024,9,243558628
2024,9,240132343
2024,9,223051398
2024,9,240132352
2024,9,246475652
2024,3,223051400
2024,9,246475654
2024,9,243558652
2024,9,223051411
2024,6,233825263
2024,9,222555264
2024,3,226021380
2024,6,226021384
2024,9,226021385
2024,9,240132360
2024,3,226021390
2024,8,226021393
2024,9,226021402
2024,9,228035285
2024,6,222555277
2024,6,231028182
2024,9,231028183
2024,6,228035294
2024,9,228035295
2024,6,229999241
2024,12,229999242
2024,9,228035312
2024,9,226021415
2024,9,246475671
2024,9,240132361
2024,9,229999255
2024,9,240132363
2024,9,229999262
2024,9,229999264
2024,6,231028185
2024,9,231028186
2024,9,229999266
2024,9,223051422
2024,2,229999270
2024,6,229999275
2024,6,229999276
2024,6,229999277
2024,9,229999282
2024,9,229999283
2024,9,229999285
2024,9,229999284
2024,9,229999290
2024,9,233825269
2024,9,231028196
2024,9,231028209
2024,9,233825270
2024,9,231028215
2024,9,231028218
2024,9,222555297
2024,6,231028221
2024,8,233825273
2024,9,233825274
2024,9,233825278
2024,9,233825281
2024,9,233825286
2024,8,233825287
2024,9,237292285
2024,9,226021416
2024,9,233825299
2024,9,233825301
2024,9,233825305
2024,9,237292287
2024,9,232996436
2024,9,232996439
2024,9,232996441
2024,8,232996444
2024,9,232996448
2024,9,220756960
2024,9,232996453
2024,9,232996454
2024,2,233825330
2024,9,233825332
2024,9,232996461
2024,9,233825341
2024,9,233825342
2024,9,244467359
2024,9,240982208
2024,9,233825346
2024,9,220757208
2024,9,233825348
2024,6,238369669
2024,9,238369671
2024,9,238369677
2024,9,238369679
2024,9,238369681
2024,1,240982209
2024,8,238369686
2024,9,238369689
2024,6,238369691
2024,6,238369692
2024,3,240982211
2024,9,240132378
2024,9,240132379
2024,9,222555354
2024,9,238369695
2024,6,240132382
2024,9,240982215
2024,9,246475734
2024,8,238369697
2024,9,246475736
2024,9,238369698
2024,9,240982229
2024,9,240132386
2024,9,240132387
2024,9,240132388
2024,9,240132389
2024,9,240982232
2024,9,240982234
2024,5,225205352
2024,9,240982235
2024,6,244467369
2024,6,240982239
2024,6,240982240
2024,9,240982242
2024,9,233825349
2024,9,222555365
2024,9,225205359
2024,9,225205360
2024,9,225205363
2024,9,225205364
2024,9,225205366
2024,9,226993998
2024,14,226994001
2024,9,225205373
2024,9,230575356
2024,9,226994009
2024,9,226994010
2024,9,229054026
2024,9,229054029
2024,9,230575363
2024,9,220757475
2024,6,240982244
2024,9,230575365
2024,9,229054041
2024,9,220757504
2024,9,229054043
2024,9,232996463
2024,9,230575375
2024,9,232996464
2024,6,230575380
2024,9,230575377
2024,6,236110777
2024,6,238693928
2024,9,238693929
2024,2,238693930
2024,9,228036735
2024,9,238693932
2024,9,228036738
2024,9,228036739
2024,6,220779752
2024,12,238693938
2024,6,238693941
2024,9,238693945
2024,6,238693946
2024,9,220779754
2024,8,238693949
2024,9,240134076
2024,9,222557621
2024,9,222557622
2024,9,240134080
2024,9,240134081
2024,9,230000190
2024,9,240134084
2024,9,242494406
2024,9,242494408
2024,9,242494410
2024,9,244469949
2024,9,242494414
2024,9,242494416
2024,9,242494418
2024,6,230000192
2024,9,242494425
2024,6,230000193
2024,9,230000194
2024,9,233827790
2024,6,233827791
2024,9,230000197
2024,9,232290540
2024,9,232290541
2024,9,232290542
2024,9,222557623
2024,9,232290543
2024,9,232290544
2024,6,232290545
2024,9,232290546
2024,9,232290547
2024,9,220779756
2024,9,220779757
2024,9,233827794
2024,9,233827796
2024,9,222557627
2024,9,233827798
2024,9,233827800
2024,9,222557629
2024,9,233827805
2024,6,220779759
2024,8,236110781
2024,6,220779761
2024,9,236110782
2024,9,222557632
2024,9,238693951
2024,9,236110784
2024,6,222557633
2024,9,236110786
2024,9,238693953
2024,9,238693954
2024,9,238693955
2024,9,238693956
2024,6,244469951
2024,9,240134094
2024,9,240134096
2024,6,222557636
2024,9,224463582
2024,9,240134097
2024,9,224463583
2024,6,240134098
2024,9,240134099
2024,9,242494427
2024,9,242494428
2024,1,224463585
2024,9,244469952
2024,9,224463587
2024,3,228036741
2024,9,224463590
2024,9,224463591
2024,6,224463592
2024,9,226022112
2024,9,220779765
2024,9,228036743
2024,9,222557638
2024,9,226022114
2024,9,230000199
2024,9,226022120
2024,9,226022121
2024,6,222557639
2024,9,226022131
2024,9,230000200
2024,9,226022135
2024,9,226022136
2024,9,220779766
2024,9,226022137
2024,9,228036746
2024,9,228036750
2024,9,224463599
2024,9,228036759
2024,9,224463600
2024,6,228036761
2024,9,228036764
2024,9,224463601
2024,9,228036765
2024,9,228036770
2024,9,220779771
2024,9,228036773
2024,9,224463602
2024,6,228036779
2024,9,224463603
2024,14,230000201
2024,9,230000206
2024,9,224463604
2024,9,222557640
2024,9,230000207
2024,9,230000208
2024,8,230000214
2024,9,230000218
2024,9,230000219
2024,9,230000221
2024,9,232290550
2024,9,232290551
2024,9,220779780
2024,9,222557641
2024,9,233827807
2024,3,232290557
2024,6,232290557
2024,8,232290557
2024,12,232290559
2024,9,226022138
2024,9,232290562
2024,6,226022139
2024,9,232290564
2024,9,232290570
2024,9,226022140
2024,9,233827829
2024,9,233827834
2024,9,226022141
2024,6,226022142
2024,9,220779784
2024,9,233827846
2024,9,233827848
2024,6,236110790
2024,6,220779783
2024,9,236110795
2024,9,236110800
2024,9,236110803
2024,9,220779788
2024,8,236110804
2024,9,236110808
2024,9,236110810
2024,9,228036781
2024,2,228035372
2024,9,228035375
2024,4,235533313
2024,7,229999312
2024,9,228035379
2024,6,228035381
2024,9,221879136
2024,9,229999313
2024,9,228035397
2024,9,228035398
2024,9,228035399
2024,9,228035400
2024,9,229999320
2024,9,229999321
2024,9,221879139
2024,9,222555585
2024,4,232289648
2024,2,221879137
2024,6,221879137
2024,9,222555587
2024,9,221879142
2024,9,229999340
2024,9,229999346
2024,9,229999347
2024,1,229999349
2024,9,229999352
2024,9,222555589
2024,3,229999355
2024,6,224776027
2024,9,222555593
2024,9,232289656
2024,9,232289658
2024,9,233825482
2024,9,229999367
2024,9,229999368
2024,9,229999370
2024,1,246475815
2024,6,243558812
2024,9,229999376
2024,9,232289665
2024,9,222555599
2024,9,235533314
2024,9,232289676
2024,9,233825487
2024,1,235533315
2024,9,237780481
2024,6,232289682
2024,9,232289686
2024,9,224776032
2024,9,232289692
2024,9,232289698
2024,9,224776034
2024,6,232289700
2024,9,224776035
2024,9,224776037
2024,9,232289705
2024,9,232289711
2024,6,224776038
2024,9,233825498
2024,9,226994039
2024,6,224776042
2024,9,233825504
2024,9,233825506
2024,1,235533317
2024,3,224776043
2024,9,233825508
2024,9,224776046
2024,9,235533319
2024,9,233825519
2024,9,224776050
2024,6,224776051
2024,9,233825525
2024,9,233825526
2024,9,233825531
2024,9,233825534
2024,1,233825536
2024,9,221879152
2024,3,226994040
2024,9,237780482
2024,5,237780483
2024,9,233825543
2024,9,233825545
2024,9,235533325
2024,6,228035408
2024,9,233825550
2024,9,233825551
2024,6,224776056
2024,8,233825554
2024,9,224776058
2024,9,224776060
2024,9,235533332
2024,9,235533333
2024,9,235533334
2024,9,235533337
2024,9,224776061
2024,9,226994043
2024,9,235533344
2024,9,235533345
2024,6,235533346
2024,8,235533346
2024,9,235533354
2024,9,235533358
2024,9,235533361
2024,8,235533362
2024,9,235533366
2024,9,237780492
2024,1,235533371
2024,9,226994045
2024,9,226994046
