data_year,victim_id,injury_id
2024,219354893,5
2024,206334926,4
2024,210305097,4
2024,219354894,4
2024,219354899,4
2024,210305105,5
2024,219354900,4
2024,219354904,5
2024,212525299,4
2024,219354910,5
2024,219354915,4
2024,221056433,4
2024,223319330,5
2024,223319331,5
2024,219354921,4
2024,219354922,5
2024,219354924,5
2024,206334932,5
2024,206334923,4
2024,219354927,5
2024,223319332,2
2024,219354932,5
2024,219354933,5
2024,219354934,4
2024,221056436,5
2024,221056437,4
2024,221056438,1
2024,221056438,4
2024,221056444,4
2024,221056447,4
2024,210305146,4
2024,210305147,4
2024,221056448,4
2024,221056449,4
2024,221056450,4
2024,210305163,5
2024,221056460,5
2024,221056463,4
2024,221056464,5
2024,221056468,4
2024,212525354,4
2024,206334939,4
2024,221056471,5
2024,221056472,5
2024,225662567,6
2024,223319336,4
2024,221056482,5
2024,223319339,4
2024,212525385,5
2024,206334943,5
2024,221056487,4
2024,212525388,5
2024,212525396,4
2024,221056490,4
2024,214124802,5
2024,223319343,4
2024,223319344,4
2024,214124805,5
2024,214124806,5
2024,223319351,5
2024,223319355,4
2024,206334951,4
2024,206334944,5
2024,223319362,5
2024,223319363,4
2024,225662572,5
2024,223319365,4
2024,223319370,4
2024,223319372,5
2024,223319374,4
2024,210305217,4
2024,225662575,5
2024,217813798,5
2024,223319378,4
2024,223319379,4
2024,212525534,4
2024,225662576,5
2024,225662577,5
2024,225662583,5
2024,225662584,4
2024,225662585,4
2024,212525548,4
2024,225662590,4
2024,214124824,5
2024,225662593,4
2024,225662595,4
2024,225662603,5
2024,227717527,5
2024,225662607,4
2024,214124829,5
2024,227717531,4
2024,214124831,4
2024,212525609,4
2024,227717536,4
2024,227717545,5
2024,227717548,4
2024,227717549,4
2024,214124842,4
2024,214124843,4
2024,227717551,5
2024,227717552,4
2024,208597956,4
2024,227717555,4
2024,227717557,3
2024,227717558,4
2024,219354964,1
2024,219354964,3
2024,227717559,5
2024,214124849,5
2024,214124850,5
2024,214124851,5
2024,214124852,5
2024,227717562,5
2024,227717564,4
2024,214124853,5
2024,208597958,4
2024,214124858,5
2024,227717577,4
2024,227717578,4
2024,230010494,5
2024,227717583,4
2024,227717584,4
2024,217813806,5
2024,230010498,4
2024,230010501,4
2024,230010502,4
2024,230010503,5
2024,230010504,5
2024,214124877,5
2024,206334969,5
2024,214124883,5
2024,214124886,4
2024,208597961,5
2024,214124892,5
2024,214124894,4
2024,217813810,4
2024,214124898,5
2024,227717590,4
2024,214124902,5
2024,215522097,5
2024,208597964,4
2024,214124916,4
2024,210305232,4
2024,214124917,4
2024,215522102,5
2024,208597972,5
2024,208597973,5
2024,214124938,5
2024,215522110,4
2024,217813817,4
2024,215522133,4
2024,208597977,4
2024,217813821,4
2024,215522155,4
2024,208597979,2
2024,208597979,4
2024,215522161,4
2024,215522160,4
2024,215522170,4
2024,217813828,5
2024,217813829,5
2024,208597980,5
2024,215522194,5
2024,206334995,4
2024,208597984,5
2024,217813835,4
2024,217813837,5
2024,215522215,5
2024,214125043,5
2024,223319399,4
2024,223319400,5
2024,215522224,4
2024,215522225,4
2024,210305264,5
2024,210305265,4
2024,217813843,5
2024,210305269,4
2024,215522241,5
2024,212525716,4
2024,219355009,5
2024,215522246,4
2024,217813845,4
2024,215522250,4
2024,215522255,5
2024,215522256,4
2024,217813848,5
2024,215522260,4
2024,215522262,4
2024,215522265,5
2024,217813852,3
2024,217813852,4
2024,217813852,6
2024,210305281,5
2024,217813854,5
2024,217813860,4
2024,215522287,6
2024,208597996,4
2024,217813869,4
2024,227717594,4
2024,217813871,4
2024,217813872,4
2024,223319401,4
2024,215522299,5
2024,210305286,5
2024,217813889,5
2024,215522319,4
2024,223319403,4
2024,217813895,5
2024,217813896,5
2024,215522327,5
2024,217813902,8
2024,215522331,4
2024,215522329,6
2024,215522330,6
2024,217813905,5
2024,210305291,4
2024,232001056,5
2024,217813925,5
2024,217813927,4
2024,217813929,4
2024,217813934,4
2024,217813938,5
2024,206335027,4
2024,217813946,4
2024,217813949,4
2024,217813965,5
2024,217813972,4
2024,217813973,4
2024,210305312,4
2024,210305313,5
2024,223319415,4
2024,212525729,4
2024,232001058,5
2024,217813990,5
2024,217813998,4
2024,217814001,5
2024,217814002,5
2024,217814007,5
2024,219355082,4
2024,214125046,3
2024,214125047,4
2024,210305326,4
2024,219355125,5
2024,208598024,5
2024,219355139,5
2024,219355146,5
2024,206335059,5
2024,219355177,4
2024,219355217,5
2024,219355223,5
2024,221056538,4
2024,210305359,4
2024,223319432,5
2024,221056542,4
2024,212525735,4
2024,219355289,5
2024,219355291,4
2024,208598030,4
2024,210305370,4
2024,221056564,5
2024,210305382,3
2024,221056574,5
2024,221056581,4
2024,210305386,4
2024,221056590,5
2024,206335073,4
2024,210305389,4
2024,221056619,4
2024,210305391,5
2024,219355383,5
2024,221056630,5
2024,221056631,3
2024,221056631,6
2024,221056632,5
2024,221056649,5
2024,210305399,5
2024,210305400,5
2024,214125056,4
2024,221056665,5
2024,219355417,4
2024,214125057,4
2024,210305409,4
2024,210305413,4
2024,221056686,5
2024,221056687,5
2024,221056700,5
2024,221056703,5
2024,221056704,5
2024,223319461,4
2024,223319462,4
2024,221056724,5
2024,212525746,1
2024,221056734,5
2024,223319464,4
2024,221056762,4
2024,212525747,5
2024,223319481,5
2024,221056777,4
2024,221056781,5
2024,208598052,4
2024,225662668,4
2024,210305435,4
2024,223319510,5
2024,225662671,5
2024,215522362,5
2024,225662673,4
2024,221056827,5
2024,212525757,4
2024,221056856,5
2024,221056857,5
2024,223319555,4
2024,223319556,4
2024,223319560,5
2024,212525767,4
2024,225662684,5
2024,225662685,4
2024,227717616,4
2024,212525774,4
2024,223319582,3
2024,223319582,6
2024,223319612,5
2024,208598056,4
2024,225662704,5
2024,225662705,5
2024,223319639,5
2024,223319721,5
2024,223319722,5
2024,225662730,5
2024,225662735,5
2024,223319731,5
2024,227717631,2
2024,227717631,3
2024,214125062,5
2024,225662752,4
2024,230010532,5
2024,212525819,4
2024,214125070,5
2024,225662795,5
2024,225662798,4
2024,212525825,4
2024,212525826,4
2024,212525827,4
2024,225662805,4
2024,212525829,4
2024,206335111,4
2024,225662818,5
2024,212525835,4
2024,225662828,5
2024,214125073,4
2024,227717665,5
2024,225662843,4
2024,225662844,4
2024,225662860,5
2024,212525850,4
2024,215522363,5
2024,227717682,5
2024,227717683,5
2024,230010548,2
2024,212525859,4
2024,227717700,4
2024,212525861,4
2024,227717709,4
2024,212525866,5
2024,212525867,5
2024,227717719,4
2024,227717722,4
2024,227717724,5
2024,227717726,4
2024,206335116,5
2024,227717730,4
2024,227717736,6
2024,232001092,5
2024,227717739,4
2024,227717750,5
2024,227717751,5
2024,227717759,5
2024,227717760,5
2024,212525874,5
2024,227717790,3
2024,227717790,6
2024,227717791,3
2024,227717791,6
2024,230010581,4
2024,230010586,4
2024,230010587,5
2024,230010588,4
2024,232001103,5
2024,217814099,5
2024,230010593,4
2024,212525882,5
2024,206335119,5
2024,230010614,5
2024,212525885,4
2024,212525890,4
2024,212525892,4
2024,206335127,4
2024,212525895,4
2024,206335131,4
2024,214125083,5
2024,214125084,4
2024,208598106,5
2024,214125087,4
2024,214125089,4
2024,214125090,4
2024,219355426,5
2024,208598119,4
2024,215522364,4
2024,206335136,5
2024,208598128,5
2024,214125099,4
2024,214125100,4
2024,214125101,4
2024,214125106,4
2024,221056874,5
2024,210305527,4
2024,214125113,4
2024,214125115,4
2024,219355435,4
2024,214125117,4
2024,219355436,5
2024,219355437,4
2024,214125119,4
2024,219355442,4
2024,210305552,5
2024,215522378,4
2024,214125124,4
2024,217814111,3
2024,217814112,5
2024,217814113,5
2024,208598147,5
2024,208598148,5
2024,214125130,4
2024,223319778,4
2024,223319779,3
2024,215522390,4
2024,221056881,4
2024,215522401,4
2024,215522402,4
2024,215522403,4
2024,215522405,5
2024,208598189,5
2024,221056887,4
2024,215522409,5
2024,215522410,5
2024,215522411,4
2024,215522413,5
2024,215522415,5
2024,215522416,4
2024,215522418,4
2024,215522420,5
2024,215522421,4
2024,206335150,4
2024,206335197,4
2024,227222953,5
2024,216100458,5
2024,227222954,5
2024,227222958,4
2024,227222959,4
2024,216100463,5
2024,227222962,4
2024,227222963,4
2024,227222964,4
2024,220579302,4
2024,227222968,1
2024,227222969,4
2024,227222971,4
2024,217814124,4
2024,227222972,5
2024,208110451,4
2024,227222975,4
2024,227222976,5
2024,227222977,4
2024,219355466,1
2024,217814132,3
2024,217814135,4
2024,217814147,4
