data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,43905782,142702719,1,2021-02-28,1,N,13C,32,29,M,10,20,R,,,29,
2021,42680346,138287442,1,2021-03-21,1,N,13C,30,27,M,10,20,R,,,27,
2021,41790656,135289790,1,2021-01-05,1,N,35A,50,47,M,10,10,R,,,47,00
2021,42680267,138287264,1,2021-01-05,1,N,13B,59,56,M,10,20,R,,,56,
2021,41788838,135289785,1,2021-01-09,1,N,23C,33,30,F,10,20,R,,,30,00
2021,43022069,139492140,1,2021-05-04,2,N,13A,25,22,M,20,20,R,,,22,
2021,43022070,139492140,2,2021-05-15,1,N,13A,34,31,F,20,20,R,,,31,
2021,41788865,135294040,1,2021-01-20,1,N,13B,17,14,F,10,20,R,R,,14,00
2021,41788859,135294034,2,2021-01-21,3,N,35A,39,36,M,20,20,N,,,36,00
2021,41790670,135289862,1,2021-01-22,3,N,13C,28,25,M,20,20,R,,,25,00
2021,41790676,135289889,1,2021-01-24,1,N,13C,34,31,M,10,20,R,,,31,00
2021,42059712,136119895,1,2021-02-19,1,N,13C,60,57,M,20,20,R,,,57,00
2021,41790682,135294105,1,2021-01-25,1,N,13C,58,55,M,10,20,R,,,55,00
2021,43905801,142702767,1,2021-03-07,1,N,13C,65,62,F,20,20,R,,,62,
2021,41790685,135289900,1,2021-01-29,1,N,13B,31,28,M,10,20,R,,,28,00
2021,42055760,136128280,1,2021-01-30,3,N,13C,63,60,M,10,20,R,,,60,00
2021,42055756,136128261,1,2021-02-01,3,N,13C,69,66,M,20,20,R,,,66,00
2021,42055759,136119908,1,2021-02-05,2,N,35A,17,14,M,20,20,R,R,,14,00
2021,42055758,136128284,1,2021-02-05,2,N,13C,23,20,F,20,20,R,,,20,00
2021,42059719,136128284,2,2021-02-05,2,N,13C,24,21,M,20,20,R,,,21,00
2021,42059721,136128291,2,2021-02-09,1,N,35B,35,32,M,20,20,R,,,32,00
2021,42059720,136128291,1,2021-02-09,3,N,35B,38,35,F,10,20,R,,,35,00
2021,42059723,136119916,1,2021-02-15,1,N,13C,58,55,M,10,20,R,,,55,00
2021,43634048,141722152,1,2021-07-01,1,N,35A,42,39,M,20,20,R,,,39,
2021,42055763,136128311,1,2021-02-20,1,N,23C,48,45,M,20,40,R,,,45,00
2021,43634077,141722259,1,2021-02-21,2,N,23C,28,25,M,10,10,N,,,25,
2021,42680329,138287407,1,2021-03-10,3,N,13C,43,40,F,10,20,R,,,40,
2021,45828756,149834209,1,2021-02-24,1,N,35A,27,24,M,10,20,R,,,24,
2021,45669854,149282124,1,2021-12-23,2,N,13B,31,28,F,20,20,N,,,28,
2021,42059724,136119925,1,2021-02-27,1,N,13B,45,42,M,10,10,R,,,42,00
2021,42680391,138287533,1,2021-04-06,3,N,13C,34,31,F,10,10,R,,,31,
2021,42680411,138287595,1,2021-04-07,1,N,13B,21,18,F,20,20,N,,,18,
2021,43905788,142702745,1,2021-03-14,2,N,13C,45,42,M,10,20,R,,,42,
2021,43905795,142702754,1,2021-03-14,3,N,520,36,33,M,20,20,R,,,33,
2021,43917202,142731729,1,2021-08-24,1,N,13B,57,54,M,10,10,R,,,54,
2021,44594125,145246056,1,2021-10-13,3,N,13B,38,35,M,10,20,R,,,35,
2021,42680321,138287385,1,2021-03-21,3,N,13B,41,38,M,20,20,N,,,38,
2021,43634012,141722033,1,2021-03-22,3,N,240,23,20,M,20,20,R,,,20,
2021,43905914,142703124,1,2021-03-22,1,N,23C,36,33,M,10,50,R,,,33,
2021,43905826,142702828,1,2021-03-29,1,N,13C,61,58,M,10,10,R,,,58,
2021,43022066,139492132,1,2021-05-20,1,N,290,23,20,M,10,20,R,,,20,
2021,43022077,139492159,1,2021-04-04,3,N,13B,25,22,F,20,50,R,,,22,
2021,45282886,147843850,1,2021-04-05,3,N,13C,33,30,M,20,20,R,,,30,
2021,42680311,138287359,1,2021-04-06,1,N,290,62,59,M,10,10,R,,,59,
2021,44594141,145246093,1,2021-08-11,1,N,520,31,28,M,20,20,N,,,28,
2021,43022127,139492278,1,2021-04-08,2,N,13C,20,17,M,10,10,R,R,,17,
2021,43022143,139492311,1,2021-04-13,1,N,13B,28,25,M,20,20,R,,,25,
2021,42680312,138287361,1,2021-04-14,1,N,13C,30,27,M,10,50,R,,,27,
2021,43022091,139492176,1,2021-05-23,2,N,23D,21,18,M,20,20,R,,,18,
2021,43022108,139492230,1,2021-04-20,1,N,13B,43,40,M,20,20,R,,,40,
2021,42680360,138287473,1,2021-04-21,2,N,35B,32,29,F,20,20,R,,,29,
2021,43022151,139492332,1,2021-04-22,2,N,13B,23,20,M,10,10,R,,,20,
2021,43022166,139492369,1,2021-04-23,1,N,13B,56,53,F,10,20,R,,,53,
2021,42680409,138287587,1,2021-04-27,3,N,13B,69,66,M,20,20,R,,,66,
2021,42680419,138287611,1,2021-04-28,1,N,23C,54,51,M,20,20,R,,,51,
2021,42680430,138287632,1,2021-04-28,2,N,23C,25,22,M,10,10,R,,,22,
2021,43022106,139492222,1,2021-05-11,3,N,13B,43,40,M,10,20,R,,,40,
2021,43330326,140614885,1,2021-05-02,1,N,13B,46,43,M,10,20,N,,,43,
2021,43022138,139492297,1,2021-05-02,3,N,13B,41,38,M,10,10,R,,,38,
2021,43330347,140614959,1,2021-05-06,1,N,13B,46,43,M,20,20,R,,,43,
2021,43022179,139492419,1,2021-05-07,1,N,13C,23,20,F,10,10,R,,,20,
2021,43022180,139492419,2,2021-05-07,1,N,13C,31,28,M,10,20,R,,,28,
2021,43634009,141722025,1,2021-06-08,3,N,13B,41,38,M,20,20,N,,,38,
2021,43022139,139492299,1,2021-05-10,1,N,13B,23,20,M,20,20,R,,,20,
2021,43330296,140614803,1,2021-05-10,3,N,13B,30,27,M,10,10,R,,,27,
2021,43022208,139492511,1,2021-05-13,1,N,13C,62,59,M,20,20,R,,,59,
2021,43022184,139492434,1,2021-05-19,1,N,35A,30,27,M,20,20,R,,,27,
2021,43022196,139492467,1,2021-05-20,1,N,13C,30,27,M,10,20,R,,,27,
2021,43634036,141722124,1,2021-05-21,1,N,13B,32,29,M,20,20,N,,,29,
2021,43022203,139492495,1,2021-05-23,1,N,23H,49,46,M,20,20,R,,,46,
2021,44594156,145246130,1,2021-09-16,1,N,13C,25,22,M,20,20,R,,,22,
2021,43331114,140617166,1,2021-06-08,1,N,13C,44,41,M,20,20,R,,,41,
2021,43022170,139492382,1,2021-05-29,1,N,13C,53,50,M,20,20,R,,,50,
2021,43022176,139492404,1,2021-05-30,1,N,13C,53,50,M,20,20,R,,,50,
2021,43330505,140615419,1,2021-06-01,1,N,13C,29,26,M,10,20,R,,,26,
2021,44594172,145246163,1,2021-10-05,1,N,11D,44,41,M,20,20,R,,,41,
2021,43330332,140614907,1,2021-06-03,2,N,290,58,55,M,20,20,R,,,55,
2021,43330487,140615358,1,2021-06-08,1,N,13B,47,44,M,10,20,R,,,44,
2021,43917233,142731799,1,2021-06-29,3,N,13C,33,30,F,10,20,R,,,30,
2021,43917246,142731828,1,2021-06-13,3,N,13B,43,40,M,20,20,R,,,40,
2021,43917247,142731828,2,2021-06-13,3,N,13B,44,41,F,10,20,R,,,41,
2021,43330370,140615035,1,2021-06-13,2,N,23C,49,46,M,20,20,R,,,46,
2021,43634085,141722287,1,2021-06-13,1,N,13B,50,47,M,10,10,R,,,47,
2021,43330423,140615184,1,2021-06-17,1,N,13C,59,56,F,20,20,R,,,56,
2021,44594170,145246154,1,2021-09-26,3,N,13C,41,38,M,10,20,R,,,38,
2021,43634555,141723935,1,2021-06-20,1,N,13B,40,37,M,10,10,R,,,37,
2021,44594199,145246244,1,2021-09-26,3,N,13C,41,38,M,10,20,R,,,38,
2021,43330402,140615115,1,2021-06-20,1,N,13C,25,22,F,10,10,R,,,22,
2021,43917178,142731670,1,2021-08-28,1,N,13B,64,61,M,20,20,R,,,61,
2021,44594215,145246280,1,2021-09-26,3,N,13C,41,38,M,10,20,R,,,38,
2021,44594234,145246349,1,2021-09-26,3,N,13C,41,38,M,10,20,R,,,38,
2021,43917198,142731720,1,2021-07-19,1,N,13B,49,46,M,10,10,R,,,46,
2021,43917223,142731773,1,2021-08-16,1,N,13C,54,51,M,98,20,R,,,51,
2021,43330406,140615139,1,2021-06-26,1,N,13C,17,14,M,10,20,R,R,,14,
2021,43330414,140615159,2,2021-06-27,1,N,290,57,54,M,10,10,R,,,54,
2021,44594239,145246363,1,2021-07-01,1,N,13B,30,27,M,20,20,R,,,27,
2021,43634118,141722411,1,2021-07-03,1,N,13B,33,30,M,20,20,R,,,30,
2021,43634042,141722144,1,2021-07-03,1,N,13B,67,64,F,10,50,R,,,64,
2021,43634054,141722175,1,2021-07-04,1,N,13B,30,27,F,10,20,R,,,27,
2021,43917249,142731834,1,2021-07-11,1,N,520,28,25,F,10,50,R,,,25,
2021,43917250,142731834,2,2021-07-11,1,N,520,29,26,M,20,20,N,,,26,
2021,43917160,142731627,1,2021-07-27,1,N,23C,58,55,F,10,50,R,,,55,
2021,43634103,141722335,1,2021-07-14,3,N,13C,27,24,F,10,20,R,,,24,
2021,44884543,146330856,1,2021-10-29,3,N,13C,46,43,M,20,20,R,,,43,
2021,43634126,141722428,1,2021-07-19,3,N,13B,31,28,M,20,20,R,,,28,
2021,43634138,141722460,1,2021-07-20,1,N,13B,70,67,M,20,20,R,,,67,
2021,43634078,141722263,1,2021-07-22,3,N,13B,46,43,F,10,20,R,,,43,
2021,43634080,141722263,2,2021-07-22,3,N,13B,18,15,F,20,20,R,R,,15,
2021,43917199,142731724,1,2021-08-10,1,N,13C,59,56,M,10,20,R,,,56,
2021,43634101,141722330,1,2021-07-24,1,N,35B,49,46,M,20,20,R,,,46,
2021,43634107,141722355,1,2021-07-25,3,N,13B,49,46,M,20,20,R,,,46,
2021,43917222,142731771,1,2021-08-09,1,N,23C,41,38,M,10,20,R,,,38,
2021,43634089,141722290,1,2021-07-28,1,N,35B,41,38,M,10,20,R,,,38,
2021,44594222,145246304,1,2021-09-26,3,N,13C,41,38,M,10,20,R,,,38,
2021,43917180,142731674,1,2021-08-04,1,N,290,27,24,M,10,10,R,,,24,
2021,43917305,142731987,1,2021-08-05,1,N,13B,21,18,F,10,20,N,,,18,
2021,43917248,142731833,1,2021-08-08,2,N,23C,37,34,M,10,10,N,,,34,
2021,44594249,145246387,1,2021-08-09,1,N,13C,41,38,M,10,20,R,,,38,
2021,43917307,142731991,1,2021-08-10,1,N,13C,30,27,F,20,20,R,,,27,
2021,43917273,142731875,1,2021-08-14,3,N,13B,50,47,M,20,20,R,,,47,
2021,43917294,142731945,1,2021-08-16,1,N,13C,62,59,M,20,20,R,,,59,
2021,44594188,145246214,1,2021-09-16,1,N,13C,43,40,M,10,10,R,,,40,
2021,43917322,142732041,1,2021-08-19,1,N,13B,30,27,M,20,20,R,,,27,
2021,44594225,145246321,1,2021-09-26,3,N,13C,41,38,M,10,20,R,,,38,
2021,43917301,142731971,1,2021-08-20,1,N,13C,46,43,M,10,20,R,,,43,
2021,44594235,145246351,1,2021-08-20,1,N,35A,53,50,F,10,20,R,,,50,
2021,43917312,142732006,1,2021-08-21,1,N,290,29,26,F,20,20,R,,,26,
2021,43917348,142732112,1,2021-08-23,1,N,13B,23,20,M,20,20,R,,,20,
2021,43917321,142732034,1,2021-08-25,3,N,13B,71,68,M,10,20,R,,,68,
2021,44594247,145246385,1,2021-09-03,1,N,13C,57,54,M,10,10,R,,,54,
2021,43917358,142732130,1,2021-08-27,1,N,23C,51,48,M,20,20,R,,,48,
2021,43917378,142732188,1,2021-08-27,1,N,23C,51,48,M,20,20,R,,,48,
2021,44594296,145246503,1,2021-09-08,1,N,13B,58,55,F,98,20,R,,,55,
2021,44594237,145246355,1,2021-08-31,2,N,13B,17,14,M,20,10,R,R,,14,
2021,44594238,145246355,2,2021-08-31,2,N,13B,18,15,M,20,20,R,H,,15,
2021,44594246,145246381,1,2021-09-01,1,N,220,29,26,M,20,20,R,,,26,
2021,44594262,145246417,1,2021-09-20,1,N,13B,25,22,M,20,40,R,,,22,
2021,44594277,145246464,1,2021-09-01,1,N,13B,28,25,F,20,20,R,,,25,
2021,44594300,145246510,1,2021-09-02,1,N,13B,54,51,F,10,10,R,,,51,
2021,44594329,145246597,1,2021-09-03,2,N,13B,15,12,F,10,10,R,R,,12,
2021,44594259,145246409,1,2021-09-03,1,N,13C,57,54,M,10,10,R,,,54,
2021,44594268,145246434,1,2021-09-03,1,N,220,32,29,F,10,10,R,,,29,
2021,44594304,145246522,1,2021-09-03,2,N,290,48,45,M,10,10,R,,,45,
2021,44594311,145246542,1,2021-09-16,3,N,13C,30,27,M,10,10,R,,,27,
2021,44594325,145246589,1,2021-09-04,1,N,220,22,19,F,10,10,R,,,19,
2021,44594326,145246589,2,2021-09-04,1,N,220,23,20,F,10,10,R,,,20,
2021,44594319,145246572,1,2021-09-06,1,N,13C,36,33,M,10,20,R,,,33,
2021,44594257,145246403,1,2021-09-07,1,N,13C,42,39,M,10,10,R,,,39,
2021,44594291,145246497,1,2021-09-09,2,N,13B,18,15,M,20,20,R,R,,15,
2021,44594292,145246497,2,2021-09-09,2,N,13B,20,17,M,10,10,R,R,,17,
2021,44594305,145246525,1,2021-09-09,1,N,13B,45,42,F,10,10,R,,,42,
2021,44884566,146330913,1,2021-11-17,3,N,13C,41,38,M,10,20,R,,,38,
2021,44594398,145246794,1,2021-09-16,1,N,13C,74,71,M,10,20,R,,,71,
2021,44594331,145246598,1,2021-09-18,1,N,13C,41,38,M,10,10,R,,,38,
2021,44594339,145246614,1,2021-09-19,3,N,13B,42,39,F,10,20,R,,,39,
2021,44594358,145246667,1,2021-09-20,1,N,35A,40,37,M,10,20,R,,,37,
2021,44594350,145246649,1,2021-09-21,2,N,23C,56,53,M,20,20,R,,,53,
2021,44594355,145246663,1,2021-09-22,3,N,13C,48,45,M,10,10,R,,,45,
2021,44884454,146330710,1,2021-11-02,3,N,13C,31,28,M,98,40,R,,,28,
2021,44594389,145246760,1,2021-09-23,2,N,13B,17,14,F,20,20,R,H,,14,
2021,44594382,145246747,1,2021-09-23,1,N,13C,31,28,M,10,20,R,,,28,
2021,44594400,145246802,1,2021-09-24,1,N,13C,40,37,F,20,40,R,,,37,
2021,44594410,145246831,2,2021-09-25,1,N,13C,27,24,M,10,10,R,,,24,
2021,44594450,145246935,1,2021-09-26,2,N,13C,24,21,F,20,20,R,,,21,
2021,44594451,145246935,2,2021-09-26,2,N,13B,30,27,F,20,20,N,,,27,
2021,44594457,145246959,1,2021-09-26,3,N,13C,41,38,M,10,20,R,,,38,
2021,44594409,145246829,1,2021-09-30,3,N,520,25,22,M,20,20,R,,,22,
2021,44594442,145246909,1,2021-10-02,3,N,13C,43,40,M,20,20,R,,,40,
2021,45282898,147843896,1,2021-10-29,3,N,13B,46,43,M,20,20,R,,,43,
2021,44884645,146331137,1,2021-11-22,1,N,13C,50,47,M,10,10,R,,,47,
2021,44594481,145247037,1,2021-10-07,1,N,13B,59,56,M,20,20,R,,,56,
2021,45282902,147843912,1,2021-12-06,1,N,35A,34,31,F,10,20,R,,,31,
2021,45669828,149282078,1,2021-12-08,1,N,13C,59,56,M,20,20,R,,,56,
2021,44594422,145246858,1,2021-10-09,3,N,220,24,21,M,20,20,R,,,21,
2021,44594423,145246858,2,2021-10-09,3,N,220,31,28,M,20,20,R,,,28,
2021,44594433,145246882,1,2021-10-09,1,N,23C,24,21,M,20,20,N,,,21,
2021,44594434,145246882,2,2021-10-09,1,N,23C,31,28,M,20,20,R,,,28,
2021,44594470,145247007,1,2021-10-10,1,N,13C,32,29,M,10,10,R,,,29,
2021,44884520,146330815,1,2021-10-13,1,N,13B,23,20,M,10,20,N,,,20,
2021,44594504,145247077,1,2021-10-20,3,N,13C,59,56,M,20,20,R,,,56,
2021,44594463,145246986,2,2021-10-20,3,N,13C,21,18,M,10,10,R,,,18,
2021,44594469,145247006,1,2021-10-21,1,N,13B,24,21,M,10,10,R,,,21,
2021,44594498,145247066,1,2021-10-25,3,N,13C,41,38,M,20,20,R,,,38,
2021,45282933,147844010,1,2021-11-08,1,N,120,40,37,M,10,20,N,,,37,
2021,44594473,145247016,1,2021-10-28,1,N,13B,18,15,M,20,20,R,R,,15,
2021,44594525,145247134,1,2021-10-29,1,N,35A,19,16,M,10,10,R,R,,16,
2021,44594539,145247162,1,2021-10-30,3,N,23D,27,24,M,20,20,R,,,24,
2021,44884568,146330917,1,2021-10-31,1,N,13B,35,32,M,20,20,R,,,32,
2021,44884576,146330937,1,2021-11-01,1,N,13C,31,28,M,20,20,N,,,28,
2021,44884523,146330820,1,2021-11-03,3,N,35A,43,40,M,20,20,R,,,40,
2021,45828796,149834323,1,2022-02-14,3,N,13B,37,34,M,20,20,N,,,34,
2021,45669829,149282083,1,2021-11-09,1,N,09A,31,28,M,10,20,R,,,28,
2021,45828808,149834358,1,2021-11-09,3,N,13C,36,33,M,20,20,R,,,33,
2021,44884555,146330889,1,2021-11-10,1,N,13B,38,35,M,20,20,R,,,35,
2021,44884675,146331220,1,2021-11-13,3,N,220,37,34,F,10,20,N,,,34,
2021,45283005,147844194,1,2021-11-24,3,N,35A,32,29,F,10,20,R,,,29,
2021,45283006,147844194,2,2021-11-24,1,N,35A,21,18,M,20,20,R,,,18,
2021,45282978,147844135,1,2021-12-27,1,N,23C,58,55,F,10,20,R,,,55,
2021,45282995,147844178,1,2021-12-01,2,N,23H,18,15,M,20,20,R,H,,15,
2021,45282996,147844178,2,2021-12-01,1,N,23H,19,16,M,10,20,R,R,,16,
2021,45283001,147844187,1,2021-12-01,2,N,13B,54,51,F,10,20,R,,,51,
2021,45283002,147844187,2,2021-12-01,2,N,13B,38,35,F,10,10,R,,,35,
2021,45283008,147844200,1,2021-12-03,1,N,13C,42,39,M,10,10,R,,,39,
2021,45283018,147844233,1,2021-12-02,1,N,13B,20,17,F,10,10,R,H,,17,
2021,45283019,147844233,2,2021-12-02,1,N,13B,18,15,F,10,20,R,R,,15,
2021,45283026,147844251,1,2021-12-02,1,N,13C,42,39,M,10,10,R,,,39,
2021,45669836,149282096,1,2021-12-03,1,N,13B,38,35,M,10,20,R,,,35,
2021,45669837,149282096,2,2021-12-03,1,N,13B,38,35,F,10,10,R,,,35,
2021,45669857,149282136,1,2021-12-04,2,N,13C,16,13,M,10,10,R,R,,13,
2021,45283051,147844296,1,2021-12-05,1,N,13B,28,25,M,10,20,R,,,25,
2021,45283057,147844309,1,2021-12-06,2,N,13B,24,21,F,20,50,R,,,21,
2021,45283065,147844325,1,2021-12-08,3,N,13B,35,32,M,10,10,R,,,32,
2021,45283049,147844294,1,2021-12-09,1,N,13B,34,31,M,20,10,R,,,31,
2021,45669807,149282035,1,2021-12-11,3,N,13B,47,44,M,10,20,R,,,44,
2021,45669819,149282064,1,2021-12-23,1,N,13B,35,32,M,10,10,R,,,32,
2021,45283060,147844315,1,2021-12-10,1,N,13C,29,26,M,20,20,R,,,26,
2021,45283076,147844356,1,2021-12-15,1,N,13B,18,15,M,10,20,R,R,,15,
2021,45283078,147844356,2,2021-12-15,1,N,13B,19,16,M,10,10,R,R,,16,
2021,45828832,149834423,1,2022-01-27,1,N,13A,23,20,M,20,20,R,,,20,
2021,45283083,147844364,1,2021-12-15,3,N,520,23,20,M,20,20,R,,,20,
2021,45283093,147844383,1,2021-12-16,2,N,23C,32,29,F,10,10,R,,,29,
2021,45283097,147844396,1,2021-12-17,1,N,23C,66,63,F,10,20,R,,,63,
2021,45669882,149282189,1,2021-12-20,1,N,13B,52,49,M,10,20,R,,,49,
2021,45283130,147844485,1,2021-12-22,1,N,23C,23,20,F,20,20,R,,,20,
2021,45828880,149834576,1,2022-02-02,1,N,13B,25,22,M,20,20,R,,,22,
2021,45283089,147844375,1,2021-12-23,1,N,13C,33,30,M,20,20,R,,,30,
2021,45283105,147844422,1,2021-12-31,1,N,13B,33,30,M,10,10,R,,,30,
2021,45669913,149282253,1,2021-12-31,3,N,13C,46,43,M,10,10,R,,,43,
2021,43905698,142702535,1,2021-01-02,1,N,13B,38,35,M,40,50,R,,,35,
2021,43916834,142730918,2,2021-03-31,3,N,23H,44,41,M,10,20,R,,,41,
2021,43905744,142702617,1,2021-03-14,3,N,13B,40,37,M,30,20,R,,,37,
2021,44594051,145245872,1,2021-09-07,3,N,370,21,18,M,10,20,R,,,18,
2021,43916934,142731143,1,2021-06-24,3,N,23C,43,40,M,98,40,R,,,40,
2021,45669551,149281478,1,2021-12-16,3,N,23C,30,27,M,20,20,R,,,27,
2021,43330001,140613972,1,2021-05-13,1,N,520,32,29,M,10,20,N,,,29,
2021,45669603,149281562,1,2021-11-01,3,N,11D,33,30,M,98,40,R,,,30,
2021,44884482,146330752,1,2021-08-11,3,N,120,32,29,M,10,10,N,,,29,
2021,44884483,146330752,2,2021-09-29,3,N,120,31,28,M,10,10,N,,,28,
2021,44594064,145245906,1,2021-07-31,1,N,13B,38,35,F,10,20,R,,,35,
2021,44594016,145245766,1,2021-09-08,3,N,13C,32,29,F,20,50,R,,,29,
2021,44884516,146330807,1,2021-11-05,3,N,26A,21,18,F,10,10,R,,,18,
2021,44884531,146330835,1,2021-11-05,3,N,26A,24,21,F,20,20,R,,,21,
2021,45669625,149281601,1,2021-12-13,3,N,13B,32,29,M,98,10,N,,,29,
2021,44884664,146331194,1,2021-11-11,1,N,23C,41,38,M,10,20,R,,,38,
2021,45669726,149281833,1,2021-12-12,1,N,13A,57,54,F,10,20,R,,,54,
2021,41790643,135289732,1,2021-01-05,1,N,13B,37,34,F,10,40,R,,,34,00
2021,42059746,136128360,1,2021-01-08,1,N,13B,42,39,F,10,20,R,,,39,00
2021,43907215,142706978,1,2021-01-08,1,N,13B,36,33,F,10,20,R,,,33,
2021,41790644,135293930,1,2021-01-09,1,N,23C,38,35,M,20,20,N,,,35,00
2021,42682692,138294389,1,2021-01-16,1,N,23C,27,24,F,10,20,R,,,24,
2021,42682693,138294389,2,2021-03-25,3,N,23C,33,30,M,10,20,N,,,30,
2021,41788856,135289843,1,2021-01-16,2,N,23C,48,45,M,10,20,N,,,45,00
2021,42682701,138294413,1,2021-03-25,3,N,23C,33,30,M,10,20,N,,,30,
2021,43907227,142707001,2,2021-01-28,1,N,35A,19,16,M,20,20,R,R,,16,
2021,42682659,138294269,1,2021-01-29,2,N,35A,20,17,M,10,10,R,R,,17,
2021,43907238,142707089,1,2021-01-30,1,N,13A,33,30,M,10,10,R,,,30,
2021,42059714,136128272,1,2021-02-07,1,N,35A,44,41,M,10,20,R,,,41,00
2021,43907270,142707184,1,2021-02-12,1,N,23C,31,28,F,10,10,N,,,28,
2021,43907271,142707184,2,2021-02-12,1,N,23C,32,29,M,10,10,N,,,29,
2021,43907280,142707240,1,2021-03-11,3,N,13C,29,26,M,10,20,N,,,26,
2021,42059716,136128258,1,2021-02-14,1,N,13C,34,31,M,20,20,R,,,31,00
2021,43907292,142707284,1,2021-02-15,2,N,13B,61,58,M,10,10,R,,,58,
2021,43907293,142707284,2,2021-02-15,1,N,13A,39,36,M,10,40,R,,,36,
2021,42055761,136128282,1,2021-02-20,1,N,220,25,22,F,10,20,R,,,22,00
2021,43907294,142707295,1,2021-02-27,1,N,220,41,38,M,20,20,R,,,38,
2021,43919649,142738824,1,2021-02-28,1,N,13B,41,38,M,10,20,R,,,38,
2021,44596828,145253895,1,2021-10-06,3,N,250,23,20,M,20,20,R,,,20,
2021,42682674,138294318,1,2021-03-06,1,N,23C,41,38,F,10,20,R,,,38,
2021,43636288,141728442,1,2021-06-10,3,N,23F,21,18,M,10,10,R,,,18,
2021,43907263,142707152,1,2021-03-18,1,N,13A,39,36,M,10,20,N,,,36,
2021,43021577,139490858,1,2021-05-14,3,N,13A,41,38,F,10,10,R,,,38,
2021,44294012,144081891,1,2021-08-11,3,N,23C,42,39,M,10,20,R,,,39,
2021,43907281,142707243,1,2021-03-25,1,N,13B,22,19,F,10,10,R,,,19,
2021,43907274,142707201,1,2021-03-25,1,N,13A,36,33,M,20,20,N,,,33,
2021,43919584,142738547,2,2021-07-16,1,N,35A,68,65,M,10,20,N,,,65,
2021,43021562,139490810,1,2021-05-07,3,N,13B,47,44,M,20,40,R,,,44,
2021,42682757,138294564,1,2021-04-26,1,N,13C,56,53,M,10,20,R,,,53,
2021,43021554,139490790,1,2021-05-06,3,N,13B,39,36,M,10,20,R,,,36,
2021,44294026,144081959,1,2021-08-09,3,N,13C,34,31,F,10,10,N,,,31,
2021,44943840,146535350,1,2021-05-16,1,N,13B,32,29,M,10,10,N,,,29,
2021,43919591,142738576,1,2021-07-20,3,N,13B,37,34,M,10,20,R,,,34,
2021,43636250,141728318,1,2021-06-10,3,N,13B,57,54,F,10,20,R,,,54,
2021,43636251,141728318,2,2021-05-26,1,N,13B,60,57,M,10,20,N,,,57,
2021,44596841,145253925,1,2021-10-20,3,N,35A,23,20,F,10,20,R,,,20,
2021,43636254,141728330,1,2021-05-28,1,N,35A,50,47,M,20,20,N,,,47,
2021,45829287,149835819,1,2022-01-24,1,N,220,50,47,M,10,20,R,,,47,
2021,43636324,141728593,1,2021-06-14,1,N,23H,48,45,M,10,10,R,,,45,
2021,43636297,141728453,1,2021-06-14,1,N,35A,33,30,M,10,20,R,,,30,
2021,44943854,146535392,1,2021-11-05,3,N,11A,60,57,F,10,20,R,,,57,
2021,43636358,141728741,1,2021-06-18,1,N,13B,58,55,M,20,20,R,,,55,
2021,43919617,142738684,1,2021-07-05,3,N,13A,31,28,F,10,20,R,,,28,
2021,43919618,142738684,2,2021-07-05,3,N,13A,33,30,M,10,20,R,,,30,
2021,44294017,144081916,1,2021-08-17,3,N,23F,46,43,M,10,20,N,,,43,
2021,45829290,149835844,1,2021-06-25,2,N,280,18,15,M,10,10,R,R,,15,
2021,45829291,149835844,2,2021-06-25,2,N,280,19,16,M,10,10,R,R,,16,
2021,45829292,149835844,3,2021-06-25,2,N,280,20,17,M,10,10,R,R,,17,
2021,45829293,149835844,4,2021-06-25,2,N,280,20,17,M,10,10,R,R,,17,
2021,43919630,142738758,1,2021-07-02,1,N,13C,41,38,M,10,20,R,,,38,
2021,43919590,142738575,1,2021-07-04,3,N,13A,24,21,M,10,20,R,,,21,
2021,43919607,142738632,1,2021-07-06,1,N,280,25,22,M,20,20,R,,,22,
2021,43919612,142738662,1,2021-07-07,1,N,250,56,53,M,20,20,R,,,53,
2021,43919645,142738817,1,2021-07-09,1,M,250,39,36,F,10,20,N,,,36,
2021,44596847,145253962,3,2021-09-22,3,N,23C,41,38,F,10,20,R,,,38,
2021,44943866,146535443,1,2021-11-05,3,N,23C,54,51,F,10,20,R,,,51,
2021,43919604,142738620,1,2021-07-17,3,N,13B,38,35,M,10,10,R,,,35,
2021,43919638,142738806,1,2021-07-25,1,N,23G,30,27,M,10,10,N,,,27,
2021,43919639,142738806,2,2021-07-25,1,N,23G,33,30,M,10,10,R,,,30,
2021,44596899,145254140,1,2021-09-14,3,N,23C,37,34,M,10,20,R,,,34,
2021,44294025,144081952,1,2021-07-31,2,N,23C,74,71,F,20,20,R,,,71,
2021,44294060,144082156,1,2021-08-19,1,N,35A,32,29,M,10,20,N,,,29,
2021,44294037,144082023,1,2021-08-21,1,N,13B,40,37,M,10,10,R,,,37,
2021,45282980,147844141,1,2021-12-10,3,N,13C,46,43,M,10,20,N,,,43,
2021,44943844,146535351,1,2021-11-16,3,N,26B,53,50,M,10,20,R,,,50,
2021,44596895,145254126,2,2021-10-07,1,N,120,38,35,M,20,20,R,,,35,
2021,44596912,145254181,2,2021-09-06,1,N,13B,47,44,M,30,20,R,,,44,
