data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,146754736,7,121,,
2021,146754736,41,24,,
2021,144133735,25,300,,
2021,144133735,38,2000,,
2021,146754736,62,911,,
2021,146754736,63,182,,
2021,146754807,36,2,,
2021,144133759,3,1000,,
2021,144133791,61,150,,
2021,144133813,3,5000,,
2021,146754477,3,300,,
2021,146754478,25,50,2021-05-24,
2021,146754479,20,20,,
2021,146754479,25,50,,
2021,146754479,63,100,,
2021,146754603,3,150,,
2021,146754624,38,100,,
2021,146754547,3,14000,,
2021,146754549,7,120,,
2021,146754549,63,1,,
2021,146754620,3,2,,
2021,146754620,38,200,,
2021,146754621,9,0,,
2021,146754621,47,0,,
2021,146754481,31,1000,,
2021,146754456,3,200,,
2021,146754492,63,300,,
2021,146754788,61,50,,
2021,146754788,63,151,,
2021,146754811,7,50,2021-06-16,
2021,146754812,7,50,,
2021,146754487,4,240,,
2021,146754644,4,200,,
2021,146754655,38,1,2021-06-22,
2021,146754656,38,1,,
2021,146754666,20,50,,
2021,146754470,3,400,,
2021,146754499,31,1,,
2021,146754528,4,25,,
2021,146754570,8,30,,
2021,146754834,4,50,,
2021,148587712,20,16900,,
2021,146754519,3,2100,,
2021,146754520,25,570,2021-07-17,
2021,146754520,63,875,2021-07-17,
2021,146754521,25,600,,
2021,146754521,63,1075,,
2021,146754544,63,200,,
2021,144133840,3,700,,
2021,146754571,6,3839,,
2021,146754571,17,1630,,
2021,146754755,4,200,,
2021,146754517,4,2000,,
2021,146754541,6,400,,
2021,146754639,4,150,,
2021,146754649,20,1,,
2021,146754511,3,1,,
2021,146754679,4,100,,
2021,146754703,9,0,,
2021,146754703,20,510,,
2021,146754703,25,80,,
2021,146754703,51,0,,
2021,146754727,6,11766,,
2021,146754727,16,100,,
2021,146754727,17,300,,
2021,146754727,45,500,,
2021,146754947,4,300,,
2021,146754509,20,100,,
2021,146754534,6,13039,,
2021,146754534,16,300,,
2021,146754534,25,1438,,
2021,146754534,26,249,,
2021,146754557,3,5000,,
2021,146754578,19,500,,
2021,146755013,60,500,,
2021,146754529,47,0,,
2021,146754548,63,300,,
2021,146754573,7,500,,
2021,146754573,16,925,,
2021,146754623,4,1,,
2021,146754665,4,300,,
2021,146754539,20,140,,
2021,146754598,21,1,,
2021,146754599,21,1,,
2021,146754893,20,21,,
2021,144133947,61,600,,
2021,144133642,20,200,,
2021,144133682,3,280,,
2021,144133682,63,0,,
2021,146754902,9,0,,
2021,146754902,20,30,,
2021,146754902,25,20,,
2021,146754902,47,0,,
2021,146754902,51,0,,
2021,146754911,63,150,,
2021,146754909,9,0,,
2021,146754535,20,180,,
2021,146754575,9,0,,
2021,146754575,20,6,,
2021,146754575,47,0,,
2021,146754611,62,84,,
2021,146754645,7,1100,,
2021,146754776,38,100,,
2021,146754818,21,1,,
2021,146754819,20,1500,,
2021,146754572,20,500,,
2021,146754604,47,0,,
2021,146754605,20,1500,,
2021,148587734,35,1,,
2021,146754733,54,300,,
2021,148587858,47,0,,
2021,146754545,4,500,,
2021,146754590,4,100,,
2021,146754715,4,200,,
2021,146754739,21,1,,
2021,146754740,21,998,,
2021,146754769,3,1000,,
2021,146754770,38,1000,,
2021,146755031,3,1600,,
2021,146755032,38,1600,2021-09-30,
2021,146755033,38,1600,,
2021,146754596,38,1600,,
2021,146754618,63,1,,
2021,146754673,21,2000,,
2021,146754674,21,2000,,
2021,146754674,52,0,,
2021,146754584,38,200,,
2021,146754597,3,500,,
2021,146754616,3,200,,
2021,146754617,20,5,,
2021,146755003,4,50,,
2021,146754587,38,250,,
2021,146754610,31,1,,
2021,146754632,63,1,,
2021,148587938,35,1,,
2021,146754836,3,1000,,
2021,146754837,38,1000,,
2021,146754851,20,300000,,
2021,146754651,4,150,,
2021,146754681,61,400,,
2021,146754699,4,200,,
2021,146754699,63,15,,
2021,146754748,4,180,,
2021,146754797,4,45,,
2021,146754667,4,230,,
2021,146754667,63,25,,
2021,146754684,4,300,,
2021,146754697,9,0,,
2021,144133708,8,50,,
2021,146754697,51,0,,
2021,146754710,4,800,,
2021,144133769,35,250,,
2021,146754967,20,2,,
2021,144133792,35,100,,
2021,146754967,63,180,,
2021,148587657,16,1570,,
2021,144133844,61,630,,
2021,146754979,16,15,,
