data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,43905782,,51
2021,41790920,,51
2021,41789093,,51
2021,41789095,,51
2021,41789094,,51
2021,41789096,,51
2021,41789097,,51
2021,41790925,,51
2021,41790924,,51
2021,41789098,,51
2021,43907339,,51
2021,41790926,,51
2021,43907313,,51
2021,43907320,,51
2021,45089561,,51
2021,43907329,,51
2021,43907330,,51
2021,44597007,,51
2021,43907322,,51
2021,43907331,,51
2021,42682527,,51
2021,43022970,,51
2021,42682532,,51
2021,42682517,,51
2021,42682549,,3
2021,42682504,,51
2021,43022988,,51
2021,44294052,,51
2021,44294053,,51
2021,42682560,,51
2021,43023017,,51
2021,43022967,,51
2021,43022986,,51
2021,43023000,,51
2021,43636322,,51
2021,43023003,,51
2021,43023041,,51
2021,43023042,,51
2021,45673664,,51
2021,43022997,,51
2021,43636333,,51
2021,42680346,,51
2021,41790656,,51
2021,42680267,,51
2021,41788838,,51
2021,43332413,,51
2021,43332417,,51
2021,43022069,,51
2021,43332420,,51
2021,43332421,,51
2021,43022070,,51
2021,41788865,,51
2021,41788859,,51
2021,41790670,,51
2021,41790676,,51
2021,42059712,,51
2021,41790682,,51
2021,43636375,,51
2021,43905801,,51
2021,41790685,,51
2021,42055760,,51
2021,43636408,,51
2021,42055756,,51
2021,42055759,,51
2021,43636377,,51
2021,42055758,,51
2021,42059719,,51
2021,42059721,,51
2021,42059720,,51
2021,42059723,,51
2021,43919609,,51
2021,43919610,,51
2021,43919611,,51
2021,43919646,,51
2021,43919647,,51
2021,43919648,,51
2021,43634048,,51
2021,42055763,,51
2021,43919627,,51
2021,43634077,,51
2021,42680329,,51
2021,45828756,,51
2021,46142985,,51
2021,43919640,,51
2021,43919641,,51
2021,43919642,,51
2021,44294114,,51
2021,45669854,,51
2021,42059724,,51
2021,42680391,,51
2021,44294080,,51
2021,42680411,,51
2021,44596984,,51
2021,44294116,,51
2021,43905788,,51
2021,43905795,,51
2021,43917202,,51
2021,44597039,,51
2021,46142996,,51
2021,44594125,,51
2021,44597080,,51
2021,42680321,,51
2021,43634012,,51
2021,44597000,,51
2021,44597001,,51
2021,44597011,,51
2021,44886020,,51
2021,43905914,,51
2021,44597086,,51
2021,43905826,,51
2021,43022066,,51
2021,44886002,,51
2021,44886003,,51
2021,43022077,,51
2021,45282886,,51
2021,44597059,,51
2021,44886014,,51
2021,44597070,,51
2021,44597089,,51
2021,44885978,,51
2021,44885979,,51
2021,42680311,,51
2021,44885996,,51
2021,44594141,,51
2021,43022127,,51
2021,43022143,,51
2021,42680312,,51
2021,43022091,,51
2021,43022108,,51
2021,45673677,,51
2021,42680360,,51
2021,45089512,,51
2021,44886018,,51
2021,44886036,,51
2021,44886044,,51
2021,45089523,,51
2021,43022151,,51
2021,43022166,,51
2021,42680409,,51
2021,45089539,,51
2021,42680419,,51
2021,44885991,,51
2021,42680430,,51
2021,43022106,,51
2021,44886000,,51
2021,44886016,,51
2021,43330326,,51
2021,44886075,,51
2021,44886076,,51
2021,44886046,,51
2021,44886060,,51
2021,43022138,,51
2021,43330347,,51
2021,43022179,,51
2021,45673726,,51
2021,43022180,,51
2021,43634009,,51
2021,43022139,,51
2021,43330296,,51
2021,43022208,,51
2021,45089540,,51
2021,43022184,,51
2021,45089572,,51
2021,43022196,,51
2021,43634036,,51
2021,43022203,,51
2021,44594156,,51
2021,43331114,,51
2021,43022170,,51
2021,43022176,,51
2021,43330505,,51
2021,44594172,,51
2021,43330332,,51
2021,43330487,,51
2021,43917233,,51
2021,43917246,,51
2021,43917247,,51
2021,43330370,,51
2021,43634085,,51
2021,43330423,,51
2021,44594170,,51
2021,43634555,,51
2021,44594199,,51
2021,43330402,,51
2021,43917178,,51
2021,44594215,,51
2021,44594234,,51
2021,43917198,,51
2021,43917223,,51
2021,43330406,,51
2021,43330414,,51
2021,44594239,,51
2021,43634118,,51
2021,43634042,,51
2021,43634054,,51
2021,43917249,,51
2021,43917250,,51
2021,43917160,,51
2021,43634103,,51
2021,44884543,,51
2021,43634126,,51
2021,43634138,,51
2021,43634078,,51
2021,43634080,,51
2021,43917199,,51
2021,43634101,,51
2021,43634107,,51
2021,43917222,,51
2021,43634089,,51
2021,44594222,,51
2021,43917180,,51
2021,43917305,,51
2021,43917248,,51
2021,44594249,,51
2021,43917307,,51
2021,43917273,,51
2021,43917294,,51
2021,44594188,,51
2021,43917322,,51
2021,44594225,,51
2021,43917301,,51
2021,44594235,,51
2021,43917312,,51
2021,43917348,,51
2021,43917321,,51
2021,44594247,,51
2021,43917358,,51
2021,43917378,,51
2021,44594296,,51
2021,44594237,,51
2021,44594238,,51
2021,44594246,,51
2021,44594262,,51
2021,44594277,,51
2021,44594300,,51
2021,44594329,,51
2021,44594259,,51
2021,44594268,,51
2021,44594304,,51
2021,44594311,,51
2021,44594325,,51
2021,44594326,,51
2021,44594319,,51
2021,44594257,,51
2021,44594291,,51
2021,44594292,,51
2021,44594305,,51
2021,44884566,,51
2021,44594398,,51
2021,44594331,,51
2021,44594339,,51
2021,44594358,,51
2021,44594350,,51
2021,44594355,,51
2021,44884454,,51
2021,44594389,,51
2021,44594382,,51
2021,44594400,,51
2021,44594410,,51
2021,44594450,,51
2021,44594451,,51
2021,44594457,,51
2021,44594409,,51
2021,44594442,,51
2021,45282898,,51
2021,44884645,,51
2021,44594481,,51
2021,45282902,,51
2021,45669828,,51
2021,44594422,,51
2021,44594423,,51
2021,44594433,,51
2021,44594434,,51
2021,44594470,,51
2021,44884520,,51
2021,44594504,,51
2021,44594463,,51
2021,44594469,,51
2021,44594498,,51
2021,45282933,,51
2021,44594473,,51
2021,44594525,,51
2021,44594539,,3
2021,44884568,,51
2021,44884576,,51
2021,44884523,,51
2021,45828796,,51
2021,45669829,,51
2021,45828808,,51
2021,44884555,,51
2021,44884675,,51
2021,45283005,,51
2021,45283006,,51
2021,45282978,,51
2021,45282995,,51
2021,45282996,,51
2021,45283001,,51
2021,45283002,,51
2021,45283008,,51
2021,45283018,,51
2021,45283019,,51
2021,45283026,,51
2021,45669836,,51
2021,45669837,,51
2021,45669857,,51
2021,45283051,,51
2021,45283057,,51
2021,45283065,,51
2021,45283049,,51
2021,45669807,,51
2021,45669819,,51
2021,45283060,,51
2021,45283076,,51
2021,45283078,,51
2021,45828832,,51
2021,45283083,,51
2021,45283093,,51
2021,45283097,,51
2021,45669882,,51
2021,45283130,,51
2021,45828880,,51
2021,45283089,,51
2021,45283105,,51
2021,45669913,,51
2021,43905698,,51
2021,42059960,,51
2021,42059961,,51
2021,42059976,,51
2021,43021427,,51
2021,42059975,,51
2021,44596814,,51
2021,42059980,,51
2021,42059989,,51
2021,43332212,,51
2021,42682409,,51
2021,42682410,,51
2021,42060007,,51
2021,43021421,,51
2021,42682416,,51
2021,42059988,,51
2021,42060014,,51
2021,45282840,,51
2021,45282841,,51
2021,42060008,,51
2021,42060009,,51
2021,42060013,,51
2021,42682492,,51
2021,42060016,,51
2021,42060015,,51
2021,42682500,,51
2021,45828704,,51
2021,42060064,,51
2021,42060027,,51
2021,42060028,,51
