data_year,property_id,incident_id,prop_loss_id,stolen_count,recovered_count
2022,154797189,156440949,7,,
2022,157203240,159231205,7,,
2022,155986544,157826039,7,,
2022,155986550,157826048,7,,
2022,154797179,156440941,7,,
2022,155986552,157826050,7,,
2022,160738623,163317805,7,,
2022,155986549,157826047,7,,
2022,159500071,161885458,7,,
2022,157203166,159231113,7,,
2022,159500075,161885464,7,,
2022,162306311,165127708,7,,
2022,159500107,161885504,7,,
2022,160738627,163317811,7,,
2022,159500065,161885450,4,,
2022,162306239,165127624,4,,
2022,160738584,163317760,7,,
2022,160738590,163317767,5,,
2022,160738591,163317767,7,,
2022,160738597,163317773,7,,
2022,160738606,163317783,7,,
2022,150436542,151398418,7,,
2022,151195472,152271093,7,,
2022,151195480,152271102,7,1,
2022,152344181,153610483,7,,
2022,152344192,153610497,7,,
2022,153329894,154760839,7,,
2022,155987246,157826805,7,,
2022,155987252,157826814,6,,
2022,160739131,163318392,4,,
2022,157203772,159231836,7,,
2022,158275421,160463102,6,,
2022,159500717,161886193,7,,
2022,147186050,147639955,7,,
2022,152343427,153609624,7,,
2022,157202815,159230752,7,,
2022,147186100,147640015,7,,
2022,147186116,147640036,6,,
2022,148754049,149449042,5,,
2022,148754050,149449042,7,,
2022,147186160,147640090,7,,
2022,147186172,147640101,7,,
2022,147185976,147639868,4,,
2022,148754060,149449057,7,,
2022,154797211,156440975,4,,
2022,147186021,147639919,7,,
2022,148754153,149449162,4,,
2022,150435839,151397648,7,,
2022,150435857,151397671,7,,
2022,148754009,149448993,7,,
2022,157202819,159230756,4,,
2022,152343245,153609433,7,,
2022,157202830,159230767,4,,
2022,148754024,149449016,6,,
2022,150435707,151397505,7,,
2022,148753959,149448933,7,,
2022,152343260,153609448,7,,
2022,152343261,153609448,6,,
2022,154797099,156440849,1,,
2022,152343218,153609406,5,,
2022,152343219,153609406,7,,
2022,148753966,149448941,7,,
2022,148753979,149448954,7,,
2022,148754006,149448990,7,,
2022,148754069,149449065,5,,
2022,148754070,149449065,7,,
2022,150435729,151397531,5,,
2022,150435730,151397531,7,,
2022,148754095,149449095,7,,
2022,148754126,149449133,7,,
2022,148754137,149449144,7,,
2022,162306214,165127597,5,,
2022,162306215,165127597,7,,
2022,148753995,149448978,4,,
2022,148754016,149449004,7,,
2022,148754020,149449012,7,,
2022,148754032,149449025,7,,
2022,148754028,149449021,7,,
2022,148754055,149449048,7,,
2022,148754045,149449037,7,,
2022,155986523,157826013,5,,
2022,155986524,157826013,7,,
2022,150435768,151397568,7,,
2022,148754025,149449017,7,,
2022,151195038,152270598,4,,
2022,151194837,152270369,4,,
2022,153329131,154759973,6,,
2022,157202837,159230776,4,,
2022,150435779,151397580,6,,
2022,150435629,151397407,6,,
2022,148754002,149448987,7,,
2022,162306199,165127570,6,,
2022,160738556,163317727,7,,
2022,147185290,147639165,7,,
2022,150435647,151397432,6,,
2022,148753510,149448450,4,,
2022,154797107,156440860,5,,
2022,147185335,147639215,7,,
2022,154797108,156440860,7,,
2022,150435697,151397495,7,,
2022,148753440,149448371,7,,
2022,148753443,149448375,4,,
2022,150435639,151397424,4,,
2022,147185340,147639223,7,,
2022,151194849,152270378,1,,
2022,150435665,151397453,6,,
2022,148753469,149448402,7,,
2022,162306220,165127603,7,,
2022,150435719,151397522,7,,
2022,148753474,149448408,7,,
2022,150435731,151397532,7,,
2022,148753480,149448415,4,,
2022,151194855,152270386,7,,
2022,150435696,151397494,3,,
2022,150435702,151397500,6,,
2022,148753526,149448467,7,,
2022,151194862,152270397,7,,
2022,153329053,154759888,7,,
2022,151194832,152270364,7,,
2022,150435756,151397557,4,,
2022,155986528,157826018,5,,
2022,148754762,149449896,7,,
2022,155986529,157826018,7,,
2022,150435827,151397630,7,,
2022,148753661,149448624,7,,
2022,150435660,151397446,4,,
2022,148753669,149448632,7,,
2022,150435743,151397547,7,,
2022,150435761,151397561,7,,
2022,150435777,151397578,7,,
2022,150435754,151397555,4,,
2022,150435763,151397564,7,,
2022,164112068,167227472,7,,
2022,151194272,152269773,4,,
2022,151194835,152270367,4,,
2022,151194306,152269808,1,,
2022,150435673,151397463,5,,
2022,150435674,151397463,7,,
2022,152342336,153608511,7,,
2022,150435802,151397604,1,,
2022,151194319,152269824,4,,
2022,151194838,152270370,5,,
2022,151194321,152269828,1,,
2022,151194839,152270370,7,,
2022,157202929,159230863,7,1,
2022,152342337,153608515,7,,
2022,151194275,152269775,7,,
2022,151194856,152270387,7,,
2022,151194303,152269804,7,,
2022,150435828,151397633,7,,
2022,152343247,153609436,7,,
2022,152342343,153608522,7,,
2022,151194860,152270395,7,,
2022,152342331,153608503,7,,
2022,152343230,153609417,4,,
2022,152343231,153609417,1,,
2022,151194869,152270406,4,,
2022,152342334,153608509,7,,
2022,152342335,153608510,7,,
2022,152342339,153608518,4,,
2022,152342348,153608528,7,,
2022,151194878,152270414,7,,
2022,151194247,152269741,7,,
2022,150435739,151397541,4,,
2022,152342367,153608550,3,,
2022,150435701,151397499,6,,
2022,152342378,153608566,7,,
2022,151194269,152269769,7,,
2022,157202952,159230882,4,,
2022,152342384,153608574,7,,
2022,151194850,152270379,6,,
2022,152342391,153608585,7,,
2022,151194867,152270404,7,,
2022,152342364,153608545,4,,
2022,152342368,153608551,7,,
2022,150435787,151397587,4,,
2022,150435810,151397612,7,,
2022,151194906,152270447,7,,
2022,152342383,153608570,7,,
2022,151194919,152270460,6,,
2022,152342344,153608525,7,,
2022,155986535,157826027,6,,
2022,152342349,153608529,7,,
2022,151194978,152270533,6,,
2022,152342362,153608543,7,,
2022,152342351,153608532,7,,
2022,151195003,152270563,5,,
2022,152342354,153608535,7,,
2022,151195004,152270563,7,,
2022,151195024,152270584,5,,1
2022,154797244,156441012,7,,
2022,151195025,152270584,7,1,
2022,151194859,152270394,6,,
2022,152342357,153608537,7,,
2022,151194865,152270402,7,,
2022,152342370,153608553,7,,
2022,162306234,165127618,6,,
2022,152342372,153608556,7,,
2022,152342365,153608547,7,,
2022,150435858,151397673,6,,
2022,152342369,153608552,7,,
2022,152343326,153609514,7,,
2022,153328623,154759427,7,,
2022,151194885,152270420,7,,
2022,152342374,153608558,7,1,
2022,151194887,152270422,4,,
2022,151194892,152270429,7,,
2022,151194901,152270439,7,,
2022,155986539,157826034,6,,
2022,151194957,152270505,4,,
2022,152343378,153609573,7,,
2022,159499890,161885254,7,,
2022,152343421,153609618,6,,
2022,151194973,152270527,6,,
2022,154797201,156440965,4,,
2022,151194840,152270371,4,,
2022,151194891,152270428,4,,
2022,153328637,154759446,4,,
2022,153329042,154759877,7,,
2022,153328641,154759450,7,,
2022,152342385,153608575,7,,
2022,153329240,154760105,7,,
2022,151194977,152270531,7,,
2022,153329259,154760130,7,,
2022,153328665,154759477,7,,
2022,152343487,153609681,7,,
2022,152343515,153609710,7,,
2022,152343309,153609495,7,,
2022,151194883,152270418,3,,
2022,153328645,154759455,7,,
2022,165445276,168741453,7,,
2022,153328654,154759464,7,,
2022,151194908,152270450,6,,
2022,153328669,154759483,7,,
2022,153328675,154759488,4,,
2022,151194909,152270450,5,,
2022,152343279,153609464,7,,
2022,158274928,160462533,7,,
2022,153328680,154759494,7,,
2022,151194940,152270484,5,,
2022,151194941,152270484,7,,
2022,159499901,161885266,7,,
2022,153328701,154759517,7,,
2022,151194947,152270490,6,,
2022,153328706,154759523,7,,
2022,151194956,152270503,7,,
2022,152343294,153609479,4,,
2022,152343299,153609485,4,,
2022,153328715,154759535,4,,
2022,151194893,152270430,4,,
2022,154797237,156441006,7,,
2022,152343289,153609473,7,,
2022,153328739,154759557,4,,
2022,152343295,153609480,4,,
2022,154797311,156441101,7,,
2022,154797317,156441108,4,,
2022,151194939,152270483,4,,
2022,151194974,152270528,6,,
2022,154797269,156441052,7,,
2022,152343304,153609490,7,,
2022,154797274,156441060,7,,
2022,159499847,161885212,7,,
2022,154797285,156441070,4,,
2022,154797292,156441077,7,,
2022,153329062,154759897,6,,
2022,154797467,156441275,7,,
2022,154797480,156441292,7,,
2022,151195033,152270593,6,,
2022,154797327,156441121,7,,
2022,154797340,156441133,7,,
2022,152343338,153609527,7,,
2022,154797391,156441188,7,,
2022,152343350,153609537,7,,
2022,152343353,153609540,4,,
2022,154797354,156441148,7,,
2022,151194882,152270417,6,,
2022,155986188,157825629,3,,
2022,151194910,152270451,6,,
2022,154797438,156441245,7,,
2022,151194934,152270479,7,,
2022,154797446,156441255,7,,
2022,162306262,165127651,6,,
2022,155986191,157825632,7,,
2022,154797417,156441219,7,,
2022,152343296,153609482,7,,
2022,155986154,157825593,7,,
2022,152343306,153609492,4,,
2022,154797433,156441238,4,,
2022,162306037,165127370,4,,
2022,154797113,156440867,4,,
2022,155986158,157825598,7,,
2022,152343320,153609508,5,,
2022,155986172,157825613,7,,
2022,155986180,157825622,7,,
2022,152343321,153609508,7,,
2022,152343328,153609516,6,,
2022,155986195,157825636,7,,
2022,152343339,153609528,7,,
2022,155986242,157825684,6,,
2022,152343347,153609535,7,,
2022,155986275,157825722,4,,
2022,155986276,157825722,2,,
2022,155986211,157825654,7,,
2022,153329038,154759873,3,,
2022,155986210,157825653,4,,
2022,152343356,153609545,7,,
2022,155986234,157825675,4,,
2022,154797121,156440874,7,,
2022,157203925,159231996,7,,
2022,154797126,156440879,4,,
2022,157203928,159232001,7,,
2022,153329041,154759876,7,,
2022,159499896,161885260,6,,
2022,155986286,157825736,6,,
2022,152343333,153609522,7,,
2022,153329044,154759879,7,,
2022,154797118,156440872,5,,
2022,159499519,161884845,5,,
2022,159499520,161884845,7,,
2022,154797120,156440872,7,,
2022,160738583,163317758,7,,
2022,155986206,157825648,7,,
2022,152343352,153609539,7,,
2022,155986209,157825651,7,,
2022,153329055,154759890,7,,
2022,154797145,156440901,6,,
2022,157202755,159230680,7,,
2022,157202774,159230706,5,,
2022,157202775,159230706,7,,
2022,153329063,154759898,7,,
2022,152343383,153609578,7,,
2022,153329069,154759904,7,,
2022,158274621,160462203,4,,
2022,159499904,161885269,6,,
2022,153329079,154759914,7,,
2022,158274626,160462209,7,,
2022,153329064,154759899,5,,
2022,162306126,165127479,7,,
2022,153329065,154759899,7,,
2022,153329071,154759906,7,,
2022,158274632,160462218,3,,
2022,153329075,154759910,4,,
2022,159499488,161884810,7,,
2022,152343531,153609727,7,,
2022,159499498,161884819,7,,
2022,152343331,153609519,7,,
2022,157202749,159230674,7,1,
2022,153329080,154759915,7,,
2022,158274619,160462199,7,,
2022,152343345,153609533,7,,
2022,153329086,154759923,7,,
2022,162306141,165127499,8,,
2022,153329104,154759942,7,,
2022,159499501,161884827,3,,
2022,162306206,165127586,6,,
2022,158274624,160462207,7,,
2022,158274628,160462212,7,,
2022,165445295,168741477,7,,
2022,162306245,165127631,4,,
2022,164111454,167226764,7,,
2022,152343361,153609552,7,,
2022,159499478,161884801,4,,
2022,152343368,153609560,7,,
2022,159499505,161884831,7,,
2022,153329112,154759951,4,,
2022,152343366,153609557,7,,
2022,155986545,157826040,7,,
2022,159499513,161884839,7,,
2022,154797161,156440921,7,,
2022,153329153,154760001,4,,
2022,153329160,154760012,4,,
2022,162305565,165126873,6,,
2022,162305574,165126883,2,,
2022,152343370,153609563,4,,
2022,159499489,161884811,4,,
2022,153329173,154760030,7,,
2022,152343335,153609524,7,,
2022,162305570,165126880,3,,
2022,159499915,161885281,7,,
2022,162305579,165126889,3,,
2022,154797169,156440927,7,,
2022,155986551,157826049,7,,
2022,153329154,154760005,7,,
2022,162305573,165126882,7,,
2022,153329084,154759920,7,,
2022,164111469,167226785,7,,
2022,154797218,156440983,7,,
2022,162305589,165126904,7,,
2022,153329100,154759938,7,,
2022,155986555,157826054,7,,
2022,162305607,165126923,5,,
2022,162305608,165126923,4,,
2022,162305609,165126923,7,,
2022,153329129,154759970,7,,
2022,162305633,165126950,8,,
2022,153329135,154759981,7,,
2022,162305587,165126900,7,,
2022,155986575,157826080,3,,
2022,162305601,165126915,7,,
2022,162306258,165127647,6,,
2022,162305647,165126965,7,,
2022,162305580,165126890,6,,
2022,153329089,154759927,7,,
2022,155986559,157826058,6,,
2022,153329102,154759940,6,,
2022,153329108,154759947,7,,
2022,153329106,154759945,4,,
2022,153329118,154759959,3,,
2022,153329119,154759959,7,,
2022,154797151,156440909,7,,
2022,153329087,154759924,7,,
2022,153329095,154759932,7,,
2022,154797157,156440917,7,,
2022,160738553,163317722,7,,
2022,153329105,154759943,7,,
2022,155986568,157826071,7,,
2022,153329109,154759948,4,,
2022,155986573,157826078,5,,
2022,155986574,157826078,7,,
2022,155986553,157826051,7,,
2022,153329128,154759969,4,,
2022,153329145,154759992,7,,
2022,159499929,161885295,7,,
2022,162306181,165127553,6,,
2022,160738552,163317721,7,,
2022,153329121,154759961,7,,
2022,153329132,154759976,7,,
2022,157203075,159231000,7,,
2022,153329137,154759983,7,,
2022,154797160,156440920,4,,
2022,164112079,167227488,7,,
2022,153329144,154759991,4,,
2022,162306224,165127606,7,,
2022,164112090,167227501,7,,
2022,153329143,154759990,4,,
2022,154797171,156440929,4,,
2022,154797199,156440961,7,,
2022,157203120,159231054,7,,
2022,154797202,156440966,4,,
2022,158274904,160462508,7,,
2022,155986594,157826110,7,,
2022,158274909,160462515,7,,
2022,153329158,154760010,7,,
2022,155986599,157826116,7,,
2022,154797226,156440991,7,,
2022,155986608,157826125,7,,
2022,155986621,157826138,7,,
2022,155986631,157826150,7,,
2022,159499858,161885221,5,,
2022,159499859,161885221,7,,
2022,157202844,159230783,6,,
2022,155986650,157826169,7,,
2022,155986586,157826098,7,,
2022,157202847,159230787,7,,
2022,155986609,157826126,7,,
2022,157202862,159230802,7,,
2022,154797293,156441081,5,,
2022,154797294,156441081,7,,
2022,154797306,156441095,7,,
2022,159499910,161885275,7,,
2022,159499924,161885291,7,,
2022,159499945,161885312,6,,
2022,160738594,163317770,7,,
2022,154797321,156441113,7,,
2022,160738544,163317713,4,,
2022,155986589,157826102,7,,
2022,155986592,157826105,7,,
2022,154797346,156441140,7,,
2022,159499905,161885270,7,,
2022,155986597,157826114,7,,
2022,155986613,157826130,7,,
2022,155986622,157826139,7,,
2022,158274917,160462523,7,,
2022,162306257,165127645,3,,
2022,154797192,156440952,7,1,
2022,155986641,157826159,7,,
2022,154797206,156440970,4,,
2022,155986646,157826165,7,,
2022,158274927,160462531,7,,
2022,154797215,156440981,7,,
2022,154797228,156440995,7,,
2022,154797234,156441003,7,,
2022,154797241,156441010,7,,
2022,154797250,156441020,7,,
2022,157202910,159230849,7,,
2022,154797184,156440945,7,,
2022,155986625,157826143,7,,
2022,154797194,156440956,7,,
2022,154797204,156440968,7,,
2022,159499920,161885286,7,,
2022,154797214,156440979,7,,
2022,162306240,165127626,7,,
2022,159499928,161885293,3,,
2022,154797231,156441000,7,,
2022,154797242,156441011,5,,
2022,154797243,156441011,7,,
2022,155986710,157826226,7,,
2022,155986640,157826158,7,,
2022,155986647,157826166,7,,
2022,154797251,156441021,7,,
2022,155986651,157826171,7,,
2022,157202880,159230818,3,,
2022,162306254,165127643,7,,
2022,155986657,157826177,6,,
2022,154797255,156441032,4,,
2022,162306265,165127656,7,,
2022,154797249,156441019,7,,
2022,155986692,157826210,3,,
2022,155986693,157826210,7,,
2022,154797265,156441047,7,,
2022,155986702,157826219,1,,
2022,158274929,160462534,7,,
2022,155986720,157826234,4,,
2022,160738579,163317755,6,,
2022,157202899,159230837,7,,
2022,157202904,159230843,6,,
2022,154797227,156440993,1,,
2022,154797232,156441001,7,,
2022,154797238,156441008,7,,
2022,154797247,156441015,7,,
2022,155986674,157826192,7,,
2022,155986719,157826233,7,,
2022,154797268,156441050,7,,
2022,155986726,157826241,7,,
2022,162306198,165127578,7,,
2022,155986809,157826331,7,,
2022,154797329,156441123,7,,
2022,155986834,157826357,7,,
2022,155986768,157826282,4,,
2022,155986769,157826282,7,,
2022,155986773,157826293,7,,
2022,164112074,167227481,7,,
2022,162306286,165127676,6,,
2022,164112105,167227519,7,,
2022,155986739,157826253,5,,
2022,155986740,157826253,7,,
2022,155986742,157826255,5,,
2022,155986743,157826255,7,,
2022,155986750,157826262,6,,
2022,155986770,157826284,7,1,
2022,155986772,157826292,7,,
2022,155986780,157826300,7,,
2022,155986784,157826304,1,,
2022,155986788,157826309,7,,
2022,155986798,157826317,1,,
2022,155986803,157826324,4,,
2022,155986756,157826268,7,,
2022,155986821,157826342,7,,
2022,154797310,156441100,7,,
2022,162306200,165127580,6,,
2022,155986817,157826338,7,,
2022,155986867,157826389,7,,
2022,155986904,157826431,7,,
2022,155986936,157826466,7,,
2022,155986983,157826513,7,,
2022,155986820,157826341,7,,
2022,155986860,157826382,7,,
2022,155986900,157826426,7,,
2022,155986909,157826436,7,,
2022,157202941,159230875,5,,
2022,157202942,159230875,7,,
2022,164112131,167227556,5,,
2022,154797275,156441061,6,,
2022,155986917,157826446,7,,
2022,159499919,161885285,4,,
2022,154797283,156441068,7,,
2022,154797290,156441075,7,,
2022,155986925,157826455,7,,
2022,155986800,157826320,7,,
2022,155986896,157826422,4,,
2022,154797295,156441082,7,,
2022,154797300,156441089,7,,
2022,155986907,157826434,7,,
2022,155986912,157826441,7,,
2022,159499943,161885310,7,,
2022,155986836,157826359,7,,
2022,162306229,165127613,7,,
2022,155986857,157826379,7,,
2022,155986855,157826377,4,,
2022,155986868,157826390,7,,
2022,155986879,157826402,7,,
2022,154797333,156441127,7,,
2022,159499874,161885238,3,,
2022,159499875,161885238,7,,
2022,159499916,161885283,3,,
2022,159499918,161885283,7,,
2022,155986886,157826413,3,,
2022,155986887,157826413,7,,
2022,155986914,157826443,7,,
2022,155986946,157826476,4,,
2022,155986899,157826425,4,,
2022,155986965,157826494,7,,
2022,155986885,157826410,7,,
2022,155986893,157826419,7,,
2022,155986901,157826427,7,,
2022,155986903,157826430,7,,
2022,155986908,157826435,7,,
2022,155986916,157826445,7,,
2022,155986923,157826454,5,,
2022,155986924,157826454,7,,
2022,164112139,167227566,6,,
2022,159499887,161885251,7,,
2022,157203059,159230985,7,,
2022,155986884,157826409,4,,
2022,159499892,161885257,7,,
2022,155986944,157826474,7,,
2022,155986939,157826470,7,,
2022,158274914,160462521,7,,
2022,155986990,157826519,5,,
2022,155986991,157826519,7,,
2022,155987030,157826563,7,,
2022,159499907,161885272,7,,
2022,159499908,161885272,4,,
2022,159499922,161885288,7,,
2022,155987057,157826589,7,,
2022,159499944,161885311,7,,
2022,159499953,161885323,7,,
2022,159499900,161885264,7,,
2022,155986947,157826477,7,,
2022,155986953,157826481,7,,
2022,157202889,159230827,7,,
2022,155986943,157826473,7,,
2022,155986948,157826478,7,,
2022,158274920,160462526,5,,
2022,158274921,160462526,7,,
2022,157202906,159230845,7,,
2022,157202916,159230853,7,,
2022,158274925,160462530,5,,
2022,158274926,160462530,7,,
2022,155986956,157826484,7,,
2022,157202922,159230858,7,,
2022,159499921,161885287,7,,
2022,159499931,161885298,4,,
2022,159499955,161885325,7,,
2022,159499966,161885337,7,,
2022,155986957,157826485,7,,
2022,159499917,161885284,4,,
2022,155987001,157826530,7,,
2022,158274940,160462546,7,,
2022,158274941,160462546,5,,
2022,155987094,157826634,4,,
2022,155987122,157826669,7,,
2022,155987161,157826713,7,,
2022,159499940,161885307,7,,
2022,157203005,159230931,6,,
2022,155986974,157826504,7,,
2022,155986982,157826512,7,,
2022,155987002,157826531,7,,
2022,157202881,159230819,7,,
2022,159499959,161885329,6,,
2022,157202990,159230915,6,,
2022,155987014,157826546,7,,
2022,157203006,159230933,7,,
2022,155986963,157826492,7,,
2022,155986972,157826502,4,,
2022,155986979,157826509,7,,
2022,159499978,161885351,7,,
2022,159499997,161885372,7,,
2022,159499932,161885299,7,,
2022,162306283,165127673,7,,
2022,159499970,161885343,7,,
2022,159499986,161885361,7,,
2022,155987033,157826566,1,,
2022,159500008,161885384,3,,
2022,159499934,161885301,7,,
2022,155986970,157826500,7,,
2022,159499952,161885320,7,,
2022,155986978,157826508,6,,
2022,157202962,159230890,6,,
2022,159499968,161885341,7,,
2022,162306309,165127703,7,,
2022,157202993,159230919,7,,
2022,159499977,161885350,7,,
2022,159499998,161885373,7,,
2022,157203015,159230943,7,,
2022,155987107,157826649,7,,
2022,155987117,157826662,7,,
2022,155987125,157826672,4,,
2022,155987017,157826549,7,,
2022,155987024,157826556,7,,
2022,155987044,157826578,7,,
2022,157202958,159230886,6,,
2022,155987065,157826597,4,,
2022,159500017,161885393,7,,
2022,155987088,157826627,4,,
2022,157202967,159230896,5,,
2022,157202968,159230896,7,,
2022,157202977,159230905,7,,
2022,155987100,157826641,6,,
2022,155987040,157826573,7,,
2022,155987058,157826590,7,,
2022,159500002,161885377,7,,
2022,155987064,157826596,7,,
2022,157203007,159230934,7,,
2022,157202976,159230904,5,,
2022,157202985,159230912,5,,
2022,157202986,159230912,7,,
2022,159500011,161885387,7,,
2022,157203002,159230928,6,,
2022,164112161,167227601,7,,
2022,157203008,159230935,5,,
2022,159499951,161885319,7,,
2022,159499963,161885334,7,,
2022,157203027,159230953,7,,
2022,159499984,161885357,6,,
2022,159499993,161885369,7,,
2022,159499994,161885369,4,,
2022,159500009,161885385,7,,
2022,159500023,161885402,7,,
2022,159500024,161885402,3,,
2022,157202966,159230894,7,,
2022,157202975,159230902,7,,
2022,157202987,159230913,6,,
2022,162306232,165127616,1,,
2022,157203009,159230936,4,,
2022,157203022,159230949,4,,
2022,157203039,159230965,5,,
2022,157203040,159230965,7,,
2022,157203049,159230974,7,,
2022,157203054,159230979,7,,
2022,157203065,159230991,5,,
2022,157203066,159230991,7,,
2022,157203076,159231002,4,,
2022,157203083,159231010,7,,
2022,162306250,165127637,7,,
2022,158274954,160462562,7,,
2022,159499974,161885346,7,,
2022,157203064,159230990,6,,
2022,157203073,159230998,7,,
2022,157203079,159231006,7,,
