data_year,victim_id,injury_id
2022,182819492,5
2022,176076194,4
2022,176076146,5
2022,180760181,4
2022,176076218,4
2022,176076269,4
2022,176076269,7
2022,176076325,4
2022,179112648,5
2022,177483744,5
2022,182818177,5
2022,176076263,5
2022,177483785,5
2022,180760201,4
2022,180760201,8
2022,177483771,5
2022,177483772,4
2022,179112678,5
2022,177483795,4
2022,179112690,4
2022,179112708,4
2022,177483815,4
2022,185225894,5
2022,185225895,5
2022,164893076,4
2022,164893092,4
2022,167103409,5
2022,164893126,4
2022,167103541,4
2022,182818196,5
2022,167103426,4
2022,167103506,4
2022,169632938,4
2022,169632952,4
2022,174464421,4
2022,169632940,4
2022,169632941,4
2022,169632954,4
2022,182818236,4
2022,170952403,4
2022,177483769,4
2022,179112719,5
2022,177483784,4
2022,179112749,5
2022,179112750,5
2022,179112751,5
2022,179112752,5
2022,179112753,5
2022,177483805,4
2022,177483810,2
2022,177483798,5
2022,182818858,5
2022,182818861,5
2022,177483814,4
2022,179112694,4
2022,177483808,4
2022,177483819,4
2022,182818913,5
2022,177483833,4
2022,172874031,4
2022,172874032,4
2022,172874068,4
2022,172874069,4
2022,172874121,4
2022,172874152,4
2022,172874167,4
2022,174464474,4
2022,174464475,4
2022,174464502,4
2022,174464471,4
2022,174464506,4
2022,182818246,3
2022,182818246,6
2022,182818824,4
2022,182818830,5
2022,185226590,4
2022,182818248,5
2022,176077123,4
2022,176075658,4
2022,176075670,4
2022,176075678,4
2022,176075679,4
2022,182818193,4
2022,177483373,4
2022,177483355,4
2022,180759792,5
2022,179112116,4
2022,179112681,4
2022,179112682,4
2022,179112683,4
2022,182818895,4
2022,180760291,5
2022,179112697,4
2022,179112758,4
2022,179112707,5
2022,179112709,4
2022,179112710,4
2022,179112714,4
2022,179112775,4
2022,180760057,4
2022,179112145,4
2022,179112119,4
2022,179112120,4
2022,180760084,4
2022,182818917,5
2022,180760130,4
2022,180760131,2
2022,180760165,5
2022,182818920,4
2022,182818263,3
2022,182818224,4
2022,182818945,4
2022,180760099,4
2022,182818909,4
2022,180760091,5
2022,186960571,5
2022,185226822,4
2022,182818975,4
2022,182818972,5
2022,182819021,4
2022,182819097,4
2022,164894311,5
2022,172872854,4
2022,172872847,4
2022,162828266,5
2022,172872855,5
2022,185224874,5
2022,164892457,4
2022,172873135,4
2022,172873146,4
2022,172872857,4
2022,164894320,8
2022,168103286,4
2022,172872860,5
2022,168103101,4
2022,164894321,4
2022,168104959,4
2022,168103115,4
2022,168103125,4
2022,172872865,5
2022,169632622,8
2022,179111164,4
2022,179111165,4
2022,179111166,4
2022,169632612,5
2022,169632623,5
2022,169632627,5
2022,170951859,4
2022,170951881,4
2022,170952126,4
2022,170952137,4
2022,170952138,4
2022,170952160,2
2022,170952160,4
2022,179111291,4
2022,170951882,5
2022,172872884,5
2022,172872887,4
2022,172872888,4
2022,176076916,4
2022,186959498,4
2022,172872866,4
2022,172872867,4
2022,172872868,4
2022,172872871,4
2022,172872873,4
2022,177482607,4
2022,172873264,4
2022,174463435,5
2022,174463444,4
2022,174463460,4
2022,174463469,4
2022,174463316,5
2022,174463327,4
2022,176074534,5
2022,180758907,6
2022,176074620,4
2022,182819789,5
2022,176074536,4
2022,176074537,4
2022,177482617,4
2022,177482624,5
2022,177482625,4
2022,177482626,5
2022,179111174,5
2022,179111177,4
2022,179111178,4
2022,176076960,4
2022,177484253,4
2022,177484265,4
2022,177484291,4
2022,182819829,5
2022,180758887,4
2022,180758889,5
2022,177484259,4
2022,180760715,5
2022,180758894,4
2022,179113405,4
2022,182817209,4
2022,179113406,4
2022,180760658,4
2022,182817243,4
2022,182817276,4
2022,185224961,5
2022,185226687,4
2022,168105034,3
2022,182817234,4
2022,167103828,4
2022,168103832,4
2022,168103843,4
2022,168103846,4
2022,170952472,4
2022,169633250,4
2022,177483547,5
2022,176075847,5
2022,179112410,5
2022,180759876,4
2022,180759900,4
2022,167104823,5
2022,186960775,2
2022,162829057,4
2022,167104467,5
2022,167104468,5
2022,164893630,5
2022,164893656,4
2022,167104451,5
2022,167104501,5
2022,167104428,4
2022,167104503,4
2022,167104534,4
2022,167104466,5
2022,167104824,5
2022,167104825,5
2022,174465477,4
2022,179113364,5
2022,180760689,4
2022,179112847,5
2022,179112848,5
2022,180760596,4
2022,186961036,5
2022,169634327,2
2022,169634344,5
2022,180760597,5
2022,162828126,4
2022,169634338,4
2022,180760273,5
2022,180760274,5
2022,169634319,4
2022,169634255,2
2022,169634278,4
2022,169634296,4
2022,169634297,4
2022,170953145,4
2022,170953012,4
2022,162828166,5
2022,164892951,5
2022,162828232,4
2022,176076319,5
2022,170953063,4
2022,170953208,4
2022,170953216,5
2022,170953243,4
2022,170953321,5
2022,170953354,4
2022,172874437,4
2022,176076289,2
2022,176076290,5
2022,170953388,4
2022,176076301,5
2022,179112952,5
2022,179112953,2
2022,170953445,5
2022,172874476,4
2022,172874509,5
2022,172874524,4
2022,172874525,4
2022,172874461,4
2022,172874480,4
2022,177483859,4
2022,172874515,2
2022,186961179,5
2022,177483835,5
2022,179112840,4
2022,179112858,4
2022,174464791,4
2022,176076323,4
2022,174464855,5
2022,177483170,5
2022,177483171,4
2022,162828216,5
2022,168103237,4
2022,172874214,6
2022,164892979,4
2022,164892980,5
2022,168103283,5
2022,164893082,4
2022,164893055,5
2022,167103427,4
2022,167103436,4
2022,168103299,4
2022,167103460,4
2022,174463576,4
2022,174463577,4
2022,168103326,5
2022,182818947,5
2022,176076396,4
2022,168104356,4
2022,174464816,4
2022,176076401,4
2022,176076412,4
2022,185226807,4
2022,179112869,4
2022,180760811,4
2022,180760293,4
2022,168104393,5
2022,168104378,4
2022,169633747,5
2022,168103435,4
2022,168104615,4
2022,168104616,4
2022,170952961,5
2022,170952985,4
2022,186959899,5
2022,186960627,5
2022,182819026,4
2022,182818919,4
2022,186959900,4
2022,169634044,4
2022,169634046,4
2022,169634064,5
2022,170953042,4
2022,169634110,3
2022,169634110,4
2022,169634111,5
2022,169634149,4
2022,169634150,4
2022,170953907,4
2022,169634140,4
2022,170953391,5
2022,170953392,4
2022,179112016,4
2022,169634346,4
2022,170953442,5
2022,172874550,4
2022,174463763,5
2022,174463776,4
2022,174463787,4
2022,174463842,4
2022,182817708,4
2022,164892427,4
2022,170951834,5
2022,170951835,5
2022,169632571,6
2022,170951837,1
2022,167104010,4
2022,167104016,5
2022,168104084,5
2022,170952728,4
2022,179112476,4
2022,179112477,4
2022,176075511,4
2022,174464637,4
2022,176075512,4
2022,185225648,5
2022,186960467,4
2022,174463891,5
2022,174463895,4
2022,176075545,5
2022,176075546,5
2022,174463963,4
2022,176075569,5
2022,179111848,4
2022,179111849,4
2022,179111850,4
2022,179111851,4
2022,176075547,4
2022,177483238,4
2022,177483239,5
2022,179111825,4
2022,179111826,4
2022,179111834,4
2022,179111869,4
2022,179111899,4
2022,185225539,5
2022,164895097,4
2022,186960646,2
2022,164893635,4
2022,168104253,2
2022,164893670,5
2022,168104244,5
2022,167104286,4
2022,167104325,5
2022,167104235,4
2022,167104236,4
2022,168104208,4
2022,167104289,4
2022,185226345,4
2022,179112531,4
2022,168104344,4
2022,170952878,4
2022,168104371,4
2022,168104372,4
2022,168104213,4
2022,169634277,4
2022,182819527,5
2022,168104247,4
2022,169634300,4
2022,170952898,4
2022,170952899,4
2022,170952905,5
2022,170952906,5
2022,170952910,4
2022,170952911,5
2022,168105061,5
2022,172874474,4
2022,168105063,5
2022,168104263,4
2022,169635204,1
2022,169634329,3
2022,180759585,4
2022,170953894,4
2022,170953895,4
2022,170953896,4
2022,180759586,5
2022,176076191,5
2022,176076192,5
2022,180759515,4
2022,172874415,4
2022,169634518,4
2022,180759533,5
2022,180759534,5
2022,180759511,4
2022,180759512,5
2022,180759513,5
2022,180759518,4
2022,180759522,5
2022,180759528,5
2022,180759529,5
2022,182817785,4
2022,164892929,4
2022,172874379,4
2022,174464730,4
2022,174464731,4
2022,170953899,4
2022,174464744,4
2022,170953902,4
2022,170952947,4
2022,174464692,4
2022,172874511,4
2022,172874608,2
2022,179112569,4
2022,186960954,4
2022,172874343,3
2022,172874356,4
2022,172874357,4
2022,176076327,4
2022,176076328,4
2022,172874365,5
2022,185226693,1
2022,174464745,4
2022,177483731,5
2022,174464720,4
2022,176076335,4
2022,176076336,5
2022,176076337,4
2022,176076338,5
2022,176076339,5
2022,176076340,5
2022,179112600,4
2022,179112601,4
2022,179112602,4
2022,176076187,5
2022,179112620,4
2022,176076235,4
2022,174464740,4
2022,176076248,5
2022,174464747,5
2022,177483724,4
2022,174464711,4
2022,174464712,4
2022,176076221,5
2022,185226167,4
2022,176076239,5
2022,176076332,2
2022,176076333,4
2022,185226178,4
2022,185226265,4
2022,179112567,5
2022,176076288,4
2022,176076346,4
2022,179112590,4
2022,185226455,5
2022,185226456,5
2022,179112649,4
2022,186960677,2
2022,186960678,2
2022,186960679,4
2022,176076265,4
2022,179112663,4
2022,179112696,5
2022,176076343,4
2022,177483797,4
2022,177483761,4
2022,179112617,4
2022,179112618,4
2022,179112619,4
2022,179112626,4
2022,182820037,4
2022,180760218,4
2022,185226342,4
2022,179112642,4
2022,180760163,4
2022,180760164,4
2022,180760177,4
2022,180760182,4
2022,180760183,4
2022,185226242,4
2022,182819592,4
2022,182819593,5
2022,182819579,4
2022,182819629,2
2022,182819649,4
2022,185226245,4
2022,182819664,4
2022,167103481,5
2022,167103482,5
2022,164892870,4
2022,164894377,4
2022,164894378,5
2022,164894379,5
2022,186959412,4
2022,164892954,4
2022,177482736,5
2022,164892950,4
2022,164892987,5
2022,168103350,4
2022,169633005,5
2022,169633006,5
2022,176074695,4
2022,169633042,5
2022,169633043,5
2022,169633058,4
2022,169632996,5
2022,180759155,5
2022,164893112,4
2022,176074713,5
2022,176074714,5
2022,164893119,5
2022,164893120,5
2022,169633007,5
2022,164893172,4
2022,164893313,5
2022,177482745,5
2022,167103527,5
2022,167103629,4
2022,164893483,5
2022,168103386,4
2022,169633064,4
2022,169633085,5
2022,174464173,4
2022,172873761,5
2022,179111222,5
2022,179111223,5
2022,179111224,5
2022,179111225,5
2022,179111226,5
2022,179111227,5
2022,179111228,5
2022,179111229,5
2022,169633062,5
2022,167103569,4
2022,167103592,4
2022,164893403,5
2022,167103579,5
2022,167103593,4
2022,168104649,4
2022,174464211,5
2022,169633087,4
2022,172873001,5
2022,174464242,5
2022,174464243,5
2022,176074721,4
2022,179111191,5
2022,179111192,5
2022,167103666,4
2022,170951926,4
2022,169633081,4
2022,167103645,4
2022,170951947,5
2022,170951948,5
2022,177482741,4
2022,168103523,1
2022,167103732,4
2022,179111197,5
2022,167103709,4
2022,168103468,4
2022,168103469,4
2022,174463489,5
2022,169634428,4
2022,185224907,4
2022,167103788,4
2022,168103535,4
2022,168103536,4
2022,168103526,4
2022,172873011,5
2022,169633131,4
2022,168103597,5
2022,168103577,4
2022,168103598,5
2022,172873021,6
2022,172873022,4
2022,172873023,6
2022,168103757,4
2022,168103758,4
2022,168103574,5
2022,168103580,5
2022,168103716,5
2022,168103717,5
2022,170951934,4
2022,186959494,5
2022,168103625,4
2022,170952404,4
2022,176074783,5
2022,176074784,5
2022,168103751,5
2022,168103770,4
2022,185224883,4
2022,169633200,4
2022,180759119,5
2022,177482750,5
2022,169633298,5
2022,169633201,4
2022,168105016,4
2022,176074735,5
2022,176074736,5
2022,168103987,4
2022,169633236,5
2022,170951977,3
2022,170951977,8
2022,170951940,5
2022,170951941,5
2022,170951942,5
2022,169633347,5
2022,186959404,5
2022,176074739,4
2022,169633304,4
2022,179111194,5
2022,169633259,5
2022,170951992,1
2022,170951992,4
2022,169634856,4
2022,170951975,4
2022,172873823,5
2022,169633301,5
2022,176074792,5
2022,176074793,5
2022,169633316,4
2022,169633338,4
2022,169633328,4
2022,169633420,4
2022,169633420,8
2022,169633386,4
2022,182817045,5
2022,169633428,5
2022,169633478,4
2022,170951976,4
2022,170951990,4
2022,185224902,4
2022,185224908,4
2022,182817026,5
2022,172873047,4
2022,182817039,4
2022,172873104,4
2022,169633472,3
2022,176074747,4
2022,176074756,4
2022,170952462,4
2022,169633578,5
2022,169633581,5
2022,170952507,4
2022,170952508,4
2022,169633526,5
2022,176074746,2
2022,172873068,5
2022,172873089,4
2022,170952032,5
2022,170952033,4
2022,170952036,4
2022,172873108,3
2022,170952014,5
2022,180759154,4
2022,170952142,4
2022,170952106,5
2022,179111210,4
2022,179111211,4
2022,172873077,4
2022,172873078,5
2022,170952250,4
2022,170952156,4
2022,170952157,4
2022,172873123,5
2022,185225049,4
2022,185225045,4
2022,176074752,4
2022,172873112,4
2022,172873113,4
2022,172873114,4
2022,172874317,5
2022,176074760,5
2022,176074761,5
2022,170952216,5
2022,170952332,5
2022,170952333,5
2022,176074768,4
2022,176074769,5
2022,176074770,5
2022,176074771,5
2022,176074764,5
2022,185224922,5
2022,182817062,4
2022,172873161,6
2022,172873161,8
2022,172873188,4
2022,174463511,4
2022,185224936,4
2022,185224937,5
2022,176074757,4
2022,172873349,4
2022,185224909,4
2022,172874808,5
2022,177482793,5
2022,177482794,4
2022,176074763,4
2022,174464230,5
2022,174464231,5
2022,174464232,5
2022,176074785,1
2022,176074785,2
2022,172873453,4
2022,176074796,4
2022,176074797,5
2022,180759168,4
2022,172873422,4
2022,186959483,4
2022,176074774,4
2022,177482795,4
2022,174463589,4
2022,176074795,5
2022,179111255,5
2022,182817119,4
2022,179111272,4
2022,172873601,5
2022,172873619,4
2022,177482796,5
2022,174463620,4
2022,174463653,4
2022,186959469,4
2022,186959470,4
2022,174463753,5
2022,186959475,1
2022,174463783,4
2022,174463848,4
2022,182817108,4
2022,182817121,5
2022,180759172,4
2022,180759173,8
2022,180759189,2
2022,180759189,6
2022,174464819,6
2022,174464819,8
2022,174464951,4
2022,174463886,4
2022,186959517,5
2022,176074840,5
2022,177482808,4
2022,176074869,4
2022,176074870,4
2022,176074822,4
2022,174463908,5
2022,179111206,4
2022,174464003,5
2022,176074867,5
2022,174464148,5
2022,174464016,4
2022,185225050,5
2022,174464106,5
2022,182817143,5
2022,174464110,5
2022,176074876,5
2022,174464168,3
2022,176074940,4
2022,180759195,2
2022,180759195,6
2022,185225063,2
2022,185225063,6
2022,185225064,2
2022,185225064,6
2022,177482810,5
2022,186959641,5
2022,176074945,5
2022,177482799,4
2022,176074878,4
2022,179111243,4
2022,179111243,7
2022,176074907,4
2022,176074925,5
2022,176074934,4
2022,180759214,4
2022,186959434,4
2022,176074957,4
2022,177482811,5
2022,177482812,5
2022,177482814,5
2022,179111259,4
2022,177482818,5
2022,176075035,5
2022,176075097,4
2022,180759196,3
2022,176075185,5
2022,176075186,4
2022,176075150,4
2022,177482820,4
2022,176075199,4
2022,177482816,4
2022,179111261,5
2022,176075284,5
2022,182817177,4
2022,176075246,4
2022,176075305,4
2022,176075353,4
2022,176075384,4
2022,180759232,4
2022,179111262,4
2022,179111263,4
2022,185224976,4
2022,176075428,5
2022,179111278,4
2022,180759257,5
2022,185224947,4
2022,182817192,4
2022,177482834,4
2022,177482826,4
2022,179111314,5
2022,179111315,5
2022,179111316,5
2022,185224948,4
2022,185224949,3
2022,180759235,4
2022,179111287,6
2022,176075515,4
2022,176075538,4
2022,185224963,5
2022,179111284,5
2022,179111295,6
2022,179111304,4
2022,177482922,4
2022,177482933,4
2022,177482924,4
2022,177482964,5
2022,186959677,4
2022,179111299,4
2022,182817250,4
2022,182817265,4
2022,179111323,4
2022,177483112,5
2022,177483072,5
2022,177483073,5
2022,180759784,4
2022,180759785,5
2022,180759786,5
2022,177483934,4
2022,179111321,4
2022,179111320,5
2022,179111388,5
2022,182817238,4
2022,182817830,4
2022,179111490,5
2022,180759234,5
2022,186959574,5
2022,179111597,4
2022,185224954,5
2022,180759667,5
2022,180759668,5
2022,186959568,5
2022,182817279,4
2022,182817280,5
2022,182817283,8
2022,182817284,4
2022,179111633,5
2022,182817288,4
2022,180759240,4
2022,180759241,4
2022,179111674,5
2022,180759249,4
2022,182817314,4
2022,179111673,4
2022,179111757,4
2022,179111774,5
2022,179111812,4
2022,185224984,4
2022,182817334,4
2022,182817336,4
2022,180759251,4
2022,180759252,5
2022,180759264,4
2022,182817360,4
2022,186959490,4
2022,180758931,4
2022,186959484,5
2022,180758946,1
2022,180758960,4
2022,180758960,6
2022,180758950,5
2022,180758973,4
2022,180758991,5
2022,180758992,5
2022,186959511,1
2022,185225020,4
2022,185225051,4
2022,180758985,4
2022,180758986,4
2022,180759012,4
2022,180759024,4
2022,182817345,4
2022,185225108,4
2022,180759073,4
2022,180759028,4
2022,180759031,4
2022,180759032,4
2022,185225068,4
2022,182817939,5
2022,182817940,5
2022,180759077,5
2022,182817995,4
2022,182818065,4
2022,186959506,4
2022,185225092,4
2022,185225093,4
2022,180759091,4
2022,180759092,5
2022,180759093,5
2022,185225110,5
2022,182817577,4
2022,186959521,4
2022,186959521,7
2022,182817530,4
2022,182817529,5
2022,182817549,5
2022,182817624,5
2022,182817561,5
2022,168104559,4
2022,168104560,4
2022,164894072,4
2022,164894117,8
2022,164894141,4
2022,164894069,4
2022,167105124,4
2022,169634462,4
2022,167105024,5
2022,169634512,4
2022,168104926,4
2022,168104809,5
2022,169634509,4
2022,169634548,4
2022,169634591,4
2022,169634628,4
2022,169634629,4
2022,180760483,5
2022,169634564,4
2022,179112963,5
2022,179112964,5
2022,169634582,3
2022,170953315,4
2022,185226441,5
2022,172875019,4
2022,169634820,5
2022,177483925,4
2022,169634633,5
2022,169634707,4
2022,170953281,4
2022,169634681,5
2022,172874845,4
2022,170953299,4
2022,170953300,5
2022,170953335,5
2022,174465832,4
2022,174465833,5
2022,170953355,5
2022,170953356,4
2022,182819214,3
2022,172874928,5
2022,172874929,5
2022,172874930,5
2022,182819283,4
2022,172874890,4
2022,172875143,4
2022,172874999,5
2022,180760517,5
2022,172875037,4
2022,172875038,4
2022,172875000,2
2022,172875001,4
2022,174465826,4
2022,185226452,4
2022,176076615,4
2022,177483937,5
2022,174465852,4
2022,176077259,4
2022,182819245,5
2022,176076709,4
2022,179112999,4
2022,176076651,4
2022,176076658,4
2022,176076677,5
2022,179113081,4
2022,179113141,4
2022,176076717,4
2022,176076666,4
2022,177483978,4
2022,179113064,4
2022,180760489,4
2022,179113174,4
2022,177484006,4
2022,182819162,4
2022,177484060,4
2022,179113159,5
2022,179113148,4
2022,179113206,4
2022,180760405,5
2022,182819269,5
2022,186960693,5
2022,185226426,5
2022,185226434,5
2022,186960866,4
2022,185226655,5
2022,185226663,4
2022,185226409,5
2022,182819227,4
2022,186960807,4
2022,174463885,4
2022,168103558,4
2022,180759561,4
2022,180759562,4
2022,168103708,5
2022,170952612,4
2022,179111815,4
2022,185225658,5
2022,167103766,5
2022,167103767,5
2022,164893516,2
2022,164893497,4
2022,170952621,4
2022,177483048,5
2022,179111795,5
2022,167105191,4
2022,167105212,4
2022,172873775,4
2022,169634088,4
2022,182817796,4
2022,172873810,4
2022,172873811,5
2022,168103656,4
2022,169634056,4
2022,169634057,4
2022,174463975,4
2022,168103781,4
2022,168105032,4
2022,168103806,4
2022,186959940,5
2022,182817821,1
2022,182817821,6
2022,172873793,5
2022,170952663,5
2022,170952706,5
2022,182817831,5
2022,180759559,4
2022,169634028,5
2022,174463924,6
2022,169634065,5
2022,172873837,5
2022,179111841,5
2022,180759594,4
2022,179111802,6
2022,170953870,4
2022,169634170,5
2022,174464026,5
2022,174464027,5
2022,174464028,5
2022,174464029,5
2022,174464030,5
2022,174464031,5
2022,169634187,5
2022,169634188,5
2022,176074949,5
2022,176074954,5
2022,182817810,4
2022,176075099,5
2022,172873826,5
2022,185225707,4
2022,179111819,5
2022,186960010,4
2022,186960120,5
2022,170952727,4
2022,172873978,5
2022,172873979,5
2022,172874076,4
2022,176075013,4
2022,172874022,4
2022,177483117,4
2022,186960291,4
2022,172874091,5
2022,172874092,5
2022,174464099,4
2022,176075032,4
2022,176075033,5
2022,179111865,2
2022,179111865,3
2022,174464150,4
2022,174464152,4
2022,174464339,5
2022,180759608,4
2022,174464185,4
2022,177483140,4
2022,176076382,5
2022,176076383,5
2022,176075027,4
2022,186960024,4
2022,177483152,4
2022,176075192,5
2022,179111874,5
2022,177483207,4
2022,177483155,4
2022,180759652,5
2022,186959952,5
2022,177483218,4
2022,179111863,4
2022,185225483,4
2022,182817918,4
2022,180759643,4
2022,186960884,4
2022,186960885,4
2022,177483272,5
2022,179111897,4
2022,179111898,4
2022,186959980,4
2022,179111929,5
2022,179111949,5
2022,182817937,4
2022,179111963,4
2022,185225530,4
2022,182817984,4
2022,180759695,5
2022,179111979,4
2022,182817920,5
2022,182817921,4
2022,182817922,4
2022,182817923,4
2022,185225545,5
2022,179111999,5
2022,179112056,4
2022,179112084,4
2022,179112041,4
2022,182817993,4
2022,180759756,4
2022,182818022,5
2022,180759353,4
2022,180759354,4
2022,180759414,4
2022,180759375,5
2022,182818010,5
2022,180759438,4
2022,182818700,4
2022,185225514,5
