data_year,nibrs_month_id,agency_id,month_num,inc_data_year,reported_status,report_date,update_flag,orig_format,data_home,ddocname,did,month_pub_status
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003684_INC,159285173,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003693_INC,159285177,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003738_INC,159285181,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003751_INC,159285710,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003756_INC,180968608,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003770_INC,171099626,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003771_INC,176847294,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003773_INC,159285743,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003811_INC,171099646,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003823_INC,171099084,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003830_INC,171099100,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003861_INC,171099106,
2022,44216174,20500,10,2022,I,,,F,,2022_10_VT0010200_22MB003864_INC,180968620,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB003926_INC,171099112,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB003928_INC,162860002,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB003954_INC,162860017,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB003959_INC,176847413,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB003970_INC,162860055,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB003971_INC,176847444,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004023_INC,166336398,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004044_INC,180968571,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004071_INC,171099128,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004072_INC,180968574,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004076_INC,176847457,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004085_INC,166335983,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004108_INC,176847470,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004119_INC,171099144,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004124_INC,162859157,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004209_INC,166336196,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004231_INC,166336197,
2022,44229555,20500,11,2022,I,,,F,,2022_11_VT0010200_22MB004235_INC,171099161,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004274_INC,166336209,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004275_INC,166336214,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004276_INC,166336223,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004308_INC,166336233,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004316_INC,166336242,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004318_INC,166336258,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004345_INC,171099108,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004415_INC,166336342,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004491_INC,176847405,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004497_INC,171099154,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004555_INC,171099172,
2022,44243767,20500,12,2022,I,,,F,,2022_12_VT0010200_22MB004576_INC,171099174,
2022,40390286,20501,1,2022,I,,,F,,2022_01_VT0010300_22VG000010_INC,141391874,
2022,40390286,20501,1,2022,I,,,F,,2022_01_VT0010300_22VG000011_INC,135858780,
2022,40390286,20501,1,2022,I,,,F,,2022_01_VT0010300_22VG000053_INC,148895565,
2022,40390286,20501,1,2022,I,,,F,,2022_01_VT0010300_22VG000078_INC,152398119,
2022,40415945,20501,2,2022,I,,,F,,2022_02_VT0010300_22VG000110_INC,128983926,
2022,40415945,20501,2,2022,I,,,F,,2022_02_VT0010300_22VG000111_INC,135858800,
2022,40415945,20501,2,2022,I,,,F,,2022_02_VT0010300_22VG000114_INC,135858826,
2022,40415945,20501,2,2022,I,,,F,,2022_02_VT0010300_22VG000116_INC,148895573,
2022,40415945,20501,2,2022,I,,,F,,2022_02_VT0010300_22VG000154_INC,141391911,
2022,40415945,20501,2,2022,I,,,F,,2022_02_VT0010300_22VG000191_INC,141391832,
2022,40415945,20501,2,2022,I,,,F,,2022_02_VT0010300_22VG000200_INC,162862255,
2022,44077657,20501,3,2022,I,,,F,,2022_03_VT0010300_22VG000218_INC,152398127,
2022,44077657,20501,3,2022,I,,,F,,2022_03_VT0010300_22VG000229_INC,138088211,
2022,44077657,20501,3,2022,I,,,F,,2022_03_VT0010300_22VG000259_INC,152398136,
2022,44077657,20501,3,2022,I,,,F,,2022_03_VT0010300_22VG000281_INC,138087799,
2022,44077657,20501,3,2022,I,,,F,,2022_03_VT0010300_22VG000323_INC,138087844,
2022,44077657,20501,3,2022,I,,,F,,2022_03_VT0010300_22VG000324_INC,144261299,
2022,44077657,20501,3,2022,I,,,F,,2022_03_VT0010300_22VG000337_INC,138087919,
2022,44077657,20501,3,2022,I,,,F,,2022_03_VT0010300_22VG000365_INC,152398142,
2022,44086244,20501,4,2022,I,,,F,,2022_04_VT0010300_22VG000417_INC,155979297,
2022,44086244,20501,4,2022,I,,,F,,2022_04_VT0010300_22VG000492_INC,144261217,
2022,44153452,20501,5,2022,I,,,F,,2022_05_VT0010300_22VG000593_INC,148895607,
2022,44153452,20501,5,2022,I,,,F,,2022_05_VT0010300_22VG000611_INC,148895523,
2022,44153452,20501,5,2022,I,,,F,,2022_05_VT0010300_22VG000656_INC,148895536,
2022,44153452,20501,5,2022,I,,,F,,2022_05_VT0010300_22VG000687_INC,155979302,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000759_INC,148895550,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000805_INC,152398118,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000826_INC,152398131,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000852_INC,148895566,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000871_INC,155979316,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000872_INC,152398139,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000880_INC,152398147,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000881_INC,152398155,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000897_INC,148895554,
2022,44164562,20501,6,2022,I,,,F,,2022_06_VT0010300_22VG000906_INC,152398176,
2022,44179382,20501,7,2022,I,,,F,,2022_07_VT0010300_22VG001026_INC,166338369,
2022,44179382,20501,7,2022,I,,,F,,2022_07_VT0010300_22VG001035_INC,152398141,
2022,44179382,20501,7,2022,I,,,F,,2022_07_VT0010300_22VG001058_INC,152398148,
2022,44191976,20501,8,2022,I,,,F,,2022_08_VT0010300_22VG001094_INC,152398190,
2022,44191976,20501,8,2022,I,,,F,,2022_08_VT0010300_22VG001155_INC,162862197,
2022,44191976,20501,8,2022,I,,,F,,2022_08_VT0010300_22VG001189_INC,155979152,
2022,44191976,20501,8,2022,I,,,F,,2022_08_VT0010300_22VG001223_INC,155979163,
