data_year,weapon_id,offense_id,nibrs_weapon_id
2022,42,182427293,
2022,42,190414280,
2022,42,182427276,
2022,38,182427341,
2022,41,190414318,
2022,38,183962618,
2022,41,190414313,
2022,38,183962658,
2022,32,197176412,
2022,42,187214654,
2022,41,187214672,
2022,42,188803296,
2022,41,187214749,
2022,41,199584905,
2022,41,187214791,
2022,41,187214792,
2022,41,187214710,
2022,41,187214755,
2022,42,197176418,
2022,41,191827000,
2022,42,199585170,
2022,42,190414961,
2022,42,191827030,
2022,42,191827031,
2022,3,191827041,
2022,21,190415015,
2022,21,191827046,
2022,41,190415029,
2022,42,193468793,
2022,42,191827056,
2022,42,197176423,
2022,42,191827058,
2022,3,191827024,
2022,31,191827039,
2022,3,195110467,
2022,3,195110468,
2022,31,195110468,
2022,41,195110468,
2022,42,197176425,
2022,42,197176426,
2022,41,197176427,
2022,21,193468749,
2022,3,193468777,
2022,42,197176361,
2022,42,193468832,
2022,42,193468812,
2022,42,193468765,
2022,31,197175913,
2022,42,197175947,
2022,41,195109958,
2022,42,193468095,
2022,41,195109994,
2022,31,195110013,
2022,41,190414349,
2022,42,195110026,
2022,39,188803318,
2022,3,188803258,
2022,41,188803301,
2022,41,188803324,
2022,38,188803346,
2022,41,188803350,
2022,41,188803364,
2022,42,191826595,
2022,31,190414378,
2022,31,197175142,
2022,42,193468143,
2022,42,190414292,
2022,42,190414391,
2022,42,190414414,
2022,21,190414367,
2022,41,195109720,
2022,42,190414439,
2022,21,190414489,
2022,42,199584649,
2022,21,190414542,
2022,32,197175856,
2022,42,197175857,
2022,38,193468154,
2022,42,191826676,
2022,42,190414482,
2022,21,191826716,
2022,21,195109739,
2022,21,195109742,
2022,41,191826703,
2022,3,193468183,
2022,42,191826729,
2022,42,193468194,
2022,41,193468211,
2022,31,191826747,
2022,42,191826701,
2022,41,193468221,
2022,42,191826715,
2022,42,193468249,
2022,42,191826737,
2022,41,191826742,
2022,1,191826730,
2022,3,197175222,
2022,42,191826746,
2022,3,197175250,
2022,42,193468198,
2022,42,191826740,
2022,42,191826751,
2022,21,197175274,
2022,41,191826764,
2022,42,197175190,
2022,37,199584729,
2022,42,193468186,
2022,41,197175260,
2022,3,195109830,
2022,3,197175220,
2022,41,193468200,
2022,42,193468254,
2022,41,193468210,
2022,42,193468212,
2022,42,193468216,
2022,41,193468266,
2022,21,195109594,
2022,42,195109622,
2022,3,197175279,
2022,41,195109669,
2022,41,195109705,
2022,42,197175282,
2022,3,197175311,
2022,42,195109638,
2022,42,197175271,
2022,42,195109628,
2022,4,201329667,
2022,42,199584965,
2022,42,197175335,
2022,41,197175341,
2022,21,197175374,
2022,31,197175384,
2022,42,197175462,
2022,42,179176420,
2022,42,197174530,
2022,4,199584021,
2022,42,179175162,
2022,42,179176430,
2022,42,179175182,
2022,42,181424931,
2022,42,182427362,
2022,41,179175219,
2022,42,181425064,
2022,42,197174549,
2022,42,190415128,
2022,42,181424948,
2022,42,181425034,
2022,42,183960799,
2022,42,183960812,
2022,42,188802403,
2022,41,183960801,
2022,42,183960814,
2022,3,197174602,
2022,42,185278818,
2022,42,197176157,
2022,42,187213939,
2022,41,187213979,
2022,42,190415179,
2022,42,191827180,
2022,41,187214035,
2022,42,191827192,
2022,41,187214068,
2022,42,187214082,
2022,41,188802464,
2022,21,188802490,
2022,41,188802462,
2022,41,188802494,
2022,41,188802495,
2022,31,197174615,
2022,31,197174616,
2022,42,190415347,
2022,38,191827218,
2022,42,190413880,
2022,42,190413894,
2022,42,190413895,
2022,42,190413904,
2022,42,197176196,
2022,42,191827186,
2022,42,197174546,
2022,42,191826312,
2022,41,191826293,
2022,42,195109337,
2022,21,195110261,
2022,42,193467608,
2022,42,193467638,
2022,41,193467611,
2022,41,193467612,
2022,21,197174631,
2022,41,197174586,
2022,42,193468898,
2022,42,195110200,
2022,42,199584825,
2022,21,182427438,
2022,5,199583932,
2022,41,181425354,
2022,41,182426208,
2022,41,182426221,
2022,41,182426224,
2022,38,185278884,
2022,42,183961099,
2022,38,191826484,
2022,42,190414062,
2022,41,193467914,
2022,41,195109414,
2022,41,195109437,
2022,3,181426332,
2022,3,181426334,
2022,42,188803481,
2022,38,193468859,
2022,42,195110232,
2022,42,195110135,
2022,42,195110136,
2022,41,177106383,
2022,21,177106419,
2022,42,177106420,
2022,41,179175032,
2022,42,177106486,
2022,4,191826101,
2022,3,191826103,
2022,42,177106469,
2022,42,182425584,
2022,4,187214129,
2022,4,187214130,
2022,21,179175062,
2022,21,179175063,
2022,42,182425635,
2022,42,179175170,
2022,41,179175143,
2022,42,187212799,
2022,3,181424949,
2022,3,181424950,
2022,41,181424960,
2022,41,187212792,
2022,41,182425654,
2022,41,181424983,
2022,21,177106521,
2022,42,188801562,
2022,7,187212800,
2022,32,199583013,
2022,42,179174529,
2022,41,182425685,
2022,42,187213076,
2022,21,187213087,
2022,42,182426753,
2022,42,187212802,
2022,41,182425639,
2022,3,187212807,
2022,21,182425450,
2022,42,182425464,
2022,42,182425475,
2022,32,187212812,
2022,41,183960478,
2022,42,193466652,
2022,42,183960468,
2022,42,183960479,
2022,41,183960483,
2022,42,185278263,
2022,41,185278288,
2022,42,185278543,
2022,42,185278553,
2022,41,185278575,
2022,41,193466769,
2022,3,188801272,
2022,42,185278289,
2022,41,187212829,
2022,38,187212832,
2022,41,201328561,
2022,41,187212813,
2022,41,187212816,
2022,41,187212818,
2022,41,191825533,
2022,42,187213203,
2022,42,188801417,
2022,42,188801427,
2022,42,188801442,
2022,42,188801451,
2022,42,188801295,
2022,3,188801307,
2022,42,190412726,
2022,3,195108430,
2022,42,190412816,
2022,41,190412728,
2022,42,191825543,
2022,41,191825550,
2022,41,191825551,
2022,42,191825552,
2022,21,193466663,
2022,41,193466666,
2022,41,182426788,
2022,41,182426774,
2022,41,195108408,
2022,42,183961614,
2022,42,195108410,
2022,42,195108415,
2022,41,197173493,
2022,41,197173529,
2022,42,197173569,
2022,41,199583096,
2022,41,197173518,
2022,41,182425801,
2022,42,182427013,
2022,42,182427014,
2022,41,185279377,
2022,41,185279403,
2022,42,201328966,
2022,41,183961913,
2022,42,183961930,
2022,42,185279458,
2022,42,183961980,
2022,42,183961981,
2022,41,183962019,
2022,42,185280341,
2022,41,183962009,
2022,42,185279807,
2022,42,185279808,
2022,41,185279858,
2022,42,187214470,
2022,42,188801755,
2022,42,187215413,
2022,41,188801769,
2022,42,188801780,
2022,41,188801840,
2022,42,197174016,
2022,41,190413734,
2022,41,199583758,
2022,41,188801883,
2022,42,188801887,
2022,42,190413766,
2022,42,188801940,
2022,42,190413787,
2022,42,193467328,
2022,41,190413767,
2022,41,191826174,
2022,41,191826175,
2022,41,193467302,
2022,41,193467312,
2022,41,193467348,
2022,41,193467380,
2022,42,199583691,
2022,41,195109126,
2022,41,195109046,
2022,42,195109068,
2022,42,195109048,
2022,41,195109051,
2022,42,195109055,
2022,42,195109064,
2022,42,197174103,
2022,41,179175010,
2022,42,201329870,
2022,41,177107301,
2022,3,181425972,
2022,3,181425973,
2022,3,181425995,
2022,42,179175737,
2022,42,179175764,
2022,42,181425955,
2022,21,181426004,
2022,41,181425933,
2022,42,181426007,
2022,42,181426035,
2022,42,181425971,
2022,42,193468334,
2022,3,201330131,
2022,36,183962201,
2022,3,183962220,
2022,42,183962214,
2022,42,183962215,
2022,5,183962217,
2022,7,183962217,
2022,42,195109814,
2022,41,195109815,
2022,42,183962193,
2022,42,183962124,
2022,41,183962153,
2022,41,183962171,
2022,42,185279559,
2022,41,185279428,
2022,42,190414536,
2022,42,185279484,
2022,42,185279623,
2022,3,185279630,
2022,42,185279658,
2022,41,185279738,
2022,42,185279769,
2022,42,187214356,
2022,42,190414504,
2022,42,185279804,
2022,42,190414517,
2022,3,193468437,
2022,42,185279861,
2022,42,187214398,
2022,3,187214429,
2022,42,187214444,
2022,42,187214445,
2022,42,187214381,
2022,41,187214402,
2022,42,191826787,
2022,41,187214435,
2022,7,191826797,
2022,42,201330278,
2022,42,191826766,
2022,42,193468327,
2022,42,193468344,
2022,41,188802783,
2022,42,190414540,
2022,42,188802851,
2022,42,197175312,
2022,41,190414605,
2022,38,188802809,
2022,42,190414610,
2022,42,190414621,
2022,5,195109841,
2022,7,195109841,
2022,42,199584948,
2022,41,193468355,
2022,38,195110364,
2022,3,197175334,
2022,42,195109831,
2022,42,201329724,
2022,32,197175393,
2022,42,197175281,
2022,42,193467508,
2022,42,183962222,
2022,42,179174501,
2022,32,185278233,
2022,42,183960426,
2022,42,185278235,
2022,42,181425536,
2022,42,181425542,
2022,42,182426466,
2022,42,185279144,
2022,42,193467979,
2022,42,188802629,
2022,41,201329555,
2022,3,188802661,
2022,41,179177164,
2022,41,201329743,
2022,41,179175742,
2022,41,182426644,
2022,42,179175778,
2022,41,182426634,
2022,31,181425800,
2022,41,181425834,
2022,41,181425750,
2022,41,182426592,
2022,41,181425804,
2022,41,199584481,
2022,41,193468034,
2022,42,182426740,
2022,41,185279293,
2022,41,182426768,
2022,41,182426598,
2022,42,183962152,
2022,42,197175895,
2022,41,182426638,
2022,21,183962174,
2022,41,185279312,
2022,38,185279320,
2022,38,185279324,
2022,41,182427466,
2022,41,187214396,
2022,41,182427469,
2022,41,182426655,
2022,32,183963082,
2022,21,183962203,
2022,31,183962203,
2022,38,191826604,
2022,41,185280329,
2022,35,190414412,
2022,41,187214334,
2022,41,183962398,
2022,42,187214300,
2022,41,188802724,
2022,42,185280332,
2022,38,188802737,
2022,42,185280335,
2022,1,193468041,
2022,38,185279364,
2022,41,188802685,
2022,42,187214431,
2022,42,187214528,
2022,41,193468075,
2022,41,201330041,
2022,41,187214263,
2022,41,187214276,
2022,42,190414543,
2022,42,187214284,
2022,41,199584832,
2022,41,188802738,
2022,3,197175952,
