data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,16,159500105,1.000,9,14262849
2022,5,159500048,0.100,1,14262844
2022,4,159500080,2.000,9,14262845
2022,5,162306308,0.500,1,14648459
2022,2,160738598,1.199,1,14434507
2022,4,160738598,1.000,11,14434508
2022,4,159500104,2.000,1,14262846
2022,1,159500104,1.000,1,14262847
2022,4,164112292,78.000,9,14891828
2022,4,164112126,14.300,9,14891792
2022,1,164112126,1.000,1,14891793
2022,1,160738644,2.000,1,14434513
2022,5,160738477,7.299,1,14434483
2022,2,160738486,1.000,11,14434484
2022,4,160738486,1.000,9,14434485
2022,1,160738532,0.500,1,14434490
2022,8,160738542,2.000,9,14434494
2022,5,162306323,10.199,1,14648465
2022,1,164112160,7.299,1,14891801
2022,4,164112160,1.000,9,14891802
2022,1,160738557,0.500,1,14434495
2022,5,164112283,10.000,1,14891826
2022,4,162306353,55.000,9,14648469
2022,2,162306353,1.000,11,14648470
2022,1,162306389,6.844,1,14648473
2022,4,162306389,1.000,1,14648474
2022,4,162306403,1.000,11,14648478
2022,8,162306402,15.798,1,14648477
2022,11,162306402,1.000,9,14648479
2022,2,162306402,1.000,1,14648480
2022,4,162306415,1.000,1,14648485
2022,4,162306426,1.000,11,14648489
2022,2,162306426,1.000,1,14648490
2022,13,162306426,1.000,11,14648491
2022,4,164112147,4.000,9,14891796
2022,2,164112147,1.000,9,14891797
2022,4,164112217,107.000,9,14891809
2022,2,164112217,1.000,1,14891810
2022,7,162306405,1.000,11,14648481
2022,15,162306405,1.000,11,14648482
2022,4,150436440,2.000,9,12943082
2022,4,151195650,1.000,11,13060085
2022,5,151195514,5.500,1,13060078
2022,4,153329752,1.000,11,13391994
2022,4,155987364,1.000,11,13779143
2022,4,153329757,34.000,9,13391995
2022,8,159499569,6.049,1,14262793
2022,4,153329773,1.000,11,13391999
2022,1,153329773,1.000,1,13392000
2022,4,157203629,1.000,11,13953048
2022,5,165445163,331.000,1,15067936
2022,8,157203642,1.000,11,13953052
2022,4,157203656,1.000,11,13953055
2022,1,157203656,1.000,1,13953056
2022,2,157203705,6.500,1,13953060
2022,2,157203719,6.500,1,13953062
2022,4,162307002,1.000,11,14648543
2022,4,157203740,1.000,11,13953063
2022,1,157203740,1.000,1,13953064
2022,8,157203740,1.000,11,13953065
2022,1,158275419,0.500,1,14095859
2022,8,160738993,35.000,1,14434570
2022,4,160738993,1.000,11,14434571
2022,2,160738993,1.000,1,14434572
2022,1,159500621,0.500,1,14262896
2022,4,160738981,1.000,11,14434566
2022,2,160738981,1.000,11,14434567
2022,12,162307043,1.000,11,14648559
2022,2,162307043,1.000,11,14648560
2022,2,160738941,224.099,1,14434555
2022,1,160738941,1.000,1,14434556
2022,2,160738948,1.000,11,14434559
2022,2,165445777,1.000,11,15068048
2022,4,162306948,1.000,11,14648535
2022,2,162306948,1.000,11,14648536
2022,4,151195424,16.000,9,13060066
2022,15,151195424,1.000,11,13060067
2022,4,150436392,0.040,1,12943074
2022,4,151195342,58.700,1,13060057
2022,1,151195342,1.000,1,13060058
2022,15,151195342,1.000,11,13060059
2022,5,152344080,0.500,1,13234993
2022,2,157202500,1.000,11,13952924
2022,1,152342175,1.000,11,13234773
2022,4,152342175,1.000,11,13234774
2022,1,154795864,0.030,1,13612982
2022,8,155985298,1.000,11,13778985
2022,5,154795865,1.000,1,13612983
2022,2,152342190,0.500,1,13234775
2022,1,158274018,4.099,1,14095680
2022,16,157201605,2.090,1,13952875
2022,12,157201605,1.000,1,13952876
2022,5,158274016,3.299,1,14095679
2022,16,153329178,1.000,11,13391900
2022,8,159498755,14.099,1,14262708
2022,4,157202507,1.000,11,13952925
2022,4,154797074,1.000,11,13613115
2022,8,154797027,1.000,11,13613113
2022,4,154797027,1.000,11,13613114
2022,4,151194105,1.000,11,13059882
2022,3,150435144,1.000,11,12942933
2022,15,157202527,1.000,11,13952927
2022,1,151194148,1.000,1,13059886
2022,8,151194161,0.348,1,13059890
2022,1,151195169,1.000,11,13060026
2022,8,151195169,1.000,9,13060027
2022,15,151195165,1.000,11,13060025
2022,1,157202516,1.000,11,13952926
2022,4,152343292,1.000,11,13234917
2022,4,164111334,1.000,11,14891658
2022,1,164111334,1.000,11,14891659
2022,1,152343372,5.099,1,13234929
2022,1,153329999,22.000,1,13392014
2022,8,153329561,1.000,11,13391969
2022,12,153329561,1.000,11,13391970
2022,13,158274527,30.000,9,14095727
